 #         t_pb[s]     Dh+(pole)[cm]     Dhx(pole)[cm]      Dh+(equ)[cm]      Dhx(equ)[cm]
       2.46173E-01      -1.51769E+01       1.82674E-02      -7.11549E+00       0.00000E+00
       2.46511E-01      -4.54890E+00      -1.55398E+01      -1.66640E+00       0.00000E+00
       2.46911E-01       1.30998E+01      -8.23660E+00       6.70429E+00       0.00000E+00
       2.47311E-01       9.38702E+00       1.22454E+01       4.99912E+00       0.00000E+00
       2.47711E-01      -1.17899E+01       1.09890E+01      -5.59441E+00       0.00000E+00
       2.48111E-01      -1.29562E+01      -9.15425E+00      -6.19685E+00       0.00000E+00
       2.48511E-01       5.51987E+00      -1.24837E+01       3.55567E+00       0.00000E+00
       2.48911E-01       1.02618E+01       3.21546E+00       5.34455E+00       0.00000E+00
       2.49311E-01      -2.08538E+00       8.25620E+00      -7.67950E-01       0.00000E+00
       2.49711E-01      -6.76583E+00      -8.02737E-01      -2.74028E+00       0.00000E+00
       2.50111E-01      -1.34874E+00      -3.12094E+00      -6.61225E-02       0.00000E+00
       2.50451E-01      -1.32292E+00      -1.08053E+00       1.05407E-01       0.00000E+00
       2.50851E-01      -1.27098E+00      -3.15962E+00      -3.42373E-01       0.00000E+00
       2.51251E-01       3.71288E+00      -3.03983E+00       2.29184E+00       0.00000E+00
       2.51651E-01       4.11504E+00       4.86779E+00       2.52559E+00       0.00000E+00
       2.52051E-01      -6.45198E+00       6.18594E+00      -2.75029E+00       0.00000E+00
       2.52451E-01      -9.21259E+00      -5.60387E+00      -3.79400E+00       0.00000E+00
       2.52851E-01       3.20849E+00      -1.04544E+01       1.99690E+00       0.00000E+00
       2.53251E-01       1.06836E+01       1.78005E+00       5.94139E+00       0.00000E+00
       2.53651E-01      -1.61894E+00       1.16836E+01      -1.50821E-01       0.00000E+00
       2.54051E-01      -1.31929E+01       2.43551E-01      -6.10409E+00       0.00000E+00
       2.54373E-01      -5.21461E+00      -1.26091E+01      -1.91815E+00       0.00000E+00
       2.54773E-01       1.00084E+01      -8.57831E+00       5.27432E+00       0.00000E+00
       2.55173E-01       9.09300E+00       9.26413E+00       5.04178E+00       0.00000E+00
       2.55573E-01      -9.43820E+00       1.04644E+01      -3.97244E+00       0.00000E+00
       2.55973E-01      -1.29925E+01      -7.70284E+00      -6.12574E+00       0.00000E+00
       2.56373E-01       5.09432E+00      -1.41476E+01       3.19729E+00       0.00000E+00
       2.56773E-01       1.42240E+01       3.83222E+00       7.67743E+00       0.00000E+00
       2.57173E-01      -3.62520E+00       1.44970E+01      -1.28158E+00       0.00000E+00
       2.57573E-01      -1.55257E+01      -2.17970E+00      -7.33160E+00       0.00000E+00
       2.57973E-01      -3.37961E-01      -1.51183E+01       2.68387E-01       0.00000E+00
       2.58237E-01       1.36847E+01      -5.02656E+00       7.81760E+00       0.00000E+00
       2.58637E-01       7.35616E+00       1.04567E+01       4.32900E+00       0.00000E+00
       2.59037E-01      -1.01664E+01       7.35015E+00      -4.66862E+00       0.00000E+00
       2.59437E-01      -8.10920E+00      -8.17450E+00      -3.54892E+00       0.00000E+00
       2.59837E-01       5.02499E+00      -7.96457E+00       2.98519E+00       0.00000E+00
       2.60237E-01       6.37143E+00       3.48944E+00       3.76794E+00       0.00000E+00
       2.60637E-01      -3.19195E+00       5.56396E+00      -1.19547E+00       0.00000E+00
       2.61037E-01      -5.81402E+00      -1.60515E+00      -1.99050E+00       0.00000E+00
       2.61437E-01      -1.09868E+00      -4.69616E+00       1.98119E-01       0.00000E+00
       2.61837E-01       2.47602E+00      -1.41529E+00       1.86284E+00       0.00000E+00
       2.62146E-01       2.95915E-01       1.56163E+00       9.36117E-01       0.00000E+00
       2.62546E-01      -1.15507E+00      -5.80682E-01      -5.52964E-02       0.00000E+00
       2.62946E-01       1.30883E+00       3.06153E-01       1.10310E+00       0.00000E+00
       2.63346E-01      -2.35960E+00       2.97022E+00      -6.86433E-01       0.00000E+00
       2.63746E-01      -6.45995E+00      -1.84877E+00      -2.30281E+00       0.00000E+00
       2.64146E-01      -1.96299E-01      -9.12433E+00       8.87698E-01       0.00000E+00
       2.64546E-01       1.07027E+01      -2.16838E-01       5.91374E+00       0.00000E+00
       2.64946E-01      -5.64389E-01       1.31229E+01       3.90512E-01       0.00000E+00
       2.65346E-01      -1.58437E+01       4.52432E-01      -7.27614E+00       0.00000E+00
       2.65733E-01      -2.97818E+00      -1.67671E+01      -8.12288E-01       0.00000E+00
       2.66133E-01       1.59373E+01      -3.91684E+00       8.69647E+00       0.00000E+00
       2.66533E-01       2.70949E+00       1.60447E+01       1.98878E+00       0.00000E+00
       2.66933E-01      -1.64838E+01       2.81961E+00      -7.30170E+00       0.00000E+00
       2.67333E-01      -3.77941E+00      -1.47680E+01      -1.07400E+00       0.00000E+00
       2.67733E-01       1.23096E+01      -3.27740E+00       6.69851E+00       0.00000E+00
       2.68133E-01       1.67028E+00       1.12121E+01       1.53052E+00       0.00000E+00
       2.68533E-01      -1.13029E+01       1.21775E+00      -5.00022E+00       0.00000E+00
       2.68933E-01      -2.01168E+00      -9.90855E+00      -3.72734E-01       0.00000E+00
       2.69333E-01       7.77312E+00      -2.03787E+00       4.35801E+00       0.00000E+00
       2.69646E-01       2.59976E+00       7.08936E+00       2.30398E+00       0.00000E+00
       2.70046E-01      -6.75196E+00       3.80541E+00      -2.40438E+00       0.00000E+00
       2.70446E-01      -5.06320E+00      -5.52522E+00      -1.67928E+00       0.00000E+00
       2.70846E-01       3.07767E+00      -4.81963E+00       2.31378E+00       0.00000E+00
       2.71246E-01       3.86212E+00       1.61821E+00       2.54938E+00       0.00000E+00
       2.71646E-01      -1.45648E+00       3.90953E+00      -1.03761E-01       0.00000E+00
       2.72046E-01      -4.88394E+00      -3.98171E-01      -1.82585E+00       0.00000E+00
       2.72446E-01      -1.79036E+00      -4.43635E+00       7.07087E-02       0.00000E+00
       2.72846E-01       2.71867E+00      -2.34707E+00       2.26128E+00       0.00000E+00
       2.73246E-01       1.95116E+00       2.03232E+00       1.86849E+00       0.00000E+00
       2.73646E-01      -2.61559E+00       3.10989E+00      -4.69950E-01       0.00000E+00
       2.74046E-01      -4.96235E+00      -1.58487E+00      -1.59757E+00       0.00000E+00
       2.74446E-01      -4.44355E-01      -5.28220E+00       7.57107E-01       0.00000E+00
       2.74846E-01       4.07404E+00      -1.89669E+00       2.73237E+00       0.00000E+00
       2.75246E-01       1.98747E+00       4.03037E+00       1.68110E+00       0.00000E+00
       2.75646E-01      -4.59385E+00       3.82356E+00      -1.30946E+00       0.00000E+00
       2.76046E-01      -6.66034E+00      -2.79275E+00      -2.24328E+00       0.00000E+00
       2.76446E-01      -1.56268E-02      -7.91432E+00       9.27554E-01       0.00000E+00
       2.76846E-01       7.91640E+00      -1.88506E+00       4.72618E+00       0.00000E+00
       2.77246E-01       2.75070E+00       9.12259E+00       2.26164E+00       0.00000E+00
       2.77646E-01      -1.06619E+01       5.38027E+00      -4.45648E+00       0.00000E+00
       2.78046E-01      -9.14421E+00      -1.00922E+01      -3.57428E+00       0.00000E+00
       2.78446E-01       8.30383E+00      -1.08155E+01       5.31446E+00       0.00000E+00
       2.78846E-01       1.12646E+01       8.23448E+00       6.73595E+00       0.00000E+00
       2.79246E-01      -8.63496E+00       1.28518E+01      -3.36259E+00       0.00000E+00
       2.79646E-01      -1.49451E+01      -7.12584E+00      -6.68806E+00       0.00000E+00
       2.80046E-01       4.71437E+00      -1.53607E+01       3.41282E+00       0.00000E+00
       2.80446E-01       1.45980E+01       4.17812E+00       8.09997E+00       0.00000E+00
       2.80846E-01      -4.85167E+00       1.50745E+01      -1.41780E+00       0.00000E+00
       2.81144E-01      -1.71399E+01      -8.80360E-01      -7.63521E+00       0.00000E+00
       2.81544E-01      -3.80487E+00      -1.50754E+01      -9.94522E-01       0.00000E+00
       2.81944E-01       1.26163E+01      -3.71939E+00       7.43022E+00       0.00000E+00
       2.82344E-01       2.37052E+00       1.16422E+01       2.10261E+00       0.00000E+00
       2.82744E-01      -1.13690E+01       2.02596E+00      -4.67072E+00       0.00000E+00
       2.83144E-01      -2.63866E+00      -9.70363E+00      -4.93005E-01       0.00000E+00
       2.83544E-01       7.23248E+00      -1.99976E+00       4.54710E+00       0.00000E+00
       2.83944E-01       6.19292E-01       6.63375E+00       1.37648E+00       0.00000E+00
       2.84344E-01      -7.72754E+00       1.03543E+00      -2.81664E+00       0.00000E+00
       2.84744E-01      -2.13762E+00      -7.42865E+00      -2.43930E-01       0.00000E+00
       2.85013E-01       5.68949E+00      -4.04546E+00       3.78285E+00       0.00000E+00
       2.85413E-01       4.29010E+00       4.06939E+00       3.16372E+00       0.00000E+00
       2.85813E-01      -5.45361E+00       4.98718E+00      -1.86244E+00       0.00000E+00
       2.86213E-01      -7.11548E+00      -5.62654E+00      -2.44467E+00       0.00000E+00
       2.86613E-01       5.06906E+00      -7.68035E+00       3.39999E+00       0.00000E+00
       2.87013E-01       7.22109E+00       6.09139E+00       4.51971E+00       0.00000E+00
       2.87413E-01      -8.19062E+00       8.22380E+00      -3.08473E+00       0.00000E+00
       2.87813E-01      -1.03771E+01      -8.60198E+00      -4.11889E+00       0.00000E+00
       2.88213E-01       7.54520E+00      -1.06656E+01       4.76627E+00       0.00000E+00
       2.88613E-01       9.79966E+00       8.39368E+00       5.83675E+00       0.00000E+00
       2.88941E-01      -8.91327E+00       1.15665E+01      -3.27069E+00       0.00000E+00
       2.89341E-01      -1.27023E+01      -6.49962E+00      -5.34279E+00       0.00000E+00
       2.89741E-01       4.16034E+00      -1.13588E+01       3.05250E+00       0.00000E+00
       2.90141E-01       8.45284E+00       3.66529E+00       5.43705E+00       0.00000E+00
       2.90541E-01      -3.82926E+00       7.13833E+00      -8.04763E-01       0.00000E+00
       2.90941E-01      -6.09650E+00      -2.47844E+00      -2.07138E+00       0.00000E+00
       2.91341E-01       1.01464E-01      -3.46260E+00       1.14675E+00       0.00000E+00
       2.91741E-01      -2.56748E-01      -2.92149E-01       1.08998E+00       0.00000E+00
       2.92141E-01      -6.03080E-01      -1.32296E+00       5.65419E-01       0.00000E+00
       2.92541E-01       9.95943E-01       1.95009E-02       1.45693E+00       0.00000E+00
       2.92803E-01      -2.19960E-01       1.75471E+00       9.90511E-01       0.00000E+00
       2.93203E-01      -2.52454E+00       1.27042E+00      -1.02539E-01       0.00000E+00
       2.93603E-01      -3.43171E+00      -1.71868E+00      -7.24277E-01       0.00000E+00
       2.94003E-01      -4.36173E-01      -3.38747E+00       6.84549E-01       0.00000E+00
       2.94403E-01       2.16651E+00      -7.84520E-01       2.20319E+00       0.00000E+00
       2.94803E-01       4.50061E-01       2.35500E+00       1.29713E+00       0.00000E+00
       2.95203E-01      -3.50582E+00       9.64874E-01      -8.29051E-01       0.00000E+00
       2.95603E-01      -2.25460E+00      -3.44677E+00      -1.79397E-01       0.00000E+00
       2.96003E-01       2.46995E+00      -2.15043E+00       2.38722E+00       0.00000E+00
       2.96403E-01       9.24680E-01       3.13331E+00       1.38256E+00       0.00000E+00
       2.96783E-01      -4.94371E+00       1.65080E+00      -1.62121E+00       0.00000E+00
       2.97183E-01      -3.45663E+00      -5.23047E+00      -6.69298E-01       0.00000E+00
       2.97584E-01       4.39041E+00      -3.58140E+00       3.15600E+00       0.00000E+00
       2.97984E-01       2.50451E+00       4.66256E+00       2.18804E+00       0.00000E+00
       2.98384E-01      -5.44534E+00       2.84617E+00      -1.63968E+00       0.00000E+00
       2.98784E-01      -4.05231E+00      -4.48155E+00      -7.43188E-01       0.00000E+00
       2.99184E-01       1.53936E+00      -3.66683E+00       1.67607E+00       0.00000E+00
       2.99585E-01       1.85759E+00      -5.63907E-02       1.94174E+00       0.00000E+00
       2.99985E-01       2.75550E-01       1.53315E+00       1.15528E+00       0.00000E+00
       3.00385E-01      -2.25930E+00       2.05857E+00      -1.68506E-01       0.00000E+00
       3.00697E-01      -4.07682E+00      -3.41595E-01      -9.28614E-01       0.00000E+00
       3.01097E-01      -2.81401E+00      -3.60722E+00      -2.70790E-01       0.00000E+00
       3.01497E-01       2.10457E+00      -3.31229E+00       2.25413E+00       0.00000E+00
       3.01897E-01       1.88291E+00       1.94999E+00       2.06684E+00       0.00000E+00
       3.02297E-01      -2.79701E+00       1.95634E+00      -1.33776E-01       0.00000E+00
       3.02698E-01      -2.95595E+00      -1.30795E+00      -4.88171E-01       0.00000E+00
       3.03098E-01      -1.15926E+00      -2.09272E+00       6.03793E-01       0.00000E+00
       3.03498E-01       6.24845E-01      -1.33227E+00       1.44527E+00       0.00000E+00
       3.03898E-01       2.05950E-01       8.29111E-01       1.34049E+00       0.00000E+00
       3.04298E-01      -2.11542E+00       1.13541E+00       9.51337E-02       0.00000E+00
       3.04611E-01      -3.48070E+00      -1.12123E+00      -6.74941E-01       0.00000E+00
       3.05012E-01      -4.73409E-01      -3.12839E+00       9.34475E-01       0.00000E+00
       3.05412E-01       2.14057E+00       1.01794E-01       2.19001E+00       0.00000E+00
       3.05812E-01      -1.36405E+00       2.20687E+00       4.62473E-01       0.00000E+00
       3.06212E-01      -3.46548E+00      -4.95681E-01      -7.92199E-01       0.00000E+00
       3.06612E-01      -1.87865E+00      -2.92904E+00       1.60456E-01       0.00000E+00
       3.07013E-01       1.76205E+00      -2.53346E+00       2.18442E+00       0.00000E+00
       3.07413E-01       2.60222E+00       2.01048E+00       2.43157E+00       0.00000E+00
       3.07813E-01      -2.79363E+00       3.91825E+00      -4.44315E-01       0.00000E+00
       3.08213E-01      -6.04446E+00      -2.31732E+00      -1.85951E+00       0.00000E+00
       3.08566E-01       3.03362E-01      -6.48720E+00       1.16073E+00       0.00000E+00
       3.08966E-01       4.75833E+00      -1.07861E-01       3.46180E+00       0.00000E+00
       3.09367E-01      -1.35581E+00       4.01827E+00       5.09971E-01       0.00000E+00
       3.09767E-01      -4.01677E+00      -1.25269E+00      -1.04988E+00       0.00000E+00
       3.10167E-01      -1.18120E-02      -2.56009E+00       1.15680E+00       0.00000E+00
       3.10567E-01       2.30009E-01       1.34023E-01       1.39911E+00       0.00000E+00
       3.10967E-01      -1.65891E+00      -3.50219E-01       1.97391E-01       0.00000E+00
       3.11368E-01      -4.01345E-01      -2.02693E+00       6.45842E-01       0.00000E+00
       3.11768E-01       1.07423E+00       2.23711E-01       1.82906E+00       0.00000E+00
       3.12168E-01      -2.15319E+00       1.55295E+00       6.50029E-02       0.00000E+00
       3.12561E-01      -3.53104E+00      -2.11988E+00      -6.48551E-01       0.00000E+00
       3.12961E-01       9.99151E-01      -3.49980E+00       1.85517E+00       0.00000E+00
       3.13362E-01       2.26952E+00       2.04024E+00       2.43688E+00       0.00000E+00
       3.13762E-01      -4.31275E+00       2.40324E+00      -9.98946E-01       0.00000E+00
       3.14162E-01      -3.39271E+00      -4.56940E+00      -5.45115E-01       0.00000E+00
       3.14562E-01       3.15366E+00      -2.04215E+00       2.86619E+00       0.00000E+00
       3.14962E-01      -1.22093E-01       3.41320E+00       1.20989E+00       0.00000E+00
       3.15363E-01      -4.95533E+00       1.72232E-01      -1.16855E+00       0.00000E+00
       3.15763E-01      -1.63564E+00      -4.64015E+00       3.34545E-01       0.00000E+00
       3.16163E-01       3.28158E+00      -1.09484E+00       2.90491E+00       0.00000E+00
       3.16525E-01       2.04181E-01       3.70378E+00       1.39150E+00       0.00000E+00
       3.16926E-01      -5.03129E+00       1.40828E+00      -1.19621E+00       0.00000E+00
       3.17326E-01      -3.13622E+00      -4.80513E+00      -4.68584E-01       0.00000E+00
       3.17726E-01       3.98617E+00      -2.40369E+00       3.29170E+00       0.00000E+00
       3.18126E-01       5.50463E-02       4.81906E+00       1.31181E+00       0.00000E+00
       3.18526E-01      -6.06217E+00      -7.80162E-01      -1.83567E+00       0.00000E+00
       3.18927E-01       1.15093E+00      -5.32673E+00       1.74492E+00       0.00000E+00
       3.19327E-01       3.73978E+00       3.17707E+00       3.11699E+00       0.00000E+00
       3.19727E-01      -6.33858E+00       3.38122E+00      -1.93828E+00       0.00000E+00
       3.20127E-01      -3.71989E+00      -7.53999E+00      -9.27956E-01       0.00000E+00
       3.20527E-01       7.38171E+00      -2.70921E+00       4.98633E+00       0.00000E+00
       3.20928E-01       7.22276E-01       7.71770E+00       1.63680E+00       0.00000E+00
       3.21328E-01      -8.80235E+00       5.98095E-01      -3.19514E+00       0.00000E+00
       3.21728E-01      -2.02694E+00      -8.54163E+00       1.41355E-01       0.00000E+00
       3.22128E-01       7.66241E+00      -1.96792E+00       5.20382E+00       0.00000E+00
       3.22528E-01       6.33418E-01       8.00666E+00       1.26900E+00       0.00000E+00
       3.22929E-01      -9.65599E+00       4.38243E-01      -3.64830E+00       0.00000E+00
       3.23329E-01      -1.20351E+00      -9.78550E+00       6.21159E-01       0.00000E+00
       3.23729E-01       8.58208E+00      -8.25896E-01       5.64726E+00       0.00000E+00
       3.24129E-01      -1.55292E+00       9.15523E+00       5.36689E-01       0.00000E+00
       3.24425E-01      -1.18589E+01       4.93206E-02      -4.65727E+00       0.00000E+00
       3.24825E-01      -2.46568E+00      -1.08512E+01       8.77234E-02       0.00000E+00
       3.25226E-01       9.03938E+00      -1.02445E+00       5.73085E+00       0.00000E+00
       3.25626E-01      -1.25168E+00       8.33677E+00       7.82817E-01       0.00000E+00
       3.26026E-01      -8.79240E+00      -1.12525E+00      -3.20281E+00       0.00000E+00
       3.26426E-01      -8.46020E-02      -7.41349E+00       1.44703E+00       0.00000E+00
       3.26826E-01       4.44178E+00       9.36602E-01       3.74739E+00       0.00000E+00
       3.27227E-01      -3.06101E+00       3.22250E+00      -1.32703E-01       0.00000E+00
       3.27627E-01      -3.69629E+00      -2.07897E+00      -7.10881E-01       0.00000E+00
       3.28027E-01       3.28031E-01      -2.78027E+00       1.85732E+00       0.00000E+00
       3.28384E-01       1.96226E+00       1.07415E+00       2.38592E+00       0.00000E+00
       3.28784E-01      -3.33297E+00       2.88995E+00      -3.47321E-01       0.00000E+00
       3.29184E-01      -4.07069E+00      -3.46739E+00      -6.47154E-01       0.00000E+00
       3.29585E-01       2.34990E+00      -3.47394E+00       2.81507E+00       0.00000E+00
       3.29985E-01       2.21343E+00       3.12760E+00       2.36120E+00       0.00000E+00
       3.30385E-01      -4.99612E+00       2.30609E+00      -1.17142E+00       0.00000E+00
       3.30785E-01      -2.79192E+00      -4.45868E+00      -2.09150E-03       0.00000E+00
       3.31185E-01       2.92258E+00      -1.61652E+00       2.85982E+00       0.00000E+00
       3.31586E-01      -3.86837E-02       2.78180E+00       1.32354E+00       0.00000E+00
       3.31986E-01      -3.92343E+00       4.73935E-03      -5.50610E-01       0.00000E+00
       3.32386E-01      -3.81202E-01      -3.82662E+00       1.00450E+00       0.00000E+00
       3.32786E-01       2.56771E+00       2.40332E-01       2.60725E+00       0.00000E+00
       3.33186E-01      -1.61277E+00       1.95215E+00       7.11156E-01       0.00000E+00
       3.33586E-01      -3.27899E+00      -1.07530E+00      -4.14009E-01       0.00000E+00
       3.33986E-01      -9.84724E-02      -3.56050E+00       1.40859E+00       0.00000E+00
       3.34386E-01       2.68384E+00       9.72635E-01       2.66879E+00       0.00000E+00
       3.34786E-01      -3.44166E+00       2.03945E+00      -3.55581E-01       0.00000E+00
       3.35186E-01      -2.05761E+00      -4.25093E+00       2.96558E-01       0.00000E+00
       3.35586E-01       3.26113E+00      -1.30343E+00       3.07580E+00       0.00000E+00
       3.35986E-01      -1.52809E+00       4.01216E+00       4.04031E-01       0.00000E+00
       3.36386E-01      -6.05535E+00      -2.87759E+00      -1.36312E+00       0.00000E+00
       3.36786E-01       3.08937E+00      -5.88362E+00       3.04889E+00       0.00000E+00
       3.37186E-01       3.68919E+00       5.37960E+00       3.33356E+00       0.00000E+00
       3.37441E-01      -7.45923E+00       5.64141E+00      -2.29644E+00       0.00000E+00
       3.37841E-01      -8.02503E+00      -6.39081E+00      -2.37902E+00       0.00000E+00
       3.38241E-01       6.53142E+00      -6.81500E+00       4.63028E+00       0.00000E+00
       3.38641E-01       3.71252E+00       7.90997E+00       3.54894E+00       0.00000E+00
       3.39041E-01      -9.92814E+00       2.98699E+00      -3.31773E+00       0.00000E+00
       3.39441E-01      -4.01939E+00      -8.77595E+00      -6.22322E-01       0.00000E+00
       3.39841E-01       6.97349E+00      -2.99988E+00       5.24471E+00       0.00000E+00
       3.40241E-01       1.13799E+00       7.28893E+00       2.17730E+00       0.00000E+00
       3.40641E-01      -8.73870E+00       1.46289E+00      -2.87092E+00       0.00000E+00
       3.41041E-01      -2.91009E+00      -7.57159E+00       9.46229E-02       0.00000E+00
       3.41441E-01       6.08400E+00      -2.32322E+00       4.69906E+00       0.00000E+00
       3.41841E-01       7.21774E-01       6.53516E+00       1.68443E+00       0.00000E+00
       3.42241E-01      -7.79299E+00       4.86817E-01      -2.18448E+00       0.00000E+00
       3.42642E-01      -6.78440E-01      -6.84698E+00       1.13639E+00       0.00000E+00
       3.43042E-01       4.99348E+00       3.05996E-01       3.70735E+00       0.00000E+00
       3.43442E-01      -2.18244E+00       5.27810E+00       2.59184E-01       0.00000E+00
       3.43842E-01      -6.41173E+00      -3.38229E+00      -1.62802E+00       0.00000E+00
       3.44242E-01       4.45742E+00      -5.11856E+00       3.32877E+00       0.00000E+00
       3.44643E-01       2.30942E+00       5.12314E+00       2.70887E+00       0.00000E+00
       3.45043E-01      -6.24040E+00       7.00248E-01      -1.83621E+00       0.00000E+00
       3.45443E-01      -7.25056E-01      -5.88364E+00       9.99525E-01       0.00000E+00
       3.45843E-01       4.21213E+00       4.84202E-01       3.23895E+00       0.00000E+00
       3.46243E-01      -2.82297E+00       3.09268E+00       8.26867E-02       0.00000E+00
       3.46644E-01      -2.87035E+00      -3.65233E+00      -4.01201E-01       0.00000E+00
       3.47044E-01       2.61152E+00      -1.96190E+00       2.95893E+00       0.00000E+00
       3.47444E-01      -2.09598E-01       2.60283E+00       1.13195E+00       0.00000E+00
       3.47844E-01      -4.13109E+00      -1.11572E+00      -7.30166E-01       0.00000E+00
       3.48130E-01      -9.17991E-01      -4.11593E+00       5.21754E-01       0.00000E+00
       3.48531E-01       2.28769E+00      -1.17209E+00       2.81161E+00       0.00000E+00
       3.48931E-01      -2.95511E-01       2.41287E+00       1.22379E+00       0.00000E+00
       3.49331E-01      -3.85059E+00      -9.82812E-02      -4.71534E-01       0.00000E+00
       3.49731E-01      -1.67705E+00      -3.48898E+00       4.67143E-01       0.00000E+00
       3.50131E-01       1.95087E+00      -9.75023E-01       2.51518E+00       0.00000E+00
       3.50532E-01      -1.30892E+00       2.66347E+00       7.86654E-01       0.00000E+00
       3.50932E-01      -4.11309E+00      -9.89614E-01      -4.81332E-01       0.00000E+00
       3.51332E-01       7.08256E-02      -3.33399E+00       1.45339E+00       0.00000E+00
       3.51732E-01       1.37938E+00       1.58688E+00       2.33309E+00       0.00000E+00
       3.52132E-01      -3.70752E+00       1.68554E+00      -5.04004E-01       0.00000E+00
       3.52533E-01      -2.04231E+00      -3.08742E+00       4.04165E-01       0.00000E+00
       3.52933E-01       1.57383E+00      -3.88156E-01       2.22372E+00       0.00000E+00
       3.53333E-01      -1.02491E+00       2.28801E+00       1.02887E+00       0.00000E+00
       3.53733E-01      -3.20033E+00      -9.52795E-01      -4.48942E-01       0.00000E+00
       3.54133E-01       7.14761E-01      -1.62312E+00       1.80250E+00       0.00000E+00
       3.54534E-01      -1.99878E-01       1.45007E+00       1.26828E+00       0.00000E+00
       3.54934E-01      -2.07555E+00      -5.89074E-02       2.33189E-01       0.00000E+00
       3.55334E-01      -3.55375E-01      -1.44597E+00       9.63434E-01       0.00000E+00
       3.55734E-01       4.96022E-01       3.40533E-01       1.70198E+00       0.00000E+00
       3.56134E-01      -6.43022E-01       6.70455E-01       7.13571E-01       0.00000E+00
       3.56535E-01      -1.52305E+00      -3.26502E-01       5.03652E-01       0.00000E+00
       3.56935E-01      -4.51417E-01      -1.70600E+00       9.87257E-01       0.00000E+00
       3.57335E-01       8.67407E-01      -4.14648E-01       1.72230E+00       0.00000E+00
       3.57735E-01      -3.55291E-01       9.05563E-01       1.07079E+00       0.00000E+00
       3.58135E-01      -1.90261E+00      -2.39841E-01       3.93534E-01       0.00000E+00
       3.58536E-01      -7.58263E-01      -2.26670E+00       9.29913E-01       0.00000E+00
       3.58936E-01       1.35187E+00      -7.46273E-01       1.93970E+00       0.00000E+00
       3.59336E-01      -1.15196E+00       1.60648E+00       7.08809E-01       0.00000E+00
       3.59716E-01      -3.11324E+00      -1.58958E+00       1.64923E-01       0.00000E+00
       3.60116E-01       7.88304E-01      -2.53926E+00       1.43759E+00       0.00000E+00
       3.60517E-01       4.44084E-01       1.40033E+00       1.90346E+00       0.00000E+00
       3.60917E-01      -3.33594E+00       1.75997E-01       2.23365E-02       0.00000E+00
       3.61317E-01      -1.60678E+00      -2.88152E+00       8.15734E-01       0.00000E+00
       3.61717E-01       7.75497E-01      -7.30466E-01       1.90742E+00       0.00000E+00
       3.62117E-01      -1.51546E+00       1.02764E+00       1.05862E+00       0.00000E+00
       3.62518E-01      -2.10608E+00      -5.74257E-01       4.37975E-01       0.00000E+00
       3.62918E-01      -1.47727E+00      -1.14485E+00       1.08688E+00       0.00000E+00
       3.63318E-01      -6.38083E-01      -7.51979E-01       1.44401E+00       0.00000E+00
       3.63718E-01      -1.06330E+00      -3.57923E-03       1.26265E+00       0.00000E+00
       3.64118E-01      -1.24757E+00       1.65092E-01       9.97888E-01       0.00000E+00
       3.64519E-01      -1.82025E+00      -1.75775E-01       8.04764E-01       0.00000E+00
       3.64919E-01      -1.00886E+00      -9.51878E-01       1.05126E+00       0.00000E+00
       3.65319E-01      -2.41771E-01      -2.77301E-01       1.72257E+00       0.00000E+00
       3.65711E-01      -6.62081E-01       4.67292E-01       1.21046E+00       0.00000E+00
       3.66112E-01      -1.23418E+00       1.15366E-01       1.09462E+00       0.00000E+00
       3.66512E-01      -1.36814E+00      -1.03855E+00       9.91230E-01       0.00000E+00
       3.66912E-01       4.74840E-01      -1.01920E+00       1.68744E+00       0.00000E+00
       3.67312E-01       2.83379E-02       8.67844E-01       1.41417E+00       0.00000E+00
       3.67712E-01      -1.38770E+00       1.33018E-01       1.01234E+00       0.00000E+00
       3.68113E-01      -6.78413E-01      -1.43574E+00       1.13100E+00       0.00000E+00
       3.68513E-01       5.38000E-01      -9.62785E-01       1.81387E+00       0.00000E+00
       3.68913E-01      -1.56829E-01       4.02404E-01       1.43502E+00       0.00000E+00
       3.69313E-01      -1.55978E+00      -4.96761E-01       9.76727E-01       0.00000E+00
       3.69713E-01      -1.13218E-01      -1.90798E+00       1.49738E+00       0.00000E+00
       3.70114E-01       6.56174E-01      -4.13322E-01       1.94248E+00       0.00000E+00
       3.70514E-01      -1.31802E+00       2.83093E-01       7.84407E-01       0.00000E+00
       3.70914E-01      -2.06138E+00      -1.52557E+00       1.08523E+00       0.00000E+00
       3.71314E-01       1.15417E-01      -2.29534E+00       1.95455E+00       0.00000E+00
       3.71714E-01       6.90998E-01       1.03659E-01       2.04764E+00       0.00000E+00
       3.72115E-01      -1.99610E+00       7.47146E-01       7.98510E-01       0.00000E+00
       3.72515E-01      -3.26014E+00      -1.72695E+00       4.59909E-01       0.00000E+00
       3.72915E-01       9.73243E-02      -3.20317E+00       1.98966E+00       0.00000E+00
       3.73315E-01       1.06117E+00       1.32961E+00       2.67614E+00       0.00000E+00
       3.73715E-01      -3.63079E+00       1.26565E+00       3.17748E-01       0.00000E+00
       3.74116E-01      -2.37125E+00      -2.76951E+00       8.09357E-01       0.00000E+00
       3.74516E-01       2.85765E-01      -5.11682E-01       2.35728E+00       0.00000E+00
       3.74916E-01      -2.24316E+00       4.90900E-01       9.89950E-01       0.00000E+00
