 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
   1.578316092E-01   2.895420679E-01   3.106407820E-01   2.188173926E-01   8.930945973E+00   1.196839616E+01   1.531353140E+01   8.603411462E-01   8.691872608E-01   6.796427985E-01   1.039777340E+01   1.380713450E+01   1.685313891E+01   1.981741055E-01   2.277069837E-01   1.414651854E-01   8.207477912E+00   1.127007735E+01   1.401840825E+01
   1.598315984E-01   2.847286487E-01   3.089214462E-01   2.163343385E-01   8.920544838E+00   1.204452280E+01   1.530994185E+01   9.564279332E-01   8.065511576E-01   7.449523282E-01   1.010044281E+01   1.299554279E+01   1.621904112E+01   1.876235836E-01   2.189443437E-01   1.449824629E-01   8.099896838E+00   1.118761707E+01   1.501491862E+01
   1.618317962E-01   2.821338584E-01   3.048253058E-01   2.156833636E-01   8.908744844E+00   1.204682005E+01   1.524433474E+01   1.022413718E+00   9.861237416E-01   6.554991311E-01   9.679581494E+00   1.311114418E+01   1.863061665E+01   1.809689371E-01   2.217412436E-01   1.479598984E-01   8.203251186E+00   1.164977071E+01   1.520368435E+01
   1.638318002E-01   2.780214330E-01   3.054812360E-01   2.164241757E-01   8.884626307E+00   1.204022204E+01   1.521229249E+01   6.636720663E-01   8.050987645E-01   7.818114073E-01   9.976992448E+00   1.224924222E+01   1.844429136E+01   2.076729548E-01   2.554841151E-01   1.583296838E-01   8.103100303E+00   1.164450680E+01   1.531321641E+01
   1.657418013E-01   2.716479308E-01   3.070877967E-01   2.160997308E-01   8.815287866E+00   1.199602915E+01   1.511526992E+01   9.439685548E-01   9.090397557E-01   6.680140079E-01   9.385912797E+00   1.355988048E+01   1.670003844E+01   1.873204046E-01   2.278803461E-01   1.448678927E-01   8.324847587E+00   1.196154178E+01   1.424612114E+01
   1.677418053E-01   2.713350257E-01   3.060034898E-01   2.168236116E-01   8.809613421E+00   1.198491976E+01   1.507429624E+01   1.032551323E+00   8.434869838E-01   4.735649667E-01   9.524069898E+00   1.372944612E+01   1.548171692E+01   1.622071589E-01   2.375189897E-01   1.530778034E-01   7.700141672E+00   1.217334625E+01   1.456310387E+01
   1.695874035E-01   2.633469872E-01   3.086097064E-01   2.171583429E-01   8.795540892E+00   1.198320360E+01   1.513106054E+01   9.400242580E-01   7.202127876E-01   6.000651614E-01   1.000579835E+01   1.321981990E+01   1.660834526E+01   1.774368763E-01   2.916112311E-01   1.383953021E-01   8.031988999E+00   1.210386262E+01   1.500447474E+01
   1.715874076E-01   2.630492113E-01   3.026082219E-01   2.125415320E-01   8.830637313E+00   1.196814260E+01   1.514911033E+01   7.109930727E-01   7.150246010E-01   6.311979855E-01   9.775590259E+00   1.328429929E+01   1.695243908E+01   1.649822159E-01   2.192341897E-01   1.431183144E-01   8.594873896E+00   1.189497642E+01   1.459215855E+01
   1.734770089E-01   2.595625814E-01   3.091126138E-01   2.117575148E-01   8.869146490E+00   1.206704840E+01   1.530008362E+01   9.477615242E-01   7.314193294E-01   6.290524922E-01   9.974914244E+00   1.331513230E+01   1.818326504E+01   1.740301412E-01   2.469372127E-01   1.232827847E-01   8.494446667E+00   1.173705929E+01   1.502927534E+01
   1.754769981E-01   2.600446921E-01   2.942404531E-01   2.065912531E-01   8.936880428E+00   1.200362406E+01   1.531367816E+01   8.547735578E-01   8.076059756E-01   6.610312817E-01   1.053670723E+01   1.284375002E+01   1.784906981E+01   2.021606726E-01   1.963239627E-01   1.185314903E-01   8.300313458E+00   1.193801962E+01   1.469184972E+01
   1.774004102E-01   2.578123695E-01   2.932428340E-01   2.054784814E-01   8.960042428E+00   1.202649895E+01   1.537095962E+01   9.610223434E-01   8.797264944E-01   6.609107790E-01   1.020651276E+01   1.286689799E+01   1.707316865E+01   1.677600339E-01   2.107476435E-01   1.259836023E-01   8.459628074E+00   1.177205077E+01   1.426495869E+01
   1.794003993E-01   2.566139653E-01   2.862713352E-01   2.038186694E-01   8.971894591E+00   1.198261525E+01   1.536189782E+01   1.004953407E+00   9.005958991E-01   7.048640703E-01   9.375401439E+00   1.293469238E+01   1.748102150E+01   1.776797864E-01   1.953930199E-01   1.255469460E-01   8.555427581E+00   1.133530952E+01   1.550984667E+01
   1.813110113E-01   2.528974820E-01   2.872581153E-01   2.040930034E-01   8.964074973E+00   1.196307873E+01   1.537529893E+01   1.049030557E+00   8.817457535E-01   6.609829827E-01   9.270768321E+00   1.252761484E+01   1.819736180E+01   1.352064976E-01   1.985740221E-01   1.202412884E-01   8.099083666E+00   1.201109917E+01   1.477130148E+01
   1.833110005E-01   2.491455337E-01   2.815438986E-01   2.041258603E-01   9.011281594E+00   1.198406419E+01   1.524969083E+01   9.276430945E-01   7.943215311E-01   6.515956543E-01   9.691843759E+00   1.242596404E+01   1.690770545E+01   1.432814631E-01   2.251862300E-01   1.273498121E-01   8.014951132E+00   1.158205757E+01   1.422861452E+01
   1.852093935E-01   2.410742312E-01   2.826004613E-01   2.036177178E-01   8.931159594E+00   1.199013424E+01   1.526205657E+01   9.967085482E-01   9.395318325E-01   6.783529163E-01   9.803416638E+00   1.258556850E+01   1.670917205E+01   1.372179631E-01   2.349370411E-01   1.394963746E-01   8.180009283E+00   1.217091499E+01   1.523129370E+01
   1.872093976E-01   2.399033251E-01   2.836739798E-01   2.015260158E-01   8.933929881E+00   1.198327125E+01   1.523182703E+01   8.565922819E-01   7.971709587E-01   6.050156277E-01   1.081293481E+01   1.384547562E+01   1.644781441E+01   1.573245452E-01   2.229939754E-01   1.335314471E-01   8.571766832E+00   1.156598315E+01   1.481907599E+01
   1.890491992E-01   2.390683191E-01   2.812767021E-01   2.008504474E-01   8.960445166E+00   1.197605020E+01   1.529851961E+01   7.279441824E-01   7.424782484E-01   6.098243427E-01   1.080427604E+01   1.417536588E+01   1.842890669E+01   1.454490789E-01   2.169469974E-01   1.327759986E-01   8.619657966E+00   1.212166296E+01   1.488902111E+01
   1.910491884E-01   2.404286949E-01   2.694778877E-01   2.016273502E-01   8.997514503E+00   1.188964716E+01   1.535997022E+01   8.314992014E-01   6.615439773E-01   7.209127378E-01   1.040271094E+01   1.339851078E+01   1.672878919E+01   1.459956135E-01   1.944003753E-01   1.144108867E-01   8.570104169E+00   1.151203270E+01   1.431625602E+01
   1.929501891E-01   2.397216068E-01   2.686771338E-01   2.004343227E-01   8.950672603E+00   1.186127356E+01   1.534573828E+01   8.715692861E-01   8.010285830E-01   6.477430627E-01   1.055153573E+01   1.298929979E+01   1.689156823E+01   1.420524264E-01   2.120400595E-01   1.174969250E-01   8.477635171E+00   1.149263733E+01   1.491593633E+01
   1.949501932E-01   2.410910564E-01   2.714020488E-01   1.987612017E-01   8.967357694E+00   1.197481416E+01   1.527876164E+01   7.806599215E-01   9.179430462E-01   5.929456464E-01   1.033296535E+01   1.354932737E+01   1.741498142E+01   1.375487427E-01   2.022911182E-01   1.268003156E-01   8.123700395E+00   1.159755246E+01   1.444619626E+01
   1.969501972E-01   2.348852990E-01   2.651532714E-01   1.974932931E-01   8.900846453E+00   1.181016688E+01   1.525596301E+01   9.956410787E-01   8.583653631E-01   5.700504821E-01   9.252556582E+00   1.177711771E+01   1.655505249E+01   1.214483163E-01   2.053277304E-01   1.291803663E-01   7.987948740E+00   1.164442815E+01   1.467234243E+01
   1.989502013E-01   2.321842457E-01   2.591582747E-01   1.960107393E-01   8.916469625E+00   1.183961324E+01   1.524863141E+01   1.025980011E+00   8.698407294E-01   5.906474976E-01   9.645088144E+00   1.210575260E+01   1.621757719E+01   1.473009954E-01   1.560597910E-01   1.153703476E-01   8.396893843E+00   1.117358760E+01   1.467120659E+01
   2.009501904E-01   2.316535738E-01   2.635217742E-01   1.967832618E-01   8.920903815E+00   1.186071756E+01   1.534677887E+01   9.370895559E-01   8.476424398E-01   6.146173307E-01   1.025932327E+01   1.237578203E+01   1.735630456E+01   1.277556700E-01   2.088332826E-01   1.161781927E-01   8.448403310E+00   1.157014560E+01   1.487163498E+01
   2.029501945E-01   2.273528508E-01   2.494896054E-01   1.924417082E-01   8.927504777E+00   1.180789322E+01   1.530447568E+01   9.291305759E-01   7.222166693E-01   6.388982062E-01   9.916374377E+00   1.229819724E+01   1.701973002E+01   1.256650547E-01   1.674557716E-01   1.076945385E-01   8.132723142E+00   1.134085087E+01   1.423362817E+01
   2.048097998E-01   2.317230562E-01   2.584939507E-01   1.959176440E-01   8.971806657E+00   1.187013906E+01   1.528676696E+01   9.171393687E-01   8.139327870E-01   5.716602487E-01   9.904599504E+00   1.333759108E+01   1.674233743E+01   1.394241970E-01   1.854529273E-01   1.175972274E-01   8.379376777E+00   1.137065602E+01   1.477067067E+01
   2.068098038E-01   2.232874285E-01   2.456045370E-01   1.913823775E-01   8.891415632E+00   1.176700926E+01   1.521068761E+01   9.015193105E-01   7.702188934E-01   6.304736413E-01   1.046342732E+01   1.297319323E+01   1.688011667E+01   1.252787593E-01   1.600283945E-01   1.095477831E-01   8.234006389E+00   1.128443152E+01   1.389512399E+01
   2.088100016E-01   2.240195794E-01   2.515414488E-01   1.917660236E-01   8.957772340E+00   1.186984426E+01   1.532358382E+01   8.422549065E-01   7.115650411E-01   5.871432734E-01   1.052898790E+01   1.307324498E+01   1.714665976E+01   1.208548108E-01   1.834403259E-01   1.181021907E-01   8.178677040E+00   1.120025457E+01   1.480781915E+01
   2.108009905E-01   2.165820690E-01   2.392496529E-01   1.854890692E-01   8.929827280E+00   1.180569825E+01   1.529110662E+01   8.563388348E-01   7.233696230E-01   5.735009554E-01   9.871381447E+00   1.313644345E+01   1.673711179E+01   1.264335128E-01   1.718519360E-01   1.151673225E-01   8.062601199E+00   1.138347995E+01   1.441128415E+01
   2.128009945E-01   2.164699057E-01   2.400708768E-01   1.868991383E-01   8.950834172E+00   1.185453626E+01   1.529068661E+01   7.283801310E-01   6.836150541E-01   5.580785315E-01   9.823838652E+00   1.277203245E+01   1.817304830E+01   1.496746855E-01   1.807209944E-01   1.081649377E-01   8.030576563E+00   1.111313972E+01   1.401994561E+01
   2.148009986E-01   2.123891356E-01   2.409420326E-01   1.848303344E-01   8.924147826E+00   1.184972318E+01   1.524917202E+01   7.631179711E-01   7.086851383E-01   5.869904083E-01   9.938014420E+00   1.272212789E+01   1.707436410E+01   1.287723155E-01   1.739779105E-01   1.104611118E-01   8.943611318E+00   1.140813784E+01   1.478031301E+01
   2.168009877E-01   2.114938496E-01   2.304041789E-01   1.836789798E-01   8.928261926E+00   1.178169149E+01   1.524689118E+01   7.741658463E-01   6.627527089E-01   6.586937109E-01   1.022289314E+01   1.306708555E+01   1.783618072E+01   1.249374427E-01   1.561022361E-01   9.273769960E-02   8.014160829E+00   1.132452532E+01   1.445699693E+01
   2.187373936E-01   2.076575959E-01   2.378486286E-01   1.843256457E-01   8.920272375E+00   1.187058730E+01   1.529062402E+01   7.867083324E-01   6.955854320E-01   5.504810248E-01   1.000591053E+01   1.251087793E+01   1.721998523E+01   1.054699653E-01   1.852033595E-01   1.137290399E-01   8.022448204E+00   1.141980228E+01   1.451577377E+01
   2.207373977E-01   2.036164243E-01   2.214422124E-01   1.803929647E-01   8.854230933E+00   1.170479414E+01   1.517686624E+01   7.296087134E-01   6.463480552E-01   5.668756483E-01   9.967288487E+00   1.275365139E+01   1.741023617E+01   1.095809231E-01   1.436698466E-01   1.061432497E-01   8.184097094E+00   1.089073373E+01   1.354824441E+01
   2.226189971E-01   2.043262141E-01   2.330829666E-01   1.848669383E-01   8.896908521E+00   1.184265400E+01   1.525592392E+01   8.206596897E-01   6.651326373E-01   5.687408190E-01   1.022595668E+01   1.319092876E+01   1.755339136E+01   1.195083905E-01   1.623447689E-01   1.184743057E-01   8.076975217E+00   1.126334538E+01   1.407948499E+01
   2.246190012E-01   1.988857739E-01   2.179456394E-01   1.795111569E-01   8.847856986E+00   1.172462770E+01   1.517530065E+01   8.034418523E-01   6.918319545E-01   5.590488089E-01   1.045521377E+01   1.306767851E+01   1.766896545E+01   1.009763293E-01   1.611267235E-01   1.103035636E-01   7.743137377E+00   1.114613095E+01   1.427073999E+01
   2.265041918E-01   2.037259524E-01   2.280712924E-01   1.851462343E-01   8.917945364E+00   1.185767964E+01   1.526534019E+01   7.811809349E-01   6.313486838E-01   5.539623926E-01   1.058929113E+01   1.327211508E+01   1.726644822E+01   1.181642332E-01   1.401853859E-01   1.134744920E-01   8.120458733E+00   1.127918196E+01   1.475164975E+01
   2.285041958E-01   1.976003509E-01   2.231207825E-01   1.814855893E-01   8.847199738E+00   1.176168659E+01   1.524889199E+01   7.161266696E-01   5.852406727E-01   5.585751508E-01   1.034650412E+01   1.316154857E+01   1.793949948E+01   8.947872704E-02   1.380620587E-01   1.109401695E-01   7.833620622E+00   1.117243780E+01   1.451774085E+01
   2.305041999E-01   2.024011373E-01   2.162329204E-01   1.811466862E-01   8.898752311E+00   1.176310793E+01   1.521267076E+01   7.028952770E-01   6.302056555E-01   5.649442500E-01   9.926440472E+00   1.290519870E+01   1.715799439E+01   1.179990312E-01   1.321259725E-01   1.025591680E-01   8.142297101E+00   1.084924649E+01   1.476375562E+01
   2.325041890E-01   1.986498213E-01   2.282465646E-01   1.837177611E-01   8.892485329E+00   1.183622097E+01   1.531613692E+01   7.108158834E-01   5.911381058E-01   5.196582295E-01   1.003333575E+01   1.324790154E+01   1.708657569E+01   8.421688631E-02   1.488396590E-01   1.072198931E-01   8.060402755E+00   1.125321566E+01   1.414573295E+01
   2.343062013E-01   1.982610573E-01   2.092053814E-01   1.769211156E-01   8.887053016E+00   1.174979025E+01   1.519950106E+01   7.648398177E-01   6.129402183E-01   4.999214034E-01   1.013091454E+01   1.307240881E+01   1.762993895E+01   1.140210179E-01   1.306832776E-01   8.761448241E-02   8.182241240E+00   1.069110211E+01   1.359488420E+01
   2.363062054E-01   1.978156361E-01   2.251939533E-01   1.823440051E-01   8.952278124E+00   1.188251459E+01   1.531996786E+01   6.314854725E-01   6.231771466E-01   5.666621823E-01   1.026206170E+01   1.319566775E+01   1.686504264E+01   1.257751689E-01   1.518315895E-01   1.067068742E-01   8.076809466E+00   1.103600622E+01   1.512596121E+01
   2.382425964E-01   1.907695453E-01   2.074034372E-01   1.735972887E-01   8.846451400E+00   1.175234588E+01   1.521425709E+01   6.095557279E-01   5.261768736E-01   5.211600049E-01   9.861433490E+00   1.290072885E+01   1.738121264E+01   1.062604760E-01   1.330996486E-01   1.069433363E-01   8.135574377E+00   1.137640005E+01   1.454180702E+01
   2.402426004E-01   1.953021506E-01   2.130995997E-01   1.771464530E-01   8.945349774E+00   1.184470797E+01   1.523276455E+01   7.224065100E-01   6.233804775E-01   5.348502025E-01   1.008531683E+01   1.370064164E+01   1.717520367E+01   1.174338079E-01   1.301969069E-01   9.116051387E-02   8.327535080E+00   1.093029402E+01   1.471899794E+01
   2.421204001E-01   1.879301647E-01   2.128776373E-01   1.747476730E-01   8.855922997E+00   1.183815112E+01   1.525645621E+01   6.379243989E-01   5.461207351E-01   5.474046760E-01   1.003652815E+01   1.304861686E+01   1.703023428E+01   9.711165418E-02   1.540673550E-01   9.687458923E-02   8.255838193E+00   1.123375400E+01   1.476070193E+01
   2.441204041E-01   1.888753660E-01   1.989195442E-01   1.707099157E-01   8.861494891E+00   1.175407530E+01   1.517000079E+01   6.814801152E-01   6.136230436E-01   5.232627561E-01   1.000949412E+01   1.301711278E+01   1.677034067E+01   9.886779411E-02   1.273210582E-01   9.766059153E-02   8.241565284E+00   1.100994359E+01   1.422013356E+01
   2.460542023E-01   1.856415155E-01   2.126776983E-01   1.759296626E-01   8.878580005E+00   1.186729738E+01   1.527378308E+01   5.764391874E-01   5.375435847E-01   5.391293066E-01   1.008063769E+01   1.287555356E+01   1.713217552E+01   1.059607220E-01   1.452990970E-01   1.078086893E-01   8.288009997E+00   1.116399483E+01   1.419174103E+01
   2.480542064E-01   1.804380710E-01   1.946312829E-01   1.679947546E-01   8.822467383E+00   1.170893740E+01   1.516193939E+01   7.373960958E-01   6.402310052E-01   5.453445621E-01   1.011362991E+01   1.292569327E+01   1.806547566E+01   1.024198018E-01   1.416908396E-01   8.658962404E-02   8.116955673E+00   1.124434903E+01   1.422718050E+01
   2.500542104E-01   1.845506177E-01   1.988845054E-01   1.726338112E-01   8.877473230E+00   1.177124199E+01   1.520815494E+01   5.920321604E-01   4.988091299E-01   4.664836505E-01   9.884476249E+00   1.317886341E+01   1.634470832E+01   1.175687705E-01   1.158007131E-01   1.044088740E-01   8.445409658E+00   1.091220749E+01   1.423572426E+01
   2.520541847E-01   1.776675628E-01   2.048518875E-01   1.714061415E-01   8.843891055E+00   1.182790171E+01   1.528563695E+01   6.588190365E-01   5.331143414E-01   4.961115189E-01   1.013073722E+01   1.316914672E+01   1.692895820E+01   9.561645782E-02   1.456612604E-01   1.077584420E-01   8.188359597E+00   1.111716143E+01   1.467604245E+01
   2.540541887E-01   1.766094872E-01   1.858975166E-01   1.657742979E-01   8.829262990E+00   1.171642532E+01   1.514174805E+01   6.332435958E-01   5.933615345E-01   5.645436693E-01   1.030805415E+01   1.341622730E+01   1.773318791E+01   9.783489757E-02   1.151576418E-01   8.515238990E-02   7.975953007E+00   1.087538420E+01   1.457215184E+01
   2.560541928E-01   1.792614133E-01   2.048184240E-01   1.747145791E-01   8.917272463E+00   1.188614823E+01   1.528248577E+01   5.542508582E-01   5.294960101E-01   4.687001244E-01   1.035102143E+01   1.342573108E+01   1.658172959E+01   1.007475909E-01   1.167772988E-01   1.016252371E-01   8.314081237E+00   1.091888474E+01   1.389384938E+01
   2.580541968E-01   1.730869959E-01   1.940864756E-01   1.671787048E-01   8.804056394E+00   1.177050477E+01   1.521233491E+01   6.176733045E-01   5.948388109E-01   5.364161435E-01   1.017436444E+01   1.309830307E+01   1.750148037E+01   9.406430401E-02   1.350194528E-01   1.003711772E-01   8.125134809E+00   1.127303213E+01   1.484479362E+01
   2.600542009E-01   1.783683815E-01   1.900177936E-01   1.698713791E-01   8.902836449E+00   1.179573821E+01   1.518094365E+01   5.685554168E-01   5.242000421E-01   5.206039031E-01   1.059403790E+01   1.366808921E+01   1.677594011E+01   8.931446872E-02   1.088919730E-01   8.850206276E-02   7.824395566E+00   1.137359611E+01   1.399284983E+01
   2.620089948E-01   1.750868337E-01   2.078667509E-01   1.744342786E-01   8.894015477E+00   1.193495055E+01   1.532500210E+01   6.023895216E-01   5.173017166E-01   4.878564895E-01   1.018886652E+01   1.325609905E+01   1.673516562E+01   8.500880366E-02   1.313198136E-01   9.962216795E-02   8.089484480E+00   1.110647850E+01   1.484610774E+01
   2.640089989E-01   1.715701894E-01   1.834768855E-01   1.650238869E-01   8.822751014E+00   1.173643758E+01   1.515516751E+01   5.552555600E-01   5.169909888E-01   4.644557941E-01   1.034356691E+01   1.320901586E+01   1.640403627E+01   8.010731774E-02   1.039758174E-01   8.932678809E-02   7.893372316E+00   1.079278651E+01   1.434005753E+01
   2.660090029E-01   1.755418407E-01   1.954930868E-01   1.710572636E-01   8.937556856E+00   1.189993582E+01   1.525870229E+01   6.262947697E-01   5.334748360E-01   5.091004382E-01   1.038588113E+01   1.334723094E+01   1.746407668E+01   1.033962389E-01   1.198874778E-01   9.669747856E-02   7.935448077E+00   1.124468459E+01   1.453485857E+01
   2.680090070E-01   1.675472638E-01   1.944937408E-01   1.674284216E-01   8.822928290E+00   1.184411259E+01   1.526348073E+01   5.033408773E-01   4.769689933E-01   5.350505627E-01   1.077337391E+01   1.331933205E+01   1.707612727E+01   8.580765830E-02   1.268254961E-01   9.134006220E-02   8.132873402E+00   1.126776338E+01   1.440814234E+01
   2.699812055E-01   1.686064913E-01   1.819285777E-01   1.634167726E-01   8.852369099E+00   1.178566315E+01   1.515397093E+01   5.642237850E-01   5.175793481E-01   4.469311082E-01   9.752493242E+00   1.277397599E+01   1.701417582E+01   8.102122311E-02   1.193372648E-01   9.129763462E-02   8.122996065E+00   1.089773953E+01   1.448535301E+01
   2.718411982E-01   1.687396359E-01   1.962343352E-01   1.690331657E-01   8.899326418E+00   1.191609398E+01   1.524346664E+01   5.089503690E-01   5.133753485E-01   5.216433088E-01   1.041088655E+01   1.348413489E+01   1.657236297E+01   7.728521990E-02   1.157908402E-01   8.272155889E-02   8.026574395E+00   1.141316994E+01   1.413857339E+01
   2.738411725E-01   1.642960454E-01   1.850153446E-01   1.629655757E-01   8.857478260E+00   1.183455451E+01   1.520628968E+01   4.860287137E-01   4.703585393E-01   4.757235308E-01   1.033834024E+01   1.334779877E+01   1.716135188E+01   7.782568222E-02   1.286561376E-01   8.490825660E-02   7.963981946E+00   1.108692165E+01   1.373249597E+01
   2.756709754E-01   1.680850380E-01   1.822783999E-01   1.652172121E-01   8.890082994E+00   1.183819513E+01   1.518439377E+01   5.435845166E-01   5.476442485E-01   4.778723442E-01   9.865708502E+00   1.318402100E+01   1.703998541E+01   8.110307268E-02   1.148247566E-01   8.532693185E-02   7.975208924E+00   1.106304976E+01   1.394625794E+01
   2.776709795E-01   1.636468004E-01   1.886147125E-01   1.651146766E-01   8.883583633E+00   1.191549945E+01   1.523753487E+01   5.020232459E-01   4.636888824E-01   4.926746755E-01   1.012580754E+01   1.363280876E+01   1.719743919E+01   9.631661767E-02   1.354415268E-01   9.261285454E-02   8.077160049E+00   1.117855352E+01   1.471917772E+01
   2.796306014E-01   1.623502611E-01   1.750179802E-01   1.599722138E-01   8.838588612E+00   1.176995986E+01   1.515350382E+01   5.987560575E-01   4.777858465E-01   4.415785934E-01   9.793949455E+00   1.329204884E+01   1.664155311E+01   8.409247810E-02   1.008675868E-01   8.119981909E-02   8.105309896E+00   1.097232726E+01   1.321634261E+01
   2.816306055E-01   1.633428583E-01   1.842448120E-01   1.640177972E-01   8.901617618E+00   1.188201120E+01   1.520606458E+01   5.597159424E-01   4.813621347E-01   4.913933208E-01   1.020365564E+01   1.362942707E+01   1.711483900E+01   7.344488645E-02   1.127812781E-01   8.796577680E-02   7.980908029E+00   1.104640847E+01   1.492999569E+01
   2.836306095E-01   1.583351787E-01   1.815545193E-01   1.614231347E-01   8.851582796E+00   1.185051957E+01   1.527160941E+01   5.425179559E-01   4.818348142E-01   4.798781481E-01   1.017607183E+01   1.362708087E+01   1.705993686E+01   8.390615849E-02   1.103507966E-01   8.499097115E-02   8.185881900E+00   1.113004294E+01   1.421918326E+01
   2.856306136E-01   1.585679694E-01   1.756767330E-01   1.600670972E-01   8.854268504E+00   1.181389187E+01   1.520806316E+01   5.476514130E-01   4.865914907E-01   4.303150855E-01   9.919965537E+00   1.339069755E+01   1.718919617E+01   8.650171963E-02   1.135892369E-01   8.433509988E-02   7.934597087E+00   1.110408418E+01   1.458665873E+01
   2.876306176E-01   1.581387556E-01   1.805828151E-01   1.623897471E-01   8.891040623E+00   1.185687039E+01   1.523069947E+01   5.057045196E-01   4.751627808E-01   4.405920299E-01   1.013008409E+01   1.372901782E+01   1.715858068E+01   7.324840117E-02   1.105287635E-01   7.420098151E-02   8.047446801E+00   1.099232107E+01   1.342823893E+01
   2.896306217E-01   1.559787470E-01   1.837150547E-01   1.616561116E-01   8.872948954E+00   1.188973682E+01   1.524936722E+01   5.050575865E-01   4.682516292E-01   4.752818157E-01   9.820626226E+00   1.349779509E+01   1.665618928E+01   7.525578207E-02   9.645937388E-02   8.070968273E-02   8.134868793E+00   1.094962472E+01   1.436019269E+01
   2.916306257E-01   1.542037975E-01   1.744190328E-01   1.582826726E-01   8.842446724E+00   1.183804356E+01   1.518098917E+01   4.926627930E-01   4.622919178E-01   4.729760482E-01   9.948767179E+00   1.330787911E+01   1.682539583E+01   7.564926814E-02   8.732613042E-02   7.070485225E-02   8.140089798E+00   1.094510086E+01   1.413216372E+01
   2.936306298E-01   1.567472677E-01   1.798411566E-01   1.616954179E-01   8.915340942E+00   1.190405623E+01   1.524151501E+01   4.810672036E-01   5.228867094E-01   4.407411206E-01   9.582298956E+00   1.321432965E+01   1.711004377E+01   7.059264547E-02   1.137390615E-01   8.654336960E-02   7.772244203E+00   1.120554602E+01   1.425401141E+01
   2.956306040E-01   1.532922885E-01   1.818237161E-01   1.601097634E-01   8.894513922E+00   1.195842299E+01   1.524010081E+01   5.109966084E-01   5.171525910E-01   4.618246902E-01   9.901083353E+00   1.349619917E+01   1.713832387E+01   7.240073647E-02   1.019189974E-01   8.557580942E-02   7.494887174E+00   1.115045594E+01   1.449149671E+01
   2.976314127E-01   1.526778687E-01   1.709627953E-01   1.563455735E-01   8.859540460E+00   1.184143195E+01   1.514969044E+01   4.954505364E-01   4.873788123E-01   4.427696061E-01   9.746439589E+00   1.336550805E+01   1.730458302E+01   7.699021020E-02   1.040894090E-01   7.519263873E-02   7.994136732E+00   1.087396298E+01   1.415920095E+01
   2.996202111E-01   1.534268792E-01   1.771014157E-01   1.588660999E-01   8.912020048E+00   1.194036587E+01   1.520836882E+01   5.274190160E-01   5.279175225E-01   4.773212750E-01   1.008863724E+01   1.323744386E+01   1.771542146E+01   7.771229155E-02   1.134801711E-01   8.005479876E-02   8.136114900E+00   1.114435000E+01   1.444633397E+01
   3.016211987E-01   1.502088771E-01   1.745031900E-01   1.579104252E-01   8.879751839E+00   1.190335841E+01   1.521157313E+01   5.061817774E-01   4.531164827E-01   4.699394010E-01   9.918055232E+00   1.336905707E+01   1.735570506E+01   6.937341620E-02   1.202794436E-01   7.853326864E-02   7.674310437E+00   1.109024813E+01   1.335476460E+01
   3.036221862E-01   1.500253534E-01   1.689126785E-01   1.555157310E-01   8.860650053E+00   1.185714169E+01   1.513292274E+01   4.814424116E-01   4.412235158E-01   4.700948873E-01   9.486176917E+00   1.288468194E+01   1.683638680E+01   7.553192828E-02   8.978634444E-02   8.565650569E-02   7.536427452E+00   1.092195673E+01   1.453870268E+01
   3.056232035E-01   1.503946757E-01   1.678605084E-01   1.558768260E-01   8.885413174E+00   1.186674537E+01   1.519577184E+01   5.282409018E-01   4.513791538E-01   4.691625989E-01   9.635093105E+00   1.302010436E+01   1.785022095E+01   6.529345781E-02   1.073828496E-01   8.257729116E-02   7.426101237E+00   1.111369207E+01   1.464784869E+01
   3.076011837E-01   1.497030400E-01   1.687520461E-01   1.562103671E-01   8.906839884E+00   1.192100822E+01   1.523308789E+01   5.009574191E-01   4.529455841E-01   4.612335350E-01   1.019722208E+01   1.339910594E+01   1.717863557E+01   7.199376462E-02   1.016479799E-01   9.036781892E-02   8.033250880E+00   1.104578685E+01   1.411840642E+01
   3.096022010E-01   1.466292385E-01   1.648705935E-01   1.538053174E-01   8.854743244E+00   1.191892703E+01   1.518717244E+01   4.446947835E-01   4.562189729E-01   4.697390758E-01   9.477217416E+00   1.343506301E+01   1.729510254E+01   6.770303135E-02   9.252257362E-02   8.044213387E-02   7.584378289E+00   1.077475166E+01   1.367472012E+01
   3.114390075E-01   1.495380670E-01   1.636473138E-01   1.542140188E-01   8.908830625E+00   1.191630754E+01   1.519924868E+01   4.857557653E-01   4.019137724E-01   4.780769682E-01   9.996933129E+00   1.324138288E+01   1.756826717E+01   7.267851215E-02   9.706267375E-02   7.415623859E-02   7.687438955E+00   1.080904501E+01   1.385252493E+01
   3.134399951E-01   1.472537898E-01   1.668158223E-01   1.546648800E-01   8.924022563E+00   1.196475405E+01   1.529134057E+01   4.434693465E-01   4.173606604E-01   4.503595639E-01   1.006851328E+01   1.336799360E+01   1.688460576E+01   6.596248285E-02   1.001795192E-01   8.658855811E-02   7.939906407E+00   1.104662121E+01   1.423861425E+01
