 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
  -5.175154284E-02   4.694920695E-02   3.017586718E-07   4.872498108E-08   5.692693453E+00   5.998451854E+00   5.485034207E+00   4.788987753E-02   3.020732632E-07   4.359819323E-08   5.659986852E+00   5.887596319E+00   5.257522057E+00   4.855085565E-02   3.128528105E-07   5.043923605E-08   5.731630906E+00   6.023166194E+00   5.324050052E+00
  -5.074953660E-02   4.855189721E-02   3.100267776E-07   4.973098247E-08   5.735708378E+00   6.030335300E+00   5.533020589E+00   4.988398234E-02   3.288898964E-07   5.157519505E-08   5.756963420E+00   6.104285793E+00   5.402523196E+00   5.170134782E-02   3.323822347E-07   5.199086886E-08   5.734951482E+00   6.043176563E+00   5.469306093E+00
  -4.974753782E-02   5.023641363E-02   3.189800563E-07   5.065928474E-08   5.775726830E+00   6.070449325E+00   5.564525771E+00   5.073887267E-02   3.281819098E-07   4.660164931E-08   5.792769026E+00   6.100432600E+00   5.299694462E+00   4.955517300E-02   3.387832773E-07   5.310003506E-08   5.688122977E+00   6.123045397E+00   5.628221720E+00
  -4.874553904E-02   5.195516994E-02   3.273776025E-07   5.184790188E-08   5.818169732E+00   6.107742705E+00   5.608559687E+00   5.234823293E-02   3.366270878E-07   5.354017277E-08   5.736157959E+00   6.045607880E+00   5.622716991E+00   5.259443694E-02   3.411661744E-07   5.261083206E-08   5.849929675E+00   6.044935846E+00   5.588931833E+00
  -4.774354026E-02   5.376965074E-02   3.355836888E-07   5.302071626E-08   5.856261899E+00   6.144770636E+00   5.660434081E+00   5.702666828E-02   3.470921707E-07   5.688574849E-08   6.032944269E+00   6.113688876E+00   5.691550090E+00   5.429014204E-02   3.530873925E-07   5.884573511E-08   5.675505478E+00   6.156989481E+00   5.774305141E+00
  -4.674153775E-02   5.574185570E-02   3.431802601E-07   5.379831828E-08   5.903140055E+00   6.175251964E+00   5.663140998E+00   5.646379955E-02   3.684425889E-07   5.505567634E-08   5.995331063E+00   6.165991335E+00   5.834211675E+00   6.101850819E-02   3.503722663E-07   5.522935253E-08   5.998481441E+00   6.139957452E+00   5.578928541E+00
  -4.573953897E-02   5.765385651E-02   3.509874174E-07   5.467465673E-08   5.939246486E+00   6.200075759E+00   5.680618434E+00   5.541319282E-02   3.799357888E-07   5.641110635E-08   5.804456586E+00   6.217079271E+00   5.606796216E+00   5.598143488E-02   3.942406373E-07   5.814990132E-08   5.914728442E+00   6.237559514E+00   5.675837264E+00
  -4.473754019E-02   5.979117083E-02   3.584814993E-07   5.563424927E-08   5.979287408E+00   6.233753490E+00   5.719480199E+00   6.398263269E-02   3.861360541E-07   6.057906821E-08   6.094095296E+00   6.250309268E+00   5.732026022E+00   6.497315845E-02   4.097597485E-07   5.674509357E-08   6.023465537E+00   6.101396237E+00   5.531852641E+00
  -4.373553768E-02   6.200294812E-02   3.652762941E-07   5.646152610E-08   6.017323704E+00   6.261657718E+00   5.755570935E+00   6.662256105E-02   3.816753587E-07   5.687427062E-08   6.060664191E+00   6.200440307E+00   5.753247520E+00   6.113455495E-02   3.949282596E-07   6.187682974E-08   6.048497819E+00   6.291486352E+00   5.904311132E+00
  -4.273353890E-02   6.416908096E-02   3.719446692E-07   5.714273790E-08   6.051512441E+00   6.285289609E+00   5.789768974E+00   6.634300299E-02   3.957180702E-07   5.908717863E-08   6.181979198E+00   6.253383930E+00   5.972814428E+00   6.577844363E-02   4.045025432E-07   6.137716543E-08   6.067386736E+00   6.289201490E+00   5.888893508E+00
  -4.173154011E-02   6.661094323E-02   3.780135273E-07   5.753129451E-08   6.093809906E+00   6.310586937E+00   5.798012043E+00   7.101280603E-02   3.875297631E-07   5.899157278E-08   6.092144007E+00   6.296304264E+00   5.709945692E+00   6.890942138E-02   3.900139155E-07   5.814719330E-08   6.054318609E+00   6.203789753E+00   5.581847135E+00
  -4.072954133E-02   6.908516387E-02   3.822707761E-07   5.808885306E-08   6.134371157E+00   6.340111103E+00   5.820208678E+00   7.128546175E-02   4.039634708E-07   6.110497122E-08   6.200457270E+00   6.297386008E+00   5.930527178E+00   7.204841109E-02   4.444738217E-07   6.448963002E-08   6.388066887E+00   6.309720950E+00   5.984040638E+00
  -3.972753882E-02   7.168582905E-02   3.858015130E-07   5.866980376E-08   6.171393067E+00   6.363039302E+00   5.845838873E+00   7.170676251E-02   4.045989656E-07   5.842195805E-08   6.346233079E+00   6.376165714E+00   5.709157127E+00   6.942295145E-02   3.737499885E-07   6.260642638E-08   6.166436691E+00   6.280880145E+00   5.780968602E+00
  -3.872554004E-02   7.459942606E-02   3.901606210E-07   5.941836965E-08   6.215233715E+00   6.394106228E+00   5.881727304E+00   7.937010365E-02   3.950508790E-07   5.880035691E-08   6.186960425E+00   6.251988614E+00   5.817794116E+00   8.096416955E-02   4.325404049E-07   6.336698201E-08   6.396987708E+00   6.409536013E+00   5.859040233E+00
  -3.772354126E-02   7.745352417E-02   3.933164518E-07   6.002356865E-08   6.257809545E+00   6.416026277E+00   5.910238620E+00   7.998821298E-02   4.301257447E-07   6.443020341E-08   6.317419273E+00   6.416908710E+00   6.119660247E+00   8.226562846E-02   4.237883616E-07   6.684512190E-08   6.256716848E+00   6.257326379E+00   6.045091847E+00
  -3.672153875E-02   8.074782697E-02   3.974050089E-07   6.047860640E-08   6.300454707E+00   6.439468494E+00   5.927568538E+00   8.390595753E-02   4.070735190E-07   5.952457499E-08   6.292610801E+00   6.424760097E+00   5.764717061E+00   8.868694949E-02   4.223582234E-07   6.586111654E-08   6.379489228E+00   6.368130852E+00   6.054205753E+00
  -3.571953997E-02   8.395161039E-02   3.996378775E-07   6.080681047E-08   6.341855569E+00   6.451077744E+00   5.931142291E+00   8.308130210E-02   4.289598100E-07   6.018630847E-08   6.318539868E+00   6.395883059E+00   5.859633599E+00   8.950114656E-02   4.275956643E-07   6.414953932E-08   6.386514427E+00   6.465232763E+00   5.907255629E+00
  -3.471754119E-02   8.760242120E-02   4.020555576E-07   6.110926330E-08   6.385393825E+00   6.473678122E+00   5.934990338E+00   8.987356736E-02   4.153929446E-07   6.579643636E-08   6.403242589E+00   6.501972981E+00   6.227137949E+00   9.549905680E-02   4.030945358E-07   6.418497698E-08   6.446132316E+00   6.289693922E+00   5.827136870E+00
  -3.371554241E-02   9.152119665E-02   4.042617770E-07   6.176934022E-08   6.423963503E+00   6.480583810E+00   5.962888189E+00   9.237467123E-02   4.253188551E-07   6.473172763E-08   6.343412162E+00   6.481588930E+00   6.072707173E+00   9.739805779E-02   4.307696719E-07   6.666212177E-08   6.373767093E+00   6.501292287E+00   6.042978375E+00
  -3.271353990E-02   9.563003339E-02   4.069300103E-07   6.219001551E-08   6.469302659E+00   6.494641458E+00   5.966816365E+00   1.055640556E-01   4.011403569E-07   5.891827274E-08   6.600286128E+00   6.390457936E+00   5.761281758E+00   9.834253443E-02   4.439720451E-07   6.786182356E-08   6.433716804E+00   6.442354129E+00   6.159364056E+00
  -3.171154112E-02   1.001162589E-01   4.090485502E-07   6.258929520E-08   6.509728572E+00   6.509262261E+00   5.962130345E+00   1.057009667E-01   4.402235025E-07   6.159159117E-08   6.550891358E+00   6.615086332E+00   5.863626056E+00   1.043811860E-01   4.522346105E-07   6.573315185E-08   6.509461418E+00   6.499220922E+00   6.041294021E+00
  -3.070953861E-02   1.048933207E-01   4.121280754E-07   6.329569704E-08   6.551354062E+00   6.519983317E+00   5.977190598E+00   1.029180986E-01   4.352246679E-07   6.454333227E-08   6.742354187E+00   6.677675938E+00   5.900753889E+00   1.096388766E-01   4.300424875E-07   6.601472000E-08   6.507182882E+00   6.568980490E+00   5.929523566E+00
  -2.970753983E-02   1.100866865E-01   4.148985522E-07   6.393115365E-08   6.595533193E+00   6.527614175E+00   5.984322222E+00   1.178670916E-01   3.884655573E-07   6.178658578E-08   6.707456392E+00   6.424534341E+00   5.810474104E+00   1.138455672E-01   4.352814949E-07   6.854903749E-08   6.518704568E+00   6.480077364E+00   6.180088036E+00
  -2.870553918E-02   1.157819520E-01   4.214073942E-07   6.467454419E-08   6.644986871E+00   6.534892475E+00   5.978282507E+00   1.117917353E-01   4.622919395E-07   6.612948202E-08   6.502086913E+00   6.609823839E+00   5.924286422E+00   1.177074028E-01   4.179927839E-07   6.982580973E-08   6.625985815E+00   6.447663097E+00   6.085658267E+00
  -2.770354040E-02   1.218129830E-01   4.265720331E-07   6.542458294E-08   6.695083557E+00   6.545306245E+00   5.982228103E+00   1.309140780E-01   4.523867599E-07   6.715831980E-08   6.799903790E+00   6.506404055E+00   5.974004821E+00   1.333463594E-01   4.454250474E-07   6.914926542E-08   6.775023647E+00   6.527440941E+00   6.106130043E+00
  -2.670153975E-02   1.286213899E-01   4.304476287E-07   6.606763538E-08   6.743537272E+00   6.555536147E+00   5.996672418E+00   1.302233281E-01   4.477310866E-07   6.100570745E-08   6.666647881E+00   6.732193214E+00   5.772378373E+00   1.254764896E-01   4.537994668E-07   6.566918825E-08   6.629074764E+00   6.552376965E+00   5.884751572E+00
  -2.569953911E-02   1.360186836E-01   4.332576786E-07   6.668684431E-08   6.800872094E+00   6.560243877E+00   6.011821474E+00   1.301831722E-01   4.222546018E-07   7.263115906E-08   6.836830870E+00   6.637432231E+00   6.241876403E+00   1.425472109E-01   4.346365011E-07   7.027890847E-08   6.813390429E+00   6.349130304E+00   5.902157094E+00
  -2.469754033E-02   1.441590550E-01   4.364361816E-07   6.691423209E-08   6.847514428E+00   6.575010990E+00   6.016114041E+00   1.593236040E-01   4.372063771E-07   6.654974281E-08   6.838369786E+00   6.341683206E+00   5.899244800E+00   1.455002960E-01   4.423055670E-07   7.123540861E-08   6.720718859E+00   6.643478489E+00   6.165177363E+00
  -2.369553968E-02   1.528462836E-01   4.369305197E-07   6.706891921E-08   6.903830714E+00   6.583580175E+00   6.026630626E+00   1.682394935E-01   4.463292785E-07   7.019108507E-08   7.012351038E+00   6.618419012E+00   6.175567918E+00   1.604893837E-01   4.327699790E-07   7.237382150E-08   7.016491130E+00   6.744154131E+00   6.285209254E+00
  -2.269354090E-02   1.622927810E-01   4.374711648E-07   6.693663537E-08   6.955403071E+00   6.597599584E+00   6.029794895E+00   1.712835323E-01   4.441932534E-07   6.808474417E-08   7.045770498E+00   6.748037126E+00   5.925816996E+00   1.727054327E-01   4.498120845E-07   6.612205369E-08   7.067956590E+00   6.500003100E+00   5.801720511E+00
  -2.169154026E-02   1.727654583E-01   4.377528969E-07   6.700959837E-08   7.014482685E+00   6.612844035E+00   6.051865720E+00   1.891832863E-01   4.638809597E-07   6.559505081E-08   7.030573906E+00   6.575131359E+00   5.954799652E+00   1.838120565E-01   4.430707471E-07   6.671900283E-08   6.994508340E+00   6.629469479E+00   6.177856329E+00
  -2.068954147E-02   1.844838930E-01   4.374032825E-07   6.728280902E-08   7.075371051E+00   6.628530540E+00   6.078644392E+00   1.748281046E-01   4.450413242E-07   6.732176382E-08   6.851222959E+00   6.691674678E+00   5.950837889E+00   1.896174001E-01   4.789034937E-07   6.933239054E-08   7.107748538E+00   6.662600128E+00   6.114430991E+00
  -1.968754083E-02   1.969963117E-01   4.354034933E-07   6.712304479E-08   7.136279618E+00   6.642443093E+00   6.081610792E+00   2.112297417E-01   4.715209622E-07   6.733867024E-08   7.176092475E+00   6.762092910E+00   6.082468962E+00   2.061062100E-01   4.482435953E-07   7.087957386E-08   7.315644965E+00   6.804235841E+00   6.265721414E+00
  -1.868553832E-02   2.106925081E-01   4.336613983E-07   6.688056624E-08   7.192669227E+00   6.652396493E+00   6.095783016E+00   2.149630189E-01   4.415090904E-07   6.783652225E-08   7.249499031E+00   6.837070445E+00   6.165388853E+00   2.143349929E-01   4.334018741E-07   7.629947743E-08   7.249982342E+00   6.599636103E+00   6.458935830E+00
  -1.768353954E-02   2.267404237E-01   4.307781066E-07   6.662427706E-08   7.259323434E+00   6.659647704E+00   6.101665477E+00   2.462523253E-01   4.313040448E-07   7.346213172E-08   7.678726637E+00   6.707687627E+00   6.449799167E+00   2.259300581E-01   4.482992890E-07   6.584114380E-08   7.066047429E+00   6.705880065E+00   5.846071070E+00
  -1.668153889E-02   2.446127783E-01   4.276654275E-07   6.644968585E-08   7.331774399E+00   6.672244904E+00   6.105841160E+00   2.482420004E-01   4.480753143E-07   6.664134912E-08   7.169121179E+00   6.701464355E+00   5.876544221E+00   2.399357539E-01   4.487193081E-07   7.648598967E-08   7.330747520E+00   6.701509390E+00   6.376808050E+00
  -1.567954011E-02   2.641943017E-01   4.218668589E-07   6.588597210E-08   7.400375986E+00   6.680096332E+00   6.106879883E+00   2.939540091E-01   4.528859368E-07   7.237020524E-08   7.568097004E+00   6.713122418E+00   6.441647509E+00   2.685620659E-01   4.026297217E-07   6.958336632E-08   7.444033403E+00   6.638842651E+00   6.294148887E+00
  -1.467753947E-02   2.880361656E-01   4.163665760E-07   6.512208942E-08   7.478543408E+00   6.684858055E+00   6.094893403E+00   3.124724578E-01   4.615665882E-07   6.426438050E-08   7.521283399E+00   6.840513922E+00   5.998075196E+00   2.954993305E-01   4.422458737E-07   6.431806192E-08   7.559746593E+00   6.770223801E+00   6.020730814E+00
  -1.367553975E-02   3.145667146E-01   4.089688427E-07   6.409534612E-08   7.553060042E+00   6.692121793E+00   6.083179635E+00   3.387786734E-01   4.137458309E-07   6.920482581E-08   7.452241028E+00   6.644877017E+00   6.076827004E+00   3.518497568E-01   4.208479942E-07   6.093762765E-08   7.670891185E+00   6.644838685E+00   5.975423514E+00
  -1.267354004E-02   3.449856869E-01   3.999736728E-07   6.338868859E-08   7.636789191E+00   6.701701350E+00   6.098687931E+00   3.581659788E-01   4.161694568E-07   6.007969553E-08   7.415656778E+00   6.608896780E+00   5.823507136E+00   3.783409203E-01   4.051792333E-07   6.223515587E-08   7.710729883E+00   6.835008444E+00   6.208165010E+00
  -1.167154033E-02   3.786495764E-01   3.917394813E-07   6.198421605E-08   7.722044025E+00   6.704624046E+00   6.073621945E+00   4.341815867E-01   4.083913366E-07   6.495409414E-08   8.072516218E+00   6.714773370E+00   6.006718611E+00   3.776202806E-01   4.250892478E-07   6.752816547E-08   7.610707406E+00   6.882181589E+00   6.258276913E+00
  -1.066954061E-02   4.179250955E-01   3.821389312E-07   6.064361138E-08   7.811947902E+00   6.693457062E+00   6.029041763E+00   4.207998453E-01   4.388106623E-07   5.947967174E-08   7.633230891E+00   6.714852613E+00   5.740489838E+00   4.292596733E-01   3.809579065E-07   6.366104458E-08   8.010006470E+00   6.773419347E+00   5.880832013E+00
  -9.667539969E-03   4.618837229E-01   3.762233243E-07   6.000899123E-08   7.901502358E+00   6.700676861E+00   6.025621399E+00   5.423806429E-01   4.171689770E-07   6.305580054E-08   8.081885424E+00   6.620863468E+00   5.844198635E+00   4.895391239E-01   3.886860990E-07   6.167813555E-08   7.943578261E+00   6.750091073E+00   5.828103846E+00
  -8.665539324E-03   5.150409260E-01   3.691880237E-07   5.949197107E-08   8.001479494E+00   6.688518765E+00   6.016362140E+00   5.286541687E-01   3.923844473E-07   6.402720316E-08   7.733058501E+00   6.685224486E+00   5.888378882E+00   5.862529234E-01   3.965179797E-07   6.158486693E-08   8.157235637E+00   6.679604537E+00   5.884565964E+00
  -7.663540076E-03   5.790921544E-01   3.627346107E-07   5.889190471E-08   8.107164796E+00   6.692729199E+00   6.009285997E+00   6.345259291E-01   3.960374674E-07   7.292596738E-08   8.128689121E+00   6.794719575E+00   6.236451052E+00   5.704289403E-01   3.668065406E-07   6.074418703E-08   7.907214205E+00   6.468333545E+00   6.086774052E+00
  -6.661539897E-03   6.578777675E-01   3.545448312E-07   5.806582876E-08   8.222979696E+00   6.684540147E+00   5.983404505E+00   7.557650694E-01   3.824838006E-07   6.756430305E-08   8.295072088E+00   6.609494695E+00   6.094673140E+00   6.483418716E-01   3.908640526E-07   6.563837507E-08   8.083598120E+00   6.788185958E+00   6.411249623E+00
  -5.659540184E-03   7.522349021E-01   3.459201594E-07   5.743267790E-08   8.363490208E+00   6.672021846E+00   5.941450079E+00   7.674195122E-01   3.717831444E-07   6.635369832E-08   8.542976701E+00   6.532651270E+00   6.169190457E+00   7.721841220E-01   3.777843655E-07   6.086877294E-08   8.513707027E+00   6.708066605E+00   5.904495714E+00
  -4.801539704E-03   8.468773484E-01   3.365365107E-07   5.656541700E-08   8.486718677E+00   6.661327736E+00   5.856116042E+00   1.015397581E+00   3.782786763E-07   6.455581003E-08   8.922264192E+00   6.707414156E+00   6.218513980E+00   9.239442766E-01   3.465821951E-07   6.805208954E-08   8.356480174E+00   6.493396477E+00   6.154643705E+00
  -4.599984735E-03   8.714972220E-01   3.343207003E-07   5.644881689E-08   8.517984979E+00   6.648264478E+00   5.836985700E+00   9.432985905E-01   3.339289597E-07   5.800393034E-08   8.579278901E+00   6.447766880E+00   5.576279226E+00   8.994992127E-01   3.694507082E-07   5.856940387E-08   8.544117108E+00   6.552404636E+00   5.571339375E+00
  -4.398428835E-03   8.993043857E-01   3.322673462E-07   5.649308518E-08   8.555895946E+00   6.651298279E+00   5.821153192E+00   1.006148998E+00   3.517795405E-07   6.056833609E-08   8.612362598E+00   6.587931356E+00   5.614360871E+00   9.674101051E-01   3.433613594E-07   6.743006406E-08   8.496764864E+00   6.547779392E+00   6.203479094E+00
  -4.196873866E-03   9.294278792E-01   3.299976865E-07   5.664915804E-08   8.586357332E+00   6.642288937E+00   5.805978910E+00   1.113820051E+00   3.708368181E-07   5.594893779E-08   8.444320915E+00   6.484747157E+00   5.336352266E+00   9.491462568E-01   3.409908942E-07   6.767639870E-08   8.623762294E+00   6.433518818E+00   6.159941769E+00
  -3.995317966E-03   9.587010768E-01   3.280040481E-07   5.689536164E-08   8.619555246E+00   6.639266983E+00   5.786455065E+00   1.180385913E+00   3.659561035E-07   5.991218948E-08   8.724491499E+00   6.765377360E+00   5.464711923E+00   1.114876757E+00   3.527145347E-07   6.583018254E-08   8.714496959E+00   6.532435573E+00   6.102588439E+00
  -3.793762764E-03   9.868889502E-01   3.268751701E-07   5.694940199E-08   8.655543503E+00   6.635518268E+00   5.743939444E+00   1.047881587E+00   3.624201035E-07   5.621281628E-08   8.790701949E+00   6.833734904E+00   5.496448468E+00   9.720275115E-01   3.434924112E-07   6.040099668E-08   8.717263358E+00   6.458769010E+00   6.055223995E+00
  -3.592207329E-03   1.016556370E+00   3.234895557E-07   5.668631895E-08   8.693940713E+00   6.619013860E+00   5.678040780E+00   1.149057866E+00   3.514772413E-07   5.410430896E-08   8.916493893E+00   6.613095035E+00   5.294431410E+00   1.132061742E+00   3.170345375E-07   6.330622638E-08   8.816032381E+00   6.321138742E+00   5.837140867E+00
  -3.390651895E-03   1.044326837E+00   3.210077637E-07   5.694316785E-08   8.729518083E+00   6.617706943E+00   5.615995729E+00   1.099323381E+00   3.352933054E-07   5.596395693E-08   8.621094697E+00   6.526886716E+00   5.342590122E+00   1.103000390E+00   3.434646477E-07   6.066963713E-08   8.705273993E+00   6.560028302E+00   5.766357234E+00
  -3.189096460E-03   1.074782502E+00   3.179892781E-07   5.742345104E-08   8.771885483E+00   6.601335071E+00   5.548845595E+00   1.038696960E+00   3.108949986E-07   5.957571504E-08   8.629408964E+00   6.239652802E+00   5.442046346E+00   1.124189155E+00   3.468413991E-07   6.340331956E-08   8.714337332E+00   6.568939685E+00   5.673216975E+00
  -2.987541026E-03   1.111719176E+00   3.164172455E-07   5.850396733E-08   8.821649515E+00   6.594369592E+00   5.481553405E+00   1.020004223E+00   3.575529207E-07   5.761110394E-08   8.580803232E+00   6.632183782E+00   5.283871667E+00   1.085968130E+00   3.439211294E-07   6.597378713E-08   8.924947027E+00   6.677085835E+00   5.674222652E+00
  -2.787512494E-03   1.145364720E+00   3.145224573E-07   5.973432831E-08   8.855454321E+00   6.575851901E+00   5.369017713E+00   1.163385246E+00   3.639424646E-07   5.776253681E-08   9.020419893E+00   6.581091950E+00   5.008670883E+00   1.253787017E+00   3.351043601E-07   7.050147496E-08   8.984181164E+00   6.686600794E+00   5.703797219E+00
  -2.587483963E-03   1.176547957E+00   3.115262597E-07   6.180105328E-08   8.903140765E+00   6.552965135E+00   5.248875520E+00   1.226094601E+00   3.536623942E-07   6.141307803E-08   8.838902764E+00   6.616733563E+00   4.947460772E+00   1.302744526E+00   3.376784023E-07   7.033195247E-08   8.697998034E+00   6.518967398E+00   5.361136868E+00
  -2.387455432E-03   1.210946818E+00   3.085300649E-07   6.468204551E-08   8.955078482E+00   6.524659810E+00   5.097995450E+00   1.381720908E+00   3.200155669E-07   6.504889175E-08   9.066888784E+00   6.288510302E+00   4.922047097E+00   1.314224296E+00   3.329653687E-07   6.491335708E-08   8.972487058E+00   6.518961015E+00   5.227232694E+00
  -2.187426900E-03   1.244319166E+00   3.070120774E-07   6.877571443E-08   8.994612222E+00   6.509591797E+00   4.920530390E+00   1.263303935E+00   2.590393311E-07   7.249909066E-08   8.898786850E+00   5.762988337E+00   4.855000734E+00   1.272470109E+00   3.366187888E-07   7.171417112E-08   8.852567990E+00   6.458077584E+00   4.845817143E+00
  -1.987398369E-03   1.276391996E+00   3.051900434E-07   7.496385676E-08   9.038544778E+00   6.483380020E+00   4.746591169E+00   1.364809430E+00   3.139826494E-07   7.426542419E-08   9.196299149E+00   6.427437018E+00   4.592987634E+00   1.352126310E+00   3.281217166E-07   8.270185321E-08   8.755009111E+00   6.410853714E+00   4.702461221E+00
  -1.787369838E-03   1.310141163E+00   3.033551477E-07   8.357255588E-08   9.090347706E+00   6.453666618E+00   4.595327711E+00   1.207578145E+00   3.288806974E-07   8.726781171E-08   8.877424003E+00   6.591008892E+00   4.663464131E+00   1.252435626E+00   3.222633793E-07   9.183686986E-08   9.309362603E+00   6.356390106E+00   4.665977460E+00
  -1.587341307E-03   1.346320066E+00   3.015976778E-07   9.629647607E-08   9.146509948E+00   6.426241162E+00   4.444582758E+00   1.415989388E+00   3.071371237E-07   9.555373275E-08   9.050013743E+00   6.347264936E+00   4.341021961E+00   1.424527047E+00   3.072512775E-07   9.531968423E-08   9.192999359E+00   6.453625280E+00   4.811979497E+00
  -1.387194498E-03   1.370529193E+00   3.000235899E-07   1.148613374E-07   9.190234928E+00   6.399380741E+00   4.283211919E+00   1.316393484E+00   2.982793924E-07   1.310938125E-07   9.154145306E+00   6.132667488E+00   4.172548380E+00   1.477419486E+00   3.479124446E-07   1.294828781E-07   9.009209091E+00   6.488297071E+00   4.444704630E+00
  -1.187166083E-03   1.398661639E+00   2.989935125E-07   1.433197142E-07   9.228093449E+00   6.367573533E+00   4.140148214E+00   1.611333637E+00   3.138902598E-07   1.677144784E-07   9.361474979E+00   6.186223071E+00   4.122085149E+00   1.537027085E+00   3.059675227E-07   1.632417010E-07   9.216648602E+00   6.293636367E+00   4.158639125E+00
  -9.871375514E-04   1.420331948E+00   2.980311744E-07   1.899318914E-07   9.263683973E+00   6.311496792E+00   4.062486089E+00   1.657218187E+00   3.037492736E-07   2.055406495E-07   9.359636800E+00   6.032155191E+00   3.840422296E+00   1.510389557E+00   3.127466892E-07   2.040131890E-07   9.363188089E+00   6.162838234E+00   3.967815522E+00
  -5.869499873E-04   1.440572527E+00   3.029937820E-07   3.889735847E-07   9.315548786E+00   6.125464664E+00   3.894279952E+00   1.633492575E+00   3.455383132E-07   5.124833619E-07   9.270323012E+00   6.058801038E+00   3.859390222E+00   1.512329343E+00   3.063902082E-07   4.857807491E-07   9.367894519E+00   5.931049723E+00   3.755681907E+00
  -1.869200059E-04   1.430943852E+00   3.521575114E-07   1.008386664E-06   9.361251612E+00   5.397385635E+00   3.842583830E+00   1.559675582E+00   4.474387863E-07   1.193176363E-06   9.231234356E+00   5.729923425E+00   3.880317949E+00   1.611057544E+00   3.681739193E-07   1.224871044E-06   9.439609244E+00   5.189458553E+00   3.926254514E+00
   2.132000081E-04   1.381479139E+00   5.277223875E-07   3.338479566E-06   9.396440574E+00   4.733843482E+00   3.855060862E+00   1.574378869E+00   6.004184148E-07   4.304343232E-06   9.452094367E+00   4.610108151E+00   3.881617623E+00   1.270056560E+00   6.697170425E-07   3.685014356E-06   9.273530032E+00   4.692539275E+00   3.824949814E+00
   6.133999559E-04   1.315924627E+00   8.358588586E-07   1.566927928E-05   9.439849651E+00   4.467985338E+00   3.762163582E+00   1.428623020E+00   8.958764596E-07   1.928023185E-05   9.382094477E+00   4.363698969E+00   3.660047887E+00   1.428195110E+00   7.510075803E-07   1.773539433E-05   9.325219726E+00   4.256449625E+00   3.695070074E+00
   1.013600035E-03   1.233421383E+00   1.166849000E-06   1.618352610E-04   9.486195367E+00   4.254288032E+00   3.807508992E+00   1.154305815E+00   1.398360353E-06   1.988060383E-04   9.366307845E+00   4.181630353E+00   3.784442449E+00   1.281958369E+00   1.226540855E-06   1.910693817E-04   9.426721284E+00   4.235388438E+00   3.752612994E+00
   1.413800055E-03   1.131012397E+00   1.460638530E-05   1.367174516E-04   9.529472681E+00   3.251939951E+00   3.989963396E+00   1.226243902E+00   2.863949740E-05   1.593370949E-04   9.553327970E+00   3.176844355E+00   4.317003771E+00   1.194326063E+00   1.793209634E-05   1.446320021E-04   9.520749166E+00   3.286452010E+00   4.092989519E+00
   1.813999959E-03   1.030121875E+00   1.065905327E-04   1.470158218E-03   9.551281011E+00   4.956740155E+00   4.373835142E+00   1.120134491E+00   1.402113907E-04   1.441413773E-03   9.606426678E+00   5.603784056E+00   4.576678171E+00   1.114410193E+00   1.059714836E-04   1.543437278E-03   9.646565054E+00   5.470111768E+00   4.536685777E+00
   2.214200096E-03   9.416040538E-01   7.510880684E-04   3.934733749E-03   9.413025005E+00   7.694204838E+00   6.305860955E+00   9.073410450E-01   1.075029310E-03   3.600848579E-03   9.084278148E+00   8.160873974E+00   7.149997160E+00   9.983462386E-01   7.106158251E-04   4.495839938E-03   9.408860855E+00   7.537505021E+00   7.093066746E+00
   2.614399884E-03   8.464727953E-01   1.391705619E-03   1.091285746E-02   9.154630879E+00   8.106073960E+00   8.388049873E+00   8.797320862E-01   1.514808657E-03   1.547735216E-02   9.059409834E+00   7.802016204E+00   9.347783223E+00   7.621888281E-01   1.513482250E-03   1.129908451E-02   8.888031964E+00   8.509621061E+00   9.082244209E+00
   3.014600137E-03   9.142888735E-01   1.762678674E-03   1.901014223E-02   9.087166938E+00   8.250494991E+00   9.465606612E+00   9.346526613E-01   1.771988022E-03   2.348077357E-02   8.799408210E+00   7.947450278E+00   9.909676509E+00   8.217320519E-01   1.929222230E-03   2.024293616E-02   8.715625255E+00   8.390397230E+00   1.030972850E+01
   3.314600093E-03   1.062759366E+00   1.787599788E-03   2.856649388E-02   9.241922845E+00   8.153706177E+00   1.066722304E+01   1.298655123E+00   2.071564383E-03   2.917453069E-02   9.414691904E+00   8.562894227E+00   1.081623405E+01   1.115610118E+00   1.712354141E-03   2.765201110E-02   9.257085571E+00   8.175328228E+00   1.134585899E+01
   3.714799881E-03   1.334884934E+00   1.786796191E-03   4.789233545E-02   9.515244598E+00   8.076929340E+00   1.272763044E+01   1.575490653E+00   2.012773090E-03   5.520019870E-02   9.687423921E+00   8.317317772E+00   1.298208565E+01   1.590383921E+00   1.833065853E-03   4.781986242E-02   9.788286745E+00   7.699148056E+00   1.245930349E+01
