 #         t_pb[s]     Dh+(pole)[cm]     Dhx(pole)[cm]      Dh+(equ)[cm]      Dhx(equ)[cm]
       2.45650E-01      -1.76895E+01       3.37147E+01      -8.61347E+00       0.00000E+00
       2.46050E-01      -3.46697E+01      -1.54020E+01      -1.69456E+01       0.00000E+00
       2.46450E-01       1.27163E+01      -3.68443E+01       6.82928E+00       0.00000E+00
       2.46850E-01       3.82946E+01       8.79634E+00       1.94759E+01       0.00000E+00
       2.47250E-01      -5.28387E+00       3.81968E+01      -2.33008E+00       0.00000E+00
       2.47650E-01      -3.76758E+01      -1.99221E+00      -1.84368E+01       0.00000E+00
       2.47973E-01      -7.34075E+00      -3.80938E+01      -2.84339E+00       0.00000E+00
       2.48373E-01       3.35484E+01      -1.64041E+01       1.73311E+01       0.00000E+00
       2.48773E-01       1.93077E+01       2.99207E+01       1.02748E+01       0.00000E+00
       2.49173E-01      -2.64250E+01       2.07618E+01      -1.26959E+01       0.00000E+00
       2.49573E-01      -2.16312E+01      -2.32782E+01      -1.04174E+01       0.00000E+00
       2.49973E-01       2.04371E+01      -2.24794E+01       1.10849E+01       0.00000E+00
       2.50373E-01       2.21399E+01       1.63225E+01       1.16627E+01       0.00000E+00
       2.50773E-01      -1.25429E+01       2.04592E+01      -5.66526E+00       0.00000E+00
       2.51173E-01      -1.91443E+01      -9.79204E+00      -9.06069E+00       0.00000E+00
       2.51573E-01       7.13069E+00      -1.81662E+01       4.09786E+00       0.00000E+00
       2.51788E-01       1.89425E+01      -1.90645E+00       9.83734E+00       0.00000E+00
       2.52188E-01       9.05122E+00       1.26227E+01       5.17239E+00       0.00000E+00
       2.52588E-01      -8.78983E+00       9.84496E+00      -3.45183E+00       0.00000E+00
       2.52988E-01      -1.07256E+01      -5.73792E+00      -4.71919E+00       0.00000E+00
       2.53388E-01       2.62588E+00      -1.19620E+01       2.12567E+00       0.00000E+00
       2.53788E-01       1.24906E+01      -1.45460E+00       7.11660E+00       0.00000E+00
       2.54188E-01       5.15856E+00       1.20779E+01       3.42845E+00       0.00000E+00
       2.54588E-01      -1.11192E+01       8.03650E+00      -4.64544E+00       0.00000E+00
       2.54988E-01      -1.05380E+01      -1.02622E+01      -4.74041E+00       0.00000E+00
       2.55388E-01       8.12570E+00      -1.33748E+01       4.84252E+00       0.00000E+00
       2.55658E-01       1.71858E+01       1.81942E+00       8.97461E+00       0.00000E+00
       2.56058E-01       4.93533E+00       1.60433E+01       3.22116E+00       0.00000E+00
       2.56458E-01      -1.52435E+01       7.30321E+00      -6.68145E+00       0.00000E+00
       2.56858E-01      -1.03560E+01      -1.41050E+01      -4.29421E+00       0.00000E+00
       2.57258E-01       1.21653E+01      -1.38126E+01       6.93110E+00       0.00000E+00
       2.57658E-01       1.66630E+01       9.56760E+00       9.20457E+00       0.00000E+00
       2.58058E-01      -6.47634E+00       1.83672E+01      -2.26911E+00       0.00000E+00
       2.58458E-01      -2.05274E+01      -3.89229E+00      -9.45742E+00       0.00000E+00
       2.58858E-01       9.82958E-01      -2.28498E+01       1.51264E+00       0.00000E+00
       2.59258E-01       2.43199E+01      -2.13120E+00       1.29968E+01       0.00000E+00
       2.59658E-01       4.70531E+00       2.48532E+01       3.31585E+00       0.00000E+00
       2.60058E-01      -2.57391E+01       6.96937E+00      -1.19491E+01       0.00000E+00
       2.60458E-01      -9.60231E+00      -2.70343E+01      -3.95270E+00       0.00000E+00
       2.60858E-01       2.75881E+01      -1.28364E+01       1.48761E+01       0.00000E+00
       2.61258E-01       1.55064E+01       2.72360E+01       8.60429E+00       0.00000E+00
       2.61658E-01      -2.69826E+01       1.76890E+01      -1.24859E+01       0.00000E+00
       2.62058E-01      -2.02297E+01      -2.70174E+01      -9.21673E+00       0.00000E+00
       2.62458E-01       2.61818E+01      -2.29085E+01       1.40999E+01       0.00000E+00
       2.62858E-01       2.46334E+01       2.41796E+01       1.32166E+01       0.00000E+00
       2.63258E-01      -2.29574E+01       2.54743E+01      -1.04038E+01       0.00000E+00
       2.63658E-01      -2.60776E+01      -2.23344E+01      -1.22539E+01       0.00000E+00
       2.64058E-01       2.09906E+01      -2.70291E+01       1.14487E+01       0.00000E+00
       2.64458E-01       2.69462E+01       1.90673E+01       1.43700E+01       0.00000E+00
       2.64858E-01      -1.76490E+01       2.59376E+01      -7.85487E+00       0.00000E+00
       2.65258E-01      -2.51906E+01      -1.65456E+01      -1.15040E+01       0.00000E+00
       2.65658E-01       1.45942E+01      -2.43826E+01       8.27934E+00       0.00000E+00
       2.66058E-01       2.22844E+01       1.13865E+01       1.23206E+01       0.00000E+00
       2.66458E-01      -8.77390E+00       1.86835E+01      -3.34777E+00       0.00000E+00
       2.66858E-01      -1.53970E+01      -6.63577E+00      -6.32522E+00       0.00000E+00
       2.67069E-01       2.88051E-01      -1.49176E+01       1.08233E+00       0.00000E+00
       2.67469E-01       9.69029E+00      -5.10194E+00       5.89853E+00       0.00000E+00
       2.67869E-01       4.35735E+00       4.72904E+00       3.49326E+00       0.00000E+00
       2.68269E-01      -1.42766E+00       2.99579E+00       3.00736E-01       0.00000E+00
       2.68669E-01      -2.30014E+00       5.09560E-01       1.10798E-01       0.00000E+00
       2.69069E-01      -2.47384E+00      -2.20482E+00      -9.24490E-02       0.00000E+00
       2.69469E-01       1.53869E+00      -4.74955E+00       2.12661E+00       0.00000E+00
       2.69869E-01       5.55280E+00       6.82979E-02       3.88945E+00       0.00000E+00
       2.70269E-01       5.28394E-01       4.72783E+00       1.66052E+00       0.00000E+00
       2.70669E-01      -3.49984E+00      -3.08634E-03      -3.69833E-01       0.00000E+00
       2.71069E-01       1.31404E-01      -2.50173E+00       1.56824E+00       0.00000E+00
       2.71469E-01      -1.28240E-01      -1.30932E-01       1.41665E+00       0.00000E+00
       2.71869E-01      -5.01440E-01      -4.07635E+00       1.23513E+00       0.00000E+00
       2.72269E-01       7.78395E+00      -1.82707E+00       5.30556E+00       0.00000E+00
       2.72669E-01       2.82556E+00       1.01802E+01       2.96215E+00       0.00000E+00
       2.73069E-01      -1.30477E+01       2.70606E+00      -5.12623E+00       0.00000E+00
       2.73469E-01      -3.15404E+00      -1.68563E+01      -2.78220E-01       0.00000E+00
       2.73869E-01       1.92320E+01      -4.12219E+00       1.10571E+01       0.00000E+00
       2.74269E-01       4.95719E+00       1.94360E+01       3.56469E+00       0.00000E+00
       2.74669E-01      -1.97683E+01       5.26724E+00      -8.48788E+00       0.00000E+00
       2.75069E-01      -5.87232E+00      -1.97884E+01      -1.54852E+00       0.00000E+00
       2.75469E-01       1.80120E+01      -7.42695E+00       1.09466E+01       0.00000E+00
       2.75869E-01       9.73188E+00       1.33457E+01       6.58559E+00       0.00000E+00
       2.76269E-01      -8.63910E+00       1.11500E+01      -2.68939E+00       0.00000E+00
       2.76669E-01      -1.34735E+01      -3.97735E+00      -5.47979E+00       0.00000E+00
       2.77069E-01      -2.12855E+00      -1.62676E+01       2.53973E-01       0.00000E+00
       2.77469E-01       1.98690E+01      -9.67388E+00       1.12967E+01       0.00000E+00
       2.77869E-01       1.62269E+01       2.28838E+01       9.54165E+00       0.00000E+00
       2.78269E-01      -2.58448E+01       2.10593E+01      -1.15806E+01       0.00000E+00
       2.78669E-01      -2.61233E+01      -2.91363E+01      -1.10995E+01       0.00000E+00
       2.79069E-01       3.14392E+01      -3.06214E+01       1.76076E+01       0.00000E+00
       2.79469E-01       3.30553E+01       3.22967E+01       1.81435E+01       0.00000E+00
       2.79869E-01      -3.21282E+01       3.29127E+01      -1.43820E+01       0.00000E+00
       2.80269E-01      -3.24320E+01      -3.17586E+01      -1.48113E+01       0.00000E+00
       2.80669E-01       3.00604E+01      -3.15132E+01       1.68458E+01       0.00000E+00
       2.81069E-01       2.87443E+01       2.65513E+01       1.58208E+01       0.00000E+00
       2.81469E-01      -2.27637E+01       2.40552E+01      -9.54664E+00       0.00000E+00
       2.81869E-01      -1.91289E+01      -1.92066E+01      -7.93669E+00       0.00000E+00
       2.82269E-01       1.48658E+01      -1.43538E+01       9.05496E+00       0.00000E+00
       2.82669E-01       8.91296E+00       9.33401E+00       6.16267E+00       0.00000E+00
       2.83069E-01      -4.91757E+00       3.04423E+00      -6.05458E-01       0.00000E+00
       2.83469E-01       1.95141E+00      -2.14219E+00       2.60712E+00       0.00000E+00
       2.83869E-01      -3.94883E-01       5.12543E+00       1.64292E+00       0.00000E+00
       2.84269E-01      -7.60720E+00      -2.73179E+00      -1.87505E+00       0.00000E+00
       2.84669E-01       2.78237E+00      -9.55908E+00       3.21746E+00       0.00000E+00
       2.85069E-01       1.00558E+01       8.03905E-01       6.80231E+00       0.00000E+00
       2.85469E-01       1.19332E+00       9.04621E+00       2.31745E+00       0.00000E+00
       2.85797E-01      -7.26602E+00       3.52254E+00      -1.80421E+00       0.00000E+00
       2.86197E-01      -6.27812E+00      -5.11095E+00      -1.39494E+00       0.00000E+00
       2.86597E-01       2.86505E+00      -9.18593E+00       3.49504E+00       0.00000E+00
       2.86997E-01       1.17078E+01      -6.29401E-01       7.50846E+00       0.00000E+00
       2.87397E-01       3.81729E+00       1.32598E+01       3.72804E+00       0.00000E+00
       2.87797E-01      -1.57132E+01       6.17310E+00      -6.00454E+00       0.00000E+00
       2.88197E-01      -8.64141E+00      -1.83427E+01      -2.27563E+00       0.00000E+00
       2.88597E-01       2.03088E+01      -1.19625E+01       1.20917E+01       0.00000E+00
       2.88997E-01       1.44756E+01       2.05166E+01       9.36323E+00       0.00000E+00
       2.89397E-01      -2.09344E+01       1.55900E+01      -8.51076E+00       0.00000E+00
       2.89746E-01      -1.92018E+01      -2.02874E+01      -7.78462E+00       0.00000E+00
       2.90146E-01       1.73151E+01      -2.15383E+01       1.07652E+01       0.00000E+00
       2.90546E-01       2.17888E+01       1.55864E+01       1.27562E+01       0.00000E+00
       2.90946E-01      -1.39199E+01       2.04899E+01      -4.88148E+00       0.00000E+00
       2.91346E-01      -1.98830E+01      -1.26245E+01      -8.04968E+00       0.00000E+00
       2.91746E-01       1.01166E+01      -1.95521E+01       7.25561E+00       0.00000E+00
       2.92146E-01       1.85648E+01       6.31844E+00       1.13076E+01       0.00000E+00
       2.92546E-01      -2.80927E+00       1.60070E+01       8.29916E-01       0.00000E+00
       2.92946E-01      -1.37953E+01      -1.19486E-01      -4.83042E+00       0.00000E+00
       2.93286E-01      -4.64083E+00      -1.22638E+01       2.76032E-02       0.00000E+00
       2.93686E-01       9.08114E+00      -9.73003E+00       6.65509E+00       0.00000E+00
       2.94086E-01       1.30122E+01       6.28828E+00       8.60534E+00       0.00000E+00
       2.94486E-01      -4.13589E+00       1.45666E+01       1.57994E-01       0.00000E+00
       2.94886E-01      -1.65053E+01      -3.13553E+00      -6.12445E+00       0.00000E+00
       2.95286E-01       1.28326E+00      -1.87859E+01       2.75883E+00       0.00000E+00
       2.95686E-01       2.01214E+01      -1.00248E+00       1.23634E+01       0.00000E+00
       2.96086E-01       2.78823E+00       1.88464E+01       3.62025E+00       0.00000E+00
       2.96486E-01      -1.77520E+01       3.92676E+00      -6.79657E+00       0.00000E+00
       2.96886E-01      -5.09348E+00      -1.69833E+01      -2.15280E-01       0.00000E+00
       2.97286E-01       1.47702E+01      -6.98002E+00       9.47969E+00       0.00000E+00
       2.97687E-01       8.65033E+00       1.03503E+01       6.71216E+00       0.00000E+00
       2.98087E-01      -6.53550E+00       9.65076E+00      -1.13758E+00       0.00000E+00
       2.98487E-01      -1.14961E+01      -2.83540E+00      -3.38555E+00       0.00000E+00
       2.98887E-01      -1.08712E+00      -1.48575E+01       1.75272E+00       0.00000E+00
       2.99287E-01       1.76866E+01      -5.67233E+00       1.12372E+01       0.00000E+00
       2.99688E-01       9.18398E+00       1.93833E+01       6.80796E+00       0.00000E+00
       3.00088E-01      -2.16038E+01       1.10380E+01      -8.36320E+00       0.00000E+00
       3.00488E-01      -1.26891E+01      -2.44675E+01      -4.09115E+00       0.00000E+00
       3.00888E-01       2.58469E+01      -1.45565E+01       1.53491E+01       0.00000E+00
       3.01288E-01       1.55599E+01       2.53910E+01       1.01584E+01       0.00000E+00
       3.01689E-01      -2.48953E+01       1.48792E+01      -9.96021E+00       0.00000E+00
       3.02089E-01      -1.44148E+01      -2.50159E+01      -4.71635E+00       0.00000E+00
       3.02489E-01       2.35407E+01      -1.48544E+01       1.42208E+01       0.00000E+00
       3.02889E-01       1.50331E+01       2.07267E+01       1.00277E+01       0.00000E+00
       3.03289E-01      -1.72847E+01       1.38894E+01      -6.19044E+00       0.00000E+00
       3.03690E-01      -1.42230E+01      -1.45229E+01      -4.74621E+00       0.00000E+00
       3.04090E-01       1.12995E+01      -1.57802E+01       8.14906E+00       0.00000E+00
       3.04490E-01       1.66578E+01       6.91889E+00       1.08204E+01       0.00000E+00
       3.04890E-01      -3.01888E+00       1.64696E+01       9.56431E-01       0.00000E+00
       3.05290E-01      -1.70859E+01      -2.96106E-01      -5.69877E+00       0.00000E+00
       3.05691E-01      -1.53832E+00      -1.89434E+01       1.74555E+00       0.00000E+00
       3.06091E-01       1.96329E+01      -4.07331E+00       1.22902E+01       0.00000E+00
       3.06491E-01       5.70080E+00       1.92049E+01       5.53457E+00       0.00000E+00
       3.06891E-01      -1.90733E+01       5.95504E+00      -6.84250E+00       0.00000E+00
       3.07291E-01      -5.98459E+00      -1.94018E+01      -5.50548E-01       0.00000E+00
       3.07692E-01       1.84552E+01      -7.34138E+00       1.18223E+01       0.00000E+00
       3.08092E-01       8.07819E+00       1.61843E+01       6.66820E+00       0.00000E+00
       3.08492E-01      -1.43331E+01       7.72324E+00      -4.44369E+00       0.00000E+00
       3.08740E-01      -1.17380E+01      -1.13816E+01      -2.93747E+00       0.00000E+00
       3.09141E-01       5.50805E+00      -1.35586E+01       5.58909E+00       0.00000E+00
       3.09541E-01       1.28251E+01       2.29912E+00       9.05374E+00       0.00000E+00
       3.09941E-01       5.20810E-01       1.11501E+01       3.20420E+00       0.00000E+00
       3.10341E-01      -1.02761E+01       2.70766E+00      -2.47886E+00       0.00000E+00
       3.10741E-01      -5.24805E+00      -1.07147E+01       3.21846E-02       0.00000E+00
       3.11142E-01       1.08075E+01      -8.75904E+00       8.24660E+00       0.00000E+00
       3.11542E-01       1.13292E+01       9.98672E+00       8.35952E+00       0.00000E+00
       3.11942E-01      -9.82384E+00       1.26860E+01      -2.03085E+00       0.00000E+00
       3.12342E-01      -1.39556E+01      -1.08759E+01      -4.24670E+00       0.00000E+00
       3.12678E-01       9.31047E+00      -1.78111E+01       7.35880E+00       0.00000E+00
       3.13078E-01       1.95892E+01       5.49127E+00       1.26570E+01       0.00000E+00
       3.13479E-01      -4.69684E+00       2.00836E+01       3.57750E-01       0.00000E+00
       3.13879E-01      -2.08078E+01      -4.95044E+00      -7.59223E+00       0.00000E+00
       3.14279E-01       4.60448E+00      -2.24212E+01       5.00359E+00       0.00000E+00
       3.14679E-01       2.35425E+01       3.17619E+00       1.46353E+01       0.00000E+00
       3.15079E-01      -2.58148E+00       2.34750E+01       1.52184E+00       0.00000E+00
       3.15480E-01      -2.35451E+01      -2.78837E+00      -8.89820E+00       0.00000E+00
       3.15880E-01       2.19264E+00      -2.50373E+01       3.90470E+00       0.00000E+00
       3.16280E-01       2.59082E+01       2.85023E-01       1.58311E+01       0.00000E+00
       3.16672E-01       1.40032E+00       2.54703E+01       3.54578E+00       0.00000E+00
       3.17072E-01      -2.50198E+01       2.33592E+00      -9.56698E+00       0.00000E+00
       3.17472E-01      -2.98232E+00      -2.53572E+01       1.49291E+00       0.00000E+00
       3.17872E-01       2.49078E+01      -4.55010E+00       1.54218E+01       0.00000E+00
       3.18272E-01       5.05128E+00       2.27496E+01       5.39622E+00       0.00000E+00
       3.18673E-01      -2.06792E+01       4.45306E+00      -7.15769E+00       0.00000E+00
       3.19073E-01      -4.22320E+00      -1.97319E+01       8.93679E-01       0.00000E+00
       3.19473E-01       1.85181E+01      -5.30240E+00       1.22956E+01       0.00000E+00
       3.19873E-01       5.24846E+00       1.64182E+01       5.66423E+00       0.00000E+00
       3.20273E-01      -1.46939E+01       3.97113E+00      -4.42956E+00       0.00000E+00
       3.20674E-01      -3.02436E+00      -1.45171E+01       1.57080E+00       0.00000E+00
       3.21074E-01       1.45022E+01      -2.48117E+00       1.02892E+01       0.00000E+00
       3.21474E-01       2.26480E-01       1.34665E+01       3.03292E+00       0.00000E+00
       3.21874E-01      -1.19376E+01      -3.85501E+00      -2.80682E+00       0.00000E+00
       3.22274E-01       7.49968E+00      -1.07286E+01       6.66216E+00       0.00000E+00
       3.22675E-01       8.27007E+00       9.53077E+00       7.31087E+00       0.00000E+00
       3.23075E-01      -1.16102E+01       4.36934E+00      -2.57577E+00       0.00000E+00
       3.23475E-01      -5.77988E-01      -1.42004E+01       2.82982E+00       0.00000E+00
       3.23875E-01       1.51388E+01       2.70030E+00       1.06776E+01       0.00000E+00
       3.24275E-01      -6.11527E+00       1.39100E+01       7.23515E-02       0.00000E+00
       3.24676E-01      -1.26971E+01      -1.03729E+01      -3.37369E+00       0.00000E+00
       3.25076E-01       1.37200E+01      -1.22296E+01       1.00593E+01       0.00000E+00
       3.25476E-01       1.13586E+01       1.58892E+01       8.96729E+00       0.00000E+00
       3.25876E-01      -1.83946E+01       8.67759E+00      -5.90311E+00       0.00000E+00
       3.26276E-01      -6.74215E+00      -2.12044E+01      -2.67160E-02       0.00000E+00
       3.26677E-01       2.28969E+01      -6.04382E+00       1.47243E+01       0.00000E+00
       3.27077E-01       5.54977E+00       2.34521E+01       5.83872E+00       0.00000E+00
       3.27477E-01      -2.43986E+01       3.59150E+00      -9.05476E+00       0.00000E+00
       3.27877E-01      -2.46645E+00      -2.59623E+01       2.01139E+00       0.00000E+00
       3.28277E-01       2.67031E+01      -2.44204E+00       1.66017E+01       0.00000E+00
       3.28678E-01       1.89319E+00       2.62803E+01       4.12352E+00       0.00000E+00
       3.29078E-01      -2.62404E+01       9.60389E-02      -9.72250E+00       0.00000E+00
       3.29478E-01       1.60396E+00      -2.71669E+01       4.09582E+00       0.00000E+00
       3.29878E-01       2.66547E+01       2.25054E+00       1.66845E+01       0.00000E+00
       3.30278E-01      -3.32907E+00       2.48918E+01       1.57470E+00       0.00000E+00
       3.30679E-01      -2.29800E+01      -5.46965E+00      -8.15609E+00       0.00000E+00
       3.31079E-01       6.81236E+00      -2.22627E+01       6.73049E+00       0.00000E+00
       3.31479E-01       2.05375E+01       6.69620E+00       1.36085E+01       0.00000E+00
       3.31879E-01      -7.01699E+00       1.78702E+01      -2.36851E-01       0.00000E+00
       3.32279E-01      -1.55107E+01      -7.74466E+00      -4.35084E+00       0.00000E+00
       3.32680E-01       8.10793E+00      -1.49216E+01       7.25681E+00       0.00000E+00
       3.33080E-01       1.32914E+01       7.45366E+00       1.00647E+01       0.00000E+00
       3.33480E-01      -6.90831E+00       1.04226E+01      -2.85489E-01       0.00000E+00
       3.33880E-01      -8.54119E+00      -7.57442E+00      -8.36227E-01       0.00000E+00
       3.34280E-01       7.64710E+00      -7.84432E+00       7.24353E+00       0.00000E+00
       3.34681E-01       6.60061E+00       7.10002E+00       6.72289E+00       0.00000E+00
       3.35081E-01      -6.86316E+00       3.76067E+00      -1.65438E-01       0.00000E+00
       3.35481E-01      -1.33068E+00      -7.74234E+00       2.73976E+00       0.00000E+00
       3.35881E-01       7.79314E+00      -3.51583E-01       7.24920E+00       0.00000E+00
       3.36282E-01      -1.43182E+00       6.83967E+00       2.78871E+00       0.00000E+00
       3.36682E-01      -5.95746E+00      -4.10556E+00       2.94766E-01       0.00000E+00
       3.37082E-01       6.27258E+00      -6.20868E+00       6.56066E+00       0.00000E+00
       3.37482E-01       5.32044E+00       6.67619E+00       6.00031E+00       0.00000E+00
       3.37882E-01      -7.20762E+00       3.39641E+00       9.54316E-02       0.00000E+00
       3.38283E-01      -1.62830E+00      -8.33424E+00       2.68251E+00       0.00000E+00
       3.38683E-01       8.74266E+00      -1.35103E+00       7.92441E+00       0.00000E+00
       3.39083E-01      -1.45456E-01       7.86624E+00       3.34395E+00       0.00000E+00
       3.39483E-01      -7.27800E+00      -2.55570E+00      -6.13222E-02       0.00000E+00
       3.39883E-01       4.64509E+00      -7.60533E+00       5.83476E+00       0.00000E+00
       3.40170E-01       8.82454E+00       3.65153E+00       7.90902E+00       0.00000E+00
       3.40570E-01      -3.12581E+00       7.88225E+00       1.87947E+00       0.00000E+00
       3.40970E-01      -6.39468E+00      -6.06862E+00       5.62280E-01       0.00000E+00
       3.41370E-01       7.90669E+00      -5.41241E+00       7.42057E+00       0.00000E+00
       3.41771E-01       3.23472E+00       8.40033E+00       5.28026E+00       0.00000E+00
       3.42171E-01      -8.43234E+00      -8.86675E-01      -5.93742E-01       0.00000E+00
       3.42571E-01       4.38449E+00      -8.72274E+00       5.82725E+00       0.00000E+00
       3.42971E-01       7.76549E+00       6.90504E+00       7.34742E+00       0.00000E+00
       3.43371E-01      -9.90527E+00       4.31978E+00      -1.23621E+00       0.00000E+00
       3.43772E-01      -6.08119E-01      -1.32693E+01       3.29532E+00       0.00000E+00
       3.44116E-01       1.58810E+01       6.66166E-01       1.16743E+01       0.00000E+00
       3.44517E-01      -2.63550E+00       1.59338E+01       2.31866E+00       0.00000E+00
       3.44917E-01      -1.59177E+01      -7.85020E+00      -4.10779E+00       0.00000E+00
       3.45317E-01       1.20122E+01      -1.61029E+01       9.72701E+00       0.00000E+00
       3.45717E-01       1.48913E+01       1.43791E+01       1.12239E+01       0.00000E+00
       3.46117E-01      -1.67623E+01       1.16250E+01      -4.60438E+00       0.00000E+00
       3.46518E-01      -8.62302E+00      -1.87848E+01      -4.92328E-01       0.00000E+00
       3.46918E-01       1.95769E+01      -7.06185E+00       1.35508E+01       0.00000E+00
       3.47318E-01       5.36848E+00       1.82952E+01       6.56969E+00       0.00000E+00
       3.47718E-01      -1.69502E+01       3.04120E+00      -4.72295E+00       0.00000E+00
       3.48101E-01      -2.79865E+00      -1.70538E+01       2.60172E+00       0.00000E+00
       3.48501E-01       1.62692E+01      -3.74463E+00       1.19098E+01       0.00000E+00
       3.48901E-01       4.12100E+00       1.52301E+01       5.90020E+00       0.00000E+00
       3.49301E-01      -1.52861E+01       2.76629E+00      -3.65919E+00       0.00000E+00
       3.49702E-01      -1.61533E+00      -1.64947E+01       3.10186E+00       0.00000E+00
       3.50102E-01       1.71516E+01      -1.53616E+00       1.24222E+01       0.00000E+00
       3.50502E-01       2.88027E-01       1.64311E+01       4.15636E+00       0.00000E+00
       3.50902E-01      -1.60471E+01      -2.04834E+00      -4.22256E+00       0.00000E+00
       3.51302E-01       3.92162E+00      -1.69999E+01       5.81955E+00       0.00000E+00
       3.51703E-01       1.70544E+01       4.97625E+00       1.26260E+01       0.00000E+00
       3.52034E-01      -4.06942E+00       1.68097E+01       1.82127E+00       0.00000E+00
       3.52434E-01      -1.62297E+01      -4.02075E+00      -4.14831E+00       0.00000E+00
       3.52834E-01       6.00436E+00      -1.64261E+01       7.10355E+00       0.00000E+00
       3.53234E-01       1.61090E+01       6.24144E+00       1.18948E+01       0.00000E+00
       3.53635E-01      -7.53101E+00       1.45147E+01       2.06243E-01       0.00000E+00
       3.54035E-01      -1.30745E+01      -9.85819E+00      -2.66556E+00       0.00000E+00
       3.54435E-01       1.20243E+01      -1.27367E+01       1.00560E+01       0.00000E+00
       3.54835E-01       1.10247E+01       1.28262E+01       9.49819E+00       0.00000E+00
       3.55235E-01      -1.38724E+01       7.20486E+00      -2.85058E+00       0.00000E+00
       3.55636E-01      -3.38854E+00      -1.48949E+01       2.33543E+00       0.00000E+00
       3.55999E-01       1.46818E+01      -1.60191E+00       1.13763E+01       0.00000E+00
       3.56399E-01      -6.05342E-01       1.12875E+01       3.72780E+00       0.00000E+00
       3.56799E-01      -8.10966E+00      -4.52497E+00       1.15372E-01       0.00000E+00
       3.57199E-01       6.53427E+00      -5.47006E+00       7.38633E+00       0.00000E+00
       3.57600E-01       2.31421E+00       6.31204E+00       5.15214E+00       0.00000E+00
       3.58000E-01      -4.99940E+00      -1.97380E+00       1.65124E+00       0.00000E+00
       3.58400E-01       4.67355E+00      -4.27218E+00       6.58576E+00       0.00000E+00
       3.58800E-01       2.34508E+00       5.41010E+00       5.23672E+00       0.00000E+00
       3.59200E-01      -5.87943E+00      -6.36121E-01       1.06193E+00       0.00000E+00
       3.59601E-01       3.10203E+00      -6.75549E+00       5.83738E+00       0.00000E+00
       3.60001E-01       6.60883E+00       3.63232E+00       7.46236E+00       0.00000E+00
       3.60401E-01      -4.59780E+00       5.08230E+00       1.81075E+00       0.00000E+00
       3.60801E-01      -4.11978E+00      -6.30184E+00       2.26719E+00       0.00000E+00
       3.61201E-01       6.89107E+00      -4.24864E+00       7.70262E+00       0.00000E+00
       3.61601E-01       4.43612E+00       5.83680E+00       6.25510E+00       0.00000E+00
       3.62001E-01      -5.44143E+00       3.09255E+00       1.61180E+00       0.00000E+00
       3.62401E-01      -3.38077E+00      -6.03605E+00       2.56930E+00       0.00000E+00
       3.62801E-01       6.84705E+00      -5.19530E+00       7.62085E+00       0.00000E+00
       3.63201E-01       6.66095E+00       6.71400E+00       7.57193E+00       0.00000E+00
       3.63601E-01      -7.68629E+00       6.82566E+00       2.87132E-01       0.00000E+00
       3.64001E-01      -7.29550E+00      -1.04085E+01       6.28094E-01       0.00000E+00
       3.64401E-01       1.28233E+01      -8.35396E+00       1.06350E+01       0.00000E+00
       3.64801E-01       8.77645E+00       1.37671E+01       8.56936E+00       0.00000E+00
       3.65201E-01      -1.56408E+01       6.99245E+00      -3.46371E+00       0.00000E+00
       3.65601E-01      -5.35101E+00      -1.80156E+01       1.50170E+00       0.00000E+00
       3.66001E-01       2.01571E+01      -4.02638E+00       1.43404E+01       0.00000E+00
       3.66401E-01       1.91128E+00       1.99338E+01       5.28574E+00       0.00000E+00
       3.66801E-01      -2.00324E+01      -1.87292E+00      -5.78364E+00       0.00000E+00
       3.67201E-01       5.02769E+00      -2.01277E+01       6.80999E+00       0.00000E+00
       3.67601E-01       1.86972E+01       7.15853E+00       1.35097E+01       0.00000E+00
       3.68001E-01      -9.05304E+00       1.52597E+01      -2.07374E-01       0.00000E+00
       3.68401E-01      -1.19576E+01      -1.16902E+01      -1.70457E+00       0.00000E+00
       3.68801E-01       1.22473E+01      -9.46638E+00       1.04343E+01       0.00000E+00
       3.69201E-01       6.99737E+00       1.05791E+01       7.84859E+00       0.00000E+00
       3.69601E-01      -8.76740E+00       3.79635E+00      -3.73875E-02       0.00000E+00
       3.69815E-01      -5.49124E+00      -7.12827E+00       1.41525E+00       0.00000E+00
       3.70215E-01       3.67313E+00      -6.58533E+00       6.30249E+00       0.00000E+00
       3.70615E-01       5.37045E+00       1.27113E+00       6.97206E+00       0.00000E+00
       3.71015E-01       9.48413E-02       3.95387E+00       4.28740E+00       0.00000E+00
       3.71415E-01      -3.13979E+00       7.15072E-02       2.71950E+00       0.00000E+00
       3.71816E-01      -6.37688E-01      -4.11950E+00       4.01103E+00       0.00000E+00
       3.72216E-01       4.12695E+00      -2.13839E+00       6.41386E+00       0.00000E+00
       3.72616E-01       2.72976E+00       3.18261E+00       5.81759E+00       0.00000E+00
       3.73016E-01      -2.34457E+00       2.09148E+00       3.16805E+00       0.00000E+00
       3.73416E-01      -2.32989E+00      -2.65777E+00       3.05110E+00       0.00000E+00
       3.73817E-01       1.54893E+00      -4.44810E+00       5.02838E+00       0.00000E+00
       3.74217E-01       6.54350E+00       2.64200E-02       7.58048E+00       0.00000E+00
       3.74617E-01       3.40843E-01       7.68129E+00       4.49241E+00       0.00000E+00
       3.75017E-01      -9.76481E+00      -1.45483E+00      -5.63983E-01       0.00000E+00
       3.75417E-01       3.52869E+00      -1.24756E+01       6.16948E+00       0.00000E+00
