 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
   1.412881911E-01   3.988624681E-01   3.893207562E-01   2.915509264E-01   1.061431290E+01   1.362524270E+01   1.635688809E+01   8.058758811E-01   6.743352974E-01   4.388224785E-01   1.106042205E+01   1.519710283E+01   1.770948054E+01   3.207764152E-01   3.514566552E-01   2.671671458E-01   1.004416710E+01   1.227744120E+01   1.707474417E+01
   1.432881951E-01   3.797273227E-01   3.673667412E-01   2.863138696E-01   1.053564155E+01   1.344971780E+01   1.642779365E+01   8.251591096E-01   6.125585798E-01   5.357425096E-01   1.160859791E+01   1.463334677E+01   1.886707779E+01   2.571582219E-01   2.423776462E-01   2.303065814E-01   1.053639275E+01   1.352170205E+01   1.653975770E+01
   1.452881992E-01   3.710010485E-01   3.666300713E-01   2.826581503E-01   1.054753047E+01   1.351185438E+01   1.635995167E+01   1.208625624E+00   1.053760008E+00   7.514176757E-01   1.136120208E+01   1.391650827E+01   1.819098100E+01   3.716015410E-01   3.101771400E-01   2.633208274E-01   1.057728716E+01   1.262439808E+01   1.599545475E+01
   1.472881883E-01   3.726570202E-01   3.603224730E-01   2.801645249E-01   1.059030638E+01   1.355861540E+01   1.636347235E+01   8.330465149E-01   7.060463108E-01   5.249264483E-01   1.181411893E+01   1.426620518E+01   1.613211936E+01   4.147087621E-01   3.620928711E-01   2.832640248E-01   9.744484791E+00   1.156357024E+01   1.524187198E+01
   1.492881924E-01   3.429195205E-01   3.345236034E-01   2.729739905E-01   1.040712625E+01   1.337634734E+01   1.628278675E+01   6.024236314E-01   4.472631197E-01   4.507169132E-01   1.139425099E+01   1.384770712E+01   1.764534430E+01   3.376774436E-01   3.756949283E-01   2.240936849E-01   1.008205339E+01   1.283994094E+01   1.391610934E+01
   1.512881964E-01   3.461372037E-01   3.388418097E-01   2.744226584E-01   1.045474830E+01   1.346841410E+01   1.636912498E+01   6.913497340E-01   5.558339939E-01   4.923626196E-01   1.126795825E+01   1.441132875E+01   1.721209121E+01   3.496761649E-01   3.386077399E-01   2.420781543E-01   9.993894682E+00   1.310888187E+01   1.779318335E+01
   1.532056034E-01   3.420629979E-01   3.369236590E-01   2.747244896E-01   1.044208244E+01   1.346178387E+01   1.636072875E+01   5.268877626E-01   4.496870134E-01   3.515281600E-01   1.157023452E+01   1.436919598E+01   1.856866025E+01   3.135712762E-01   3.393450151E-01   2.362125070E-01   9.205991811E+00   1.172859503E+01   1.647255206E+01
   1.552055925E-01   3.289348873E-01   3.254590302E-01   2.679571870E-01   1.033649056E+01   1.337296243E+01   1.628895998E+01   5.667435426E-01   5.483336442E-01   4.221665444E-01   1.104247778E+01   1.296327535E+01   1.984331945E+01   2.664859280E-01   2.974076278E-01   2.202864915E-01   1.056959476E+01   1.409754465E+01   1.802950494E+01
   1.572055966E-01   3.216528328E-01   3.098977134E-01   2.647948286E-01   1.035193433E+01   1.335102638E+01   1.623155923E+01   5.085683111E-01   5.284692208E-01   4.486873792E-01   1.086186051E+01   1.352487195E+01   1.676020722E+01   2.340778826E-01   2.441332531E-01   2.058052852E-01   1.016469823E+01   1.385550101E+01   1.716598211E+01
   1.591163874E-01   3.298409240E-01   3.195577950E-01   2.681164657E-01   1.046989342E+01   1.349224600E+01   1.629313546E+01   6.769660867E-01   7.090925689E-01   4.709922619E-01   1.131797478E+01   1.262331781E+01   1.782426249E+01   2.447475793E-01   2.518328971E-01   2.176916468E-01   1.066998383E+01   1.399712708E+01   1.565421517E+01
   1.611163914E-01   3.231693668E-01   3.131994301E-01   2.644800699E-01   1.037671093E+01   1.344709953E+01   1.617816199E+01   7.383920604E-01   6.772948131E-01   4.805373832E-01   1.120078090E+01   1.390957263E+01   1.622498953E+01   2.629738054E-01   2.764355965E-01   2.320027233E-01   1.063762238E+01   1.370197550E+01   1.675115604E+01
   1.631163955E-01   3.085998962E-01   2.996300273E-01   2.567927433E-01   1.035401201E+01   1.338746287E+01   1.610211092E+01   6.950122054E-01   6.203516238E-01   4.540167231E-01   1.133106774E+01   1.395622799E+01   1.757920373E+01   2.699341472E-01   2.800081103E-01   2.144377418E-01   1.116696819E+01   1.466686025E+01   1.733090634E+01
   1.649618000E-01   3.100454763E-01   2.991755231E-01   2.568403564E-01   1.049007365E+01   1.345685277E+01   1.615972608E+01   4.821669655E-01   3.596109278E-01   2.711546914E-01   1.125321474E+01   1.514982398E+01   1.864078595E+01   2.801389927E-01   2.813476894E-01   2.371993500E-01   1.067621221E+01   1.327895373E+01   1.634908798E+01
   1.669618040E-01   3.221447247E-01   3.064859360E-01   2.615172896E-01   1.048642425E+01   1.345603301E+01   1.617709814E+01   5.421370513E-01   4.522156481E-01   3.985797827E-01   1.195935187E+01   1.530280046E+01   1.737660312E+01   2.582030622E-01   2.574626590E-01   2.139600646E-01   1.045418810E+01   1.339541671E+01   1.690019661E+01
   1.689618081E-01   3.093812552E-01   3.006223196E-01   2.576257969E-01   1.035474834E+01   1.337149758E+01   1.616416890E+01   5.758529250E-01   5.168380888E-01   4.456970389E-01   1.097703476E+01   1.448521671E+01   1.695438940E+01   2.275267189E-01   2.657181951E-01   1.938080144E-01   1.026202286E+01   1.381893981E+01   1.682922533E+01
   1.708541960E-01   3.091723832E-01   3.033217393E-01   2.599313255E-01   1.034714740E+01   1.336529245E+01   1.614251911E+01   5.500558054E-01   4.423314208E-01   4.075093546E-01   1.103060556E+01   1.439926870E+01   1.740347444E+01   2.540381350E-01   2.694257502E-01   2.148147671E-01   1.047198087E+01   1.322625765E+01   1.697296395E+01
   1.728542000E-01   3.039632114E-01   2.980373217E-01   2.594477517E-01   1.035118011E+01   1.334095380E+01   1.611217420E+01   6.243031200E-01   5.913277368E-01   4.018767619E-01   1.174390772E+01   1.409550071E+01   1.771274255E+01   2.758395485E-01   2.564906167E-01   2.414202123E-01   9.750572081E+00   1.362412206E+01   1.652871970E+01
   1.748542041E-01   3.101043227E-01   2.986956473E-01   2.617764203E-01   1.044364209E+01   1.345489856E+01   1.615743529E+01   4.929682086E-01   4.444271124E-01   3.344690591E-01   1.180886184E+01   1.353640982E+01   1.800884512E+01   2.649114770E-01   2.753812328E-01   2.282006324E-01   1.027139702E+01   1.353107159E+01   1.703493944E+01
   1.768542081E-01   3.040395125E-01   2.958617250E-01   2.597370261E-01   1.045153916E+01   1.343408967E+01   1.620868758E+01   4.481824421E-01   3.933686349E-01   3.302718395E-01   1.118556733E+01   1.456492824E+01   1.744360432E+01   2.247158046E-01   2.651176562E-01   1.975769391E-01   1.003540326E+01   1.351316001E+01   1.624563597E+01
   1.787153929E-01   2.930715787E-01   2.896048322E-01   2.544493995E-01   1.040425371E+01   1.341758474E+01   1.615911687E+01   3.954836182E-01   3.643679538E-01   3.490178385E-01   1.163620051E+01   1.374541238E+01   1.838799127E+01   2.417476456E-01   2.576220245E-01   1.916162491E-01   1.017435392E+01   1.331441447E+01   1.711538998E+01
   1.807153970E-01   2.958133586E-01   2.895082309E-01   2.542391291E-01   1.050003011E+01   1.348336760E+01   1.624642150E+01   4.161406404E-01   4.415404645E-01   3.142755250E-01   1.141978668E+01   1.419483513E+01   1.689229322E+01   2.498048135E-01   2.516621034E-01   2.069299480E-01   1.049748790E+01   1.348035169E+01   1.559092595E+01
   1.825169921E-01   2.890662695E-01   2.851343898E-01   2.527941349E-01   1.037515630E+01   1.338406694E+01   1.617541973E+01   5.768482605E-01   4.718987233E-01   3.694778555E-01   1.100064523E+01   1.377682192E+01   1.797661366E+01   2.174274705E-01   2.688368491E-01   1.923622790E-01   1.026511863E+01   1.258291576E+01   1.485210726E+01
   1.845169961E-01   2.880583262E-01   2.820255612E-01   2.503642025E-01   1.038011998E+01   1.340054250E+01   1.609713426E+01   4.392043616E-01   3.704338390E-01   4.077798916E-01   1.155956650E+01   1.475321544E+01   1.738321611E+01   2.705376392E-01   2.827598042E-01   2.546964440E-01   9.400687350E+00   1.256941195E+01   1.578791727E+01
   1.865170002E-01   2.828367937E-01   2.774933852E-01   2.485234790E-01   1.034708920E+01   1.336512051E+01   1.605147759E+01   4.232783636E-01   3.940226627E-01   3.565652290E-01   1.174050720E+01   1.436124877E+01   1.889825342E+01   2.525583248E-01   2.740702068E-01   2.616968193E-01   9.713171990E+00   1.306730705E+01   1.522555483E+01
   1.884671897E-01   2.748663166E-01   2.679181327E-01   2.458459180E-01   1.041318412E+01   1.345181456E+01   1.610770815E+01   5.180009678E-01   4.245904731E-01   4.512175865E-01   1.004621442E+01   1.298334823E+01   1.593859193E+01   2.370657940E-01   2.569475694E-01   2.094918187E-01   9.630232569E+00   1.318527216E+01   1.534429694E+01
   1.904671937E-01   2.703320942E-01   2.615097129E-01   2.420978391E-01   1.034841069E+01   1.336217481E+01   1.608246150E+01   4.518623179E-01   3.909397436E-01   3.515225682E-01   1.102944982E+01   1.469306288E+01   1.568725399E+01   2.343939751E-01   2.280976040E-01   2.197381483E-01   9.576207775E+00   1.322009502E+01   1.519524969E+01
   1.924671978E-01   2.685410105E-01   2.645816678E-01   2.435451209E-01   1.040351797E+01   1.344066207E+01   1.617144830E+01   3.604049246E-01   3.105165606E-01   4.088248192E-01   1.255723808E+01   1.638221930E+01   1.833671183E+01   2.119932284E-01   2.417552120E-01   1.913755932E-01   9.764337600E+00   1.284870206E+01   1.687499662E+01
   1.944671869E-01   2.656279763E-01   2.624683815E-01   2.423153720E-01   1.034102939E+01   1.339748011E+01   1.612798455E+01   3.763148463E-01   3.157539897E-01   3.465178966E-01   1.167031468E+01   1.476146122E+01   1.860046747E+01   2.229056953E-01   2.118177691E-01   1.864585552E-01   9.945365318E+00   1.335207468E+01   1.565503024E+01
   1.964519918E-01   2.718634858E-01   2.676832942E-01   2.450735551E-01   1.040272201E+01   1.346203044E+01   1.611829832E+01   3.512682824E-01   3.473375457E-01   2.945155979E-01   1.079903240E+01   1.349577872E+01   1.789888100E+01   2.248378800E-01   2.503177189E-01   2.032260800E-01   1.053586534E+01   1.365586143E+01   1.685250299E+01
   1.984519958E-01   2.634220504E-01   2.625575816E-01   2.405269435E-01   1.040440990E+01   1.346571658E+01   1.618425599E+01   3.763365144E-01   3.753695221E-01   3.439169185E-01   1.097459798E+01   1.377618130E+01   1.625516432E+01   1.955541153E-01   2.272387601E-01   1.948719540E-01   1.021912570E+01   1.322440887E+01   1.675920686E+01
   2.004521936E-01   2.627833186E-01   2.623210570E-01   2.415088297E-01   1.041248818E+01   1.346634827E+01   1.615324242E+01   4.665669329E-01   3.407940532E-01   4.063226406E-01   1.076607702E+01   1.394274531E+01   1.581239281E+01   1.862665826E-01   2.182776296E-01   1.742558216E-01   1.034141730E+01   1.407643212E+01   1.610846097E+01
   2.024521977E-01   2.542534388E-01   2.477613930E-01   2.376028629E-01   1.021613333E+01   1.326928931E+01   1.602337253E+01   4.558082922E-01   3.414428386E-01   2.874186247E-01   1.085945782E+01   1.385603684E+01   1.594660514E+01   2.256507840E-01   2.314793509E-01   2.230347604E-01   1.078549392E+01   1.344318228E+01   1.622290424E+01
   2.043071985E-01   2.544550471E-01   2.513720950E-01   2.386419662E-01   1.027588572E+01   1.333953222E+01   1.607717790E+01   4.136556216E-01   3.685813546E-01   3.645701663E-01   1.046436678E+01   1.339943443E+01   1.729015456E+01   2.088477339E-01   2.467113924E-01   1.979413130E-01   9.848311417E+00   1.356923309E+01   1.579823440E+01
   2.063072026E-01   2.471178337E-01   2.433482632E-01   2.363952415E-01   1.026270429E+01   1.332921761E+01   1.612517772E+01   4.046047432E-01   3.858197766E-01   3.710536870E-01   1.130691026E+01   1.439648461E+01   1.655375093E+01   2.045323531E-01   2.000255590E-01   2.385605098E-01   9.655190220E+00   1.330291492E+01   1.575360738E+01
   2.081452012E-01   2.445705640E-01   2.393085104E-01   2.339063261E-01   1.025875509E+01   1.337392006E+01   1.617631277E+01   4.224430227E-01   3.607258574E-01   3.802508602E-01   1.127136429E+01   1.425833168E+01   1.682238190E+01   2.016820343E-01   1.944906999E-01   2.008894005E-01   1.001768055E+01   1.287468821E+01   1.542467103E+01
   2.101452053E-01   2.405190359E-01   2.358092633E-01   2.330019065E-01   1.020202818E+01   1.337318221E+01   1.619793123E+01   3.829412368E-01   4.028377779E-01   3.566421857E-01   1.042101822E+01   1.335711693E+01   1.671787064E+01   1.994360988E-01   2.083306522E-01   1.602911379E-01   9.715430708E+00   1.247801978E+01   1.644827386E+01
   2.121452093E-01   2.372808699E-01   2.340127241E-01   2.330071244E-01   1.021416940E+01   1.339134387E+01   1.618265948E+01   4.022237314E-01   3.656084187E-01   3.418959120E-01   1.095577832E+01   1.356979184E+01   1.692245166E+01   1.691435259E-01   2.228288609E-01   2.005491062E-01   9.419564990E+00   1.272439491E+01   1.526086816E+01
   2.141451985E-01   2.358094402E-01   2.282446474E-01   2.320231670E-01   1.017767686E+01   1.334428291E+01   1.615482237E+01   3.977152597E-01   3.510414661E-01   3.820854160E-01   1.103785906E+01   1.360601267E+01   1.674591293E+01   1.850967313E-01   1.933790380E-01   1.989473429E-01   9.948709640E+00   1.283459667E+01   1.517575323E+01
   2.159913927E-01   2.304596987E-01   2.269736339E-01   2.299878087E-01   1.015542468E+01   1.334787915E+01   1.615010733E+01   3.933835929E-01   3.571114054E-01   3.742001426E-01   1.055756127E+01   1.335298848E+01   1.655598151E+01   1.846610623E-01   2.163802013E-01   1.745305175E-01   9.594243954E+00   1.283551822E+01   1.615177697E+01
   2.179913968E-01   2.267147311E-01   2.270048513E-01   2.297236441E-01   1.014321485E+01   1.330754481E+01   1.611102504E+01   3.582092102E-01   3.637098021E-01   3.622687324E-01   1.088867056E+01   1.376852710E+01   1.667296890E+01   2.092260348E-01   2.111670614E-01   1.766033702E-01   9.922243935E+00   1.263908805E+01   1.655150677E+01
   2.199914008E-01   2.259605565E-01   2.252148483E-01   2.284878537E-01   1.015032048E+01   1.333085713E+01   1.614110732E+01   3.888287445E-01   4.079062307E-01   3.863891589E-01   1.028787067E+01   1.373492460E+01   1.702793374E+01   1.508590404E-01   1.816780088E-01   1.638846208E-01   1.080101249E+01   1.427545195E+01   1.791878348E+01
   2.219913900E-01   2.203896901E-01   2.231181105E-01   2.261302862E-01   1.013378915E+01   1.332334265E+01   1.615309258E+01   4.579544845E-01   4.095298369E-01   4.190403241E-01   1.043994968E+01   1.292130563E+01   1.650550767E+01   1.596349259E-01   1.852866594E-01   1.715526363E-01   9.960861788E+00   1.389902129E+01   1.596322295E+01
   2.239333987E-01   2.181085554E-01   2.214424587E-01   2.265800885E-01   1.014151709E+01   1.334198630E+01   1.617234891E+01   4.600065253E-01   3.733505426E-01   4.110765562E-01   1.028124568E+01   1.360421650E+01   1.672671160E+01   1.736762518E-01   2.168230872E-01   1.841275198E-01   9.306517176E+00   1.216657471E+01   1.496984354E+01
   2.259334028E-01   2.155375301E-01   2.167488112E-01   2.252154141E-01   1.011872176E+01   1.333688927E+01   1.623209211E+01   3.669350318E-01   3.356458827E-01   3.477116353E-01   1.074460448E+01   1.357151738E+01   1.683006334E+01   1.819965302E-01   1.861633620E-01   1.808127868E-01   9.482471145E+00   1.210300993E+01   1.541226606E+01
   2.278231978E-01   2.151446893E-01   2.166804669E-01   2.256668073E-01   1.012572061E+01   1.336006331E+01   1.621973613E+01   3.959377749E-01   3.266762597E-01   4.054099934E-01   1.080092468E+01   1.443888394E+01   1.729509253E+01   1.838166522E-01   1.963621615E-01   1.815220508E-01   9.977093994E+00   1.328543927E+01   1.653582672E+01
   2.298232019E-01   2.123326981E-01   2.162891993E-01   2.253456817E-01   1.014164081E+01   1.336080100E+01   1.623507607E+01   4.371377472E-01   3.002682040E-01   3.742076915E-01   1.024887012E+01   1.381676855E+01   1.671704482E+01   1.672116033E-01   1.749450076E-01   1.807464894E-01   9.666101174E+00   1.271570337E+01   1.777399795E+01
   2.317484021E-01   2.137144961E-01   2.129013574E-01   2.249730587E-01   1.012693863E+01   1.334597067E+01   1.620097699E+01   3.990171642E-01   3.258219766E-01   4.012255300E-01   1.069033461E+01   1.353389945E+01   1.684450898E+01   1.636874759E-01   1.814623936E-01   1.655839955E-01   9.705549786E+00   1.298499969E+01   1.703646899E+01
   2.337483913E-01   2.109288132E-01   2.129892934E-01   2.236206700E-01   1.010246886E+01   1.333068856E+01   1.619336511E+01   3.852300193E-01   3.165170570E-01   3.547001980E-01   1.049424937E+01   1.326666298E+01   1.658590771E+01   1.752858436E-01   1.808369712E-01   1.505823700E-01   9.653483442E+00   1.259559723E+01   1.609862392E+01
   2.357485890E-01   2.067925861E-01   2.127543757E-01   2.221145523E-01   1.009039568E+01   1.335343192E+01   1.618887657E+01   3.479718275E-01   3.010246660E-01   3.782569039E-01   1.081428159E+01   1.392800144E+01   1.772139285E+01   1.415789081E-01   1.703713568E-01   1.660294152E-01   9.675651017E+00   1.331380153E+01   1.651660579E+01
   2.376555949E-01   2.048341062E-01   2.099073529E-01   2.217806902E-01   1.005868230E+01   1.332650460E+01   1.621313775E+01   3.843199583E-01   2.930734971E-01   3.554658864E-01   1.078986143E+01   1.423305543E+01   1.686037535E+01   1.820903846E-01   1.879271295E-01   1.714102383E-01   9.264878450E+00   1.231717535E+01   1.649515834E+01
   2.396555990E-01   2.007669902E-01   2.078539090E-01   2.197505811E-01   1.001224671E+01   1.328025252E+01   1.616238980E+01   3.574303811E-01   3.054445780E-01   3.453688223E-01   1.127641246E+01   1.431314322E+01   1.707152867E+01   1.660165366E-01   1.955133303E-01   1.808614178E-01   9.687510264E+00   1.282827474E+01   1.583640987E+01
   2.415236086E-01   1.984353490E-01   2.047776322E-01   2.180174438E-01   1.002346413E+01   1.327412100E+01   1.618857152E+01   3.405679708E-01   2.633443303E-01   3.369615220E-01   1.089186070E+01   1.384180814E+01   1.743070983E+01   1.460693812E-01   1.532511309E-01   1.397185777E-01   1.053375882E+01   1.355715859E+01   1.651087137E+01
   2.435236126E-01   1.959188052E-01   2.001775937E-01   2.160182512E-01   1.001499174E+01   1.327463332E+01   1.616622312E+01   3.165206567E-01   3.073255455E-01   2.762705694E-01   1.059943289E+01   1.471829252E+01   1.684926487E+01   1.418011723E-01   1.316679538E-01   1.528572255E-01   1.053301490E+01   1.373769946E+01   1.724173486E+01
   2.453932017E-01   1.938655818E-01   2.002248668E-01   2.157894342E-01   1.000125026E+01   1.330385916E+01   1.619866569E+01   3.264096370E-01   2.966745464E-01   3.724903183E-01   1.051412792E+01   1.494691762E+01   1.669534767E+01   1.218201080E-01   1.397542252E-01   1.353910086E-01   1.053493174E+01   1.353822058E+01   1.641149081E+01
   2.473932058E-01   1.923337309E-01   1.990306325E-01   2.144422939E-01   9.984786104E+00   1.325422783E+01   1.616238292E+01   3.300126609E-01   2.938752001E-01   3.801731695E-01   1.101087664E+01   1.446656560E+01   1.674389148E+01   1.493812048E-01   1.586371614E-01   1.580366749E-01   9.831719645E+00   1.352805193E+01   1.703737093E+01
   2.493932098E-01   1.905882785E-01   1.957902604E-01   2.137807214E-01   1.000650339E+01   1.328429472E+01   1.619883399E+01   4.134724561E-01   3.176367396E-01   3.563345683E-01   1.051431669E+01   1.398039904E+01   1.641355334E+01   1.144873804E-01   1.615087290E-01   1.501247882E-01   9.842133869E+00   1.333844061E+01   1.629905508E+01
   2.513931990E-01   1.895207494E-01   1.958517405E-01   2.123594795E-01   1.001172544E+01   1.333173470E+01   1.621918109E+01   4.108635446E-01   3.418186407E-01   4.317109317E-01   1.011581526E+01   1.348255477E+01   1.624590437E+01   1.237462641E-01   1.653575811E-01   1.365708901E-01   9.992248606E+00   1.340971096E+01   1.656539573E+01
   2.533856034E-01   1.867652222E-01   1.938043793E-01   2.130970603E-01   9.981801948E+00   1.331009176E+01   1.621213010E+01   3.162457162E-01   3.279133346E-01   3.383174919E-01   1.022353648E+01   1.348888637E+01   1.622213436E+01   1.195052277E-01   1.372059670E-01   1.351568444E-01   1.011159071E+01   1.382733065E+01   1.720416521E+01
   2.553856075E-01   1.885795253E-01   1.968222009E-01   2.149777816E-01   9.998855539E+00   1.331188816E+01   1.621471314E+01   3.782157345E-01   3.375599815E-01   3.729973173E-01   1.064166025E+01   1.398361528E+01   1.711132294E+01   1.047338958E-01   1.300036500E-01   1.310719058E-01   1.062733339E+01   1.391151097E+01   1.780533523E+01
   2.573855817E-01   1.879361331E-01   1.916976100E-01   2.143905065E-01   9.973652577E+00   1.329439719E+01   1.620484034E+01   3.545999655E-01   2.836778510E-01   3.878446274E-01   1.067629388E+01   1.342001529E+01   1.785501282E+01   1.448269941E-01   1.420913329E-01   1.578893841E-01   1.074347813E+01   1.364072069E+01   1.731600819E+01
   2.593855858E-01   1.892741249E-01   1.933680069E-01   2.146830880E-01   9.959678613E+00   1.331761891E+01   1.618043374E+01   3.702146765E-01   3.028391963E-01   3.556195204E-01   1.045783203E+01   1.368861072E+01   1.701071904E+01   1.246576619E-01   1.410624292E-01   1.554271868E-01   1.043312754E+01   1.417540385E+01   1.733550467E+01
   2.613855898E-01   1.875772144E-01   1.905181624E-01   2.137009275E-01   9.967404660E+00   1.331494682E+01   1.621165771E+01   3.336264838E-01   3.308924215E-01   3.856229113E-01   1.043724191E+01   1.359460407E+01   1.690798123E+01   1.327119553E-01   1.415033667E-01   1.507686110E-01   9.894206114E+00   1.332907455E+01   1.645307613E+01
   2.633855939E-01   1.868776515E-01   1.909398551E-01   2.119274214E-01   9.986017946E+00   1.334993011E+01   1.620582801E+01   3.457514743E-01   3.667349861E-01   3.702812186E-01   1.001751545E+01   1.357705279E+01   1.668231177E+01   1.286970886E-01   1.463816555E-01   1.369959872E-01   1.034753497E+01   1.333883295E+01   1.629641082E+01
   2.653855979E-01   1.836562599E-01   1.879228466E-01   2.113937884E-01   9.979662466E+00   1.330035793E+01   1.623134719E+01   2.869520087E-01   3.425413074E-01   4.143707394E-01   9.928416823E+00   1.374805337E+01   1.715993953E+01   1.459822544E-01   1.505899888E-01   1.563597197E-01   1.007093831E+01   1.349921287E+01   1.636154346E+01
   2.673856020E-01   1.832124618E-01   1.904236188E-01   2.112384427E-01   1.000100019E+01   1.336045693E+01   1.624396319E+01   3.377917255E-01   3.408702061E-01   3.764201463E-01   1.032988510E+01   1.402916000E+01   1.711473392E+01   1.073082169E-01   1.379301103E-01   1.598918679E-01   1.002424169E+01   1.333889788E+01   1.627574302E+01
   2.692514062E-01   1.790899753E-01   1.901486816E-01   2.089884212E-01   9.983230651E+00   1.335678468E+01   1.623423036E+01   3.183185864E-01   3.067099263E-01   4.002336893E-01   1.044247552E+01   1.411228781E+01   1.782402140E+01   1.180664820E-01   1.321450719E-01   1.519195551E-01   1.010622040E+01   1.276763291E+01   1.542066589E+01
   2.712514102E-01   1.799686473E-01   1.891105743E-01   2.087752862E-01   1.000273592E+01   1.337383457E+01   1.624393449E+01   3.188752823E-01   3.034792097E-01   3.638544543E-01   1.083189428E+01   1.356707642E+01   1.737967895E+01   1.346350271E-01   1.518469494E-01   1.619547952E-01   9.609814802E+00   1.333215452E+01   1.604579752E+01
   2.732188106E-01   1.762072756E-01   1.875058368E-01   2.062823081E-01   9.995101175E+00   1.339981447E+01   1.624019728E+01   3.475200122E-01   3.258068439E-01   3.500401893E-01   1.051738809E+01   1.448011680E+01   1.665787706E+01   1.416212046E-01   1.620708419E-01   1.572173404E-01   9.873564558E+00   1.342350343E+01   1.537614365E+01
   2.752188146E-01   1.755554183E-01   1.850908224E-01   2.051361993E-01   1.001880391E+01   1.340173909E+01   1.627021193E+01   3.562332873E-01   3.250794941E-01   3.399716432E-01   1.103712036E+01   1.457949740E+01   1.794391194E+01   1.269632284E-01   1.508771787E-01   1.569096182E-01   9.631698887E+00   1.346472882E+01   1.583978795E+01
   2.771416008E-01   1.747837679E-01   1.850861643E-01   2.047156055E-01   1.000323499E+01   1.342219662E+01   1.626757342E+01   3.456895803E-01   3.169700955E-01   3.218479736E-01   1.061825068E+01   1.390285293E+01   1.708629061E+01   1.202356792E-01   1.463058957E-01   1.498141652E-01   9.644047105E+00   1.305591878E+01   1.625477632E+01
   2.791416049E-01   1.739444360E-01   1.828801567E-01   2.049211293E-01   9.997535740E+00   1.341236189E+01   1.628129920E+01   3.429725030E-01   3.190130496E-01   3.527769776E-01   1.082194211E+01   1.393304238E+01   1.738450385E+01   1.225098270E-01   1.418706239E-01   1.550248937E-01   9.757045329E+00   1.309317705E+01   1.543259513E+01
   2.809888124E-01   1.752191813E-01   1.833088290E-01   2.051393659E-01   1.000082137E+01   1.342707165E+01   1.626602199E+01   2.801327544E-01   3.103287818E-01   2.992187331E-01   1.083111542E+01   1.446839752E+01   1.797063961E+01   1.342813125E-01   1.330872594E-01   1.426444990E-01   9.874657063E+00   1.331279273E+01   1.592627828E+01
   2.829887867E-01   1.723033716E-01   1.834436104E-01   2.042351120E-01   9.996974621E+00   1.344475952E+01   1.626965430E+01   3.246494518E-01   2.873645417E-01   3.303926218E-01   1.101530772E+01   1.479792631E+01   1.766911956E+01   1.377264999E-01   1.372358917E-01   1.441695677E-01   9.438951611E+00   1.266925273E+01   1.530665900E+01
   2.849273980E-01   1.730001699E-01   1.818384097E-01   2.043177811E-01   9.986138880E+00   1.341030322E+01   1.625599751E+01   3.377707563E-01   2.985965435E-01   3.672471226E-01   1.063088058E+01   1.502855183E+01   1.677574933E+01   1.246843626E-01   1.398823030E-01   1.436257765E-01   9.577481728E+00   1.325827521E+01   1.598009988E+01
   2.869274020E-01   1.709357963E-01   1.832710351E-01   2.040247010E-01   9.997440805E+00   1.344235518E+01   1.626919830E+01   3.159282084E-01   3.174632898E-01   3.677133017E-01   1.072515922E+01   1.514920876E+01   1.725630495E+01   1.275836007E-01   1.431919161E-01   1.519853108E-01   9.502521693E+00   1.325482709E+01   1.559553628E+01
   2.889089882E-01   1.713691144E-01   1.799736139E-01   2.023803044E-01   9.994991102E+00   1.338922612E+01   1.625247156E+01   3.359116666E-01   3.342994187E-01   3.726450357E-01   1.083921766E+01   1.521119213E+01   1.710851332E+01   1.227548078E-01   1.433028691E-01   1.454650504E-01   9.584046692E+00   1.321955287E+01   1.571428642E+01
   2.909089923E-01   1.698064558E-01   1.817984268E-01   2.023422790E-01   1.001115706E+01   1.345139732E+01   1.626541656E+01   3.165006661E-01   3.033294550E-01   3.822980082E-01   1.042181079E+01   1.424665339E+01   1.751643096E+01   1.172418353E-01   1.388989723E-01   1.655838907E-01   9.804868318E+00   1.324329875E+01   1.615915023E+01
   2.928605974E-01   1.667597427E-01   1.811127464E-01   2.006201534E-01   9.996085783E+00   1.345398961E+01   1.628389657E+01   3.310943544E-01   3.230648832E-01   3.580286308E-01   1.042617362E+01   1.428622307E+01   1.709699802E+01   1.295564043E-01   1.525357684E-01   1.419150872E-01   9.836689974E+00   1.332407681E+01   1.580738955E+01
   2.948606014E-01   1.662146678E-01   1.817818835E-01   2.003859243E-01   1.001986662E+01   1.348598163E+01   1.631888972E+01   3.261444122E-01   3.318196772E-01   3.589912895E-01   1.059939268E+01   1.406162608E+01   1.741526903E+01   1.219575433E-01   1.329546732E-01   1.540615011E-01   9.649590912E+00   1.288381554E+01   1.585743276E+01
   2.966879904E-01   1.654238992E-01   1.807712045E-01   1.994843718E-01   1.002908203E+01   1.348092258E+01   1.629007588E+01   3.472077117E-01   3.245280055E-01   3.878491009E-01   1.067691784E+01   1.465028256E+01   1.755054579E+01   1.147784759E-01   1.503833203E-01   1.468788340E-01   9.719955044E+00   1.345864273E+01   1.600348232E+01
