 #         t_pb[s]     Dh+(pole)[cm]     Dhx(pole)[cm]      Dh+(equ)[cm]      Dhx(equ)[cm]
       1.18829E-01      -5.55673E+00      -7.06709E+00      -3.11443E+00       0.00000E+00
       1.19229E-01       2.85783E+00      -7.22419E+00       1.28170E+00       0.00000E+00
       1.19629E-01       8.56905E+00      -1.54277E+00       4.24151E+00       0.00000E+00
       1.20029E-01       8.25345E+00       5.58541E+00       4.06461E+00       0.00000E+00
       1.20429E-01       3.21892E+00       9.62502E+00       1.57928E+00       0.00000E+00
       1.20729E-01      -2.64896E+00       9.94758E+00      -1.48760E+00       0.00000E+00
       1.21129E-01      -7.97130E+00       7.04266E+00      -4.45245E+00       0.00000E+00
       1.21529E-01      -1.09276E+01       1.16832E+00      -5.73093E+00       0.00000E+00
       1.21929E-01      -9.81477E+00      -5.15444E+00      -4.65650E+00       0.00000E+00
       1.22329E-01      -4.20646E+00      -1.09227E+01      -1.81203E+00       0.00000E+00
       1.22729E-01       5.97016E+00      -1.07915E+01       2.92634E+00       0.00000E+00
       1.23129E-01       1.40204E+01      -1.86188E+00       6.71889E+00       0.00000E+00
       1.23529E-01       1.29920E+01       1.15642E+01       6.09669E+00       0.00000E+00
       1.23929E-01       1.93952E+00       2.08509E+01       5.00796E-01       0.00000E+00
       1.24329E-01      -1.34687E+01       1.80360E+01      -7.38211E+00       0.00000E+00
       1.24729E-01      -2.16182E+01       3.78257E+00      -1.16057E+01       0.00000E+00
       1.25129E-01      -1.69191E+01      -1.26368E+01      -9.20590E+00       0.00000E+00
       1.25529E-01      -1.22533E+00      -2.11117E+01      -9.79740E-01       0.00000E+00
       1.25929E-01       1.58538E+01      -1.50636E+01       7.95331E+00       0.00000E+00
       1.26329E-01       2.31110E+01       2.31209E+00       1.17597E+01       0.00000E+00
       1.26729E-01       1.47290E+01       2.08766E+01       7.63092E+00       0.00000E+00
       1.27129E-01      -5.71055E+00       2.76060E+01      -2.25815E+00       0.00000E+00
       1.27529E-01      -2.47694E+01       1.72229E+01      -1.15333E+01       0.00000E+00
       1.27929E-01      -3.04451E+01      -4.14905E+00      -1.43239E+01       0.00000E+00
       1.28329E-01      -1.79571E+01      -2.35027E+01      -8.77936E+00       0.00000E+00
       1.28729E-01       5.57296E+00      -2.74357E+01       1.66172E+00       0.00000E+00
       1.29129E-01       2.42852E+01      -1.19367E+01       1.02417E+01       0.00000E+00
       1.29529E-01       2.48896E+01       1.22592E+01       1.15411E+01       0.00000E+00
       1.29929E-01       6.77753E+00       2.90082E+01       3.95973E+00       0.00000E+00
       1.30329E-01      -1.79305E+01       2.59380E+01      -7.99590E+00       0.00000E+00
       1.30729E-01      -3.14304E+01       6.45947E+00      -1.51749E+01       0.00000E+00
       1.31129E-01      -2.67218E+01      -1.59257E+01      -1.36403E+01       0.00000E+00
       1.31529E-01      -7.12319E+00      -2.81311E+01      -4.13864E+00       0.00000E+00
       1.31929E-01       1.46281E+01      -2.25933E+01       6.75158E+00       0.00000E+00
       1.32329E-01       2.42042E+01      -3.60234E+00       1.18348E+01       0.00000E+00
       1.32729E-01       1.64551E+01       1.53720E+01       8.76530E+00       0.00000E+00
       1.33088E-01      -1.60365E-01       2.26809E+01       7.95726E-01       0.00000E+00
       1.33488E-01      -1.68212E+01       1.64517E+01      -7.94367E+00       0.00000E+00
       1.33888E-01      -2.52105E+01      -2.25390E-01      -1.28428E+01       0.00000E+00
       1.34288E-01      -1.89950E+01      -1.78955E+01      -1.03398E+01       0.00000E+00
       1.34688E-01      -2.41508E+00      -2.58517E+01      -1.38399E+00       0.00000E+00
       1.35088E-01       1.51427E+01      -1.99942E+01       8.69312E+00       0.00000E+00
       1.35488E-01       2.35460E+01      -2.21393E+00       1.35650E+01       0.00000E+00
       1.35888E-01       1.51919E+01       1.58356E+01       9.18607E+00       0.00000E+00
       1.36288E-01      -3.59028E+00       2.12111E+01      -1.00637E+00       0.00000E+00
       1.36688E-01      -2.01248E+01       1.01285E+01      -1.08092E+01       0.00000E+00
       1.37088E-01      -2.22608E+01      -9.91596E+00      -1.35667E+01       0.00000E+00
       1.37488E-01      -8.63920E+00      -2.34239E+01      -5.77132E+00       0.00000E+00
       1.37888E-01       9.16383E+00      -2.14740E+01       5.82248E+00       0.00000E+00
       1.38288E-01       1.93485E+01      -6.77052E+00       1.13390E+01       0.00000E+00
       1.38688E-01       1.49443E+01       9.04533E+00       7.67942E+00       0.00000E+00
       1.39088E-01       1.11357E+00       1.52781E+01      -9.08296E-01       0.00000E+00
       1.39288E-01      -9.68388E+00       1.20025E+01      -6.84894E+00       0.00000E+00
       1.39688E-01      -1.52076E+01       2.83698E+00      -9.39909E+00       0.00000E+00
       1.40088E-01      -1.25245E+01      -9.85751E+00      -7.60083E+00       0.00000E+00
       1.40488E-01      -1.36755E+00      -1.60980E+01      -1.25933E+00       0.00000E+00
       1.40888E-01       1.05697E+01      -1.09546E+01       5.16478E+00       0.00000E+00
       1.41288E-01       1.26689E+01       7.18802E-01       6.05215E+00       0.00000E+00
       1.41688E-01       5.88495E+00       7.69703E+00       2.49164E+00       0.00000E+00
       1.42088E-01      -3.03306E+00       7.02981E+00      -1.50383E+00       0.00000E+00
       1.42488E-01      -7.83197E+00      -6.75369E-01      -3.46310E+00       0.00000E+00
       1.42888E-01      -5.38208E+00      -7.75897E+00      -2.25020E+00       0.00000E+00
       1.43288E-01       7.53102E-01      -1.02208E+01       7.03466E-01       0.00000E+00
       1.43688E-01       7.01045E+00      -6.56499E+00       3.33785E+00       0.00000E+00
       1.44088E-01       7.51664E+00       8.04577E-01       3.27775E+00       0.00000E+00
       1.44488E-01       2.26494E+00       5.44958E+00       6.91988E-01       0.00000E+00
       1.44888E-01      -4.44997E+00       3.80697E+00      -2.29738E+00       0.00000E+00
       1.45288E-01      -5.93371E+00      -3.61941E+00      -2.38731E+00       0.00000E+00
       1.45688E-01      -1.02478E-01      -8.85466E+00       6.80296E-01       0.00000E+00
       1.46088E-01       6.71800E+00      -7.30919E+00       3.43044E+00       0.00000E+00
       1.46488E-01       9.01939E+00      -1.12032E+00       3.78123E+00       0.00000E+00
       1.46888E-01       5.28552E+00       5.03009E+00       1.58421E+00       0.00000E+00
       1.47288E-01      -1.84511E+00       5.43944E+00      -1.41168E+00       0.00000E+00
       1.47688E-01      -6.60817E+00      -2.35856E-01      -3.23835E+00       0.00000E+00
       1.48088E-01      -4.82970E+00      -7.93594E+00      -2.01718E+00       0.00000E+00
       1.48488E-01       2.78396E+00      -1.16859E+01       1.21265E+00       0.00000E+00
       1.48888E-01       1.06478E+01      -8.28386E+00       4.39551E+00       0.00000E+00
       1.49288E-01       1.32885E+01       1.30321E+00       5.11919E+00       0.00000E+00
       1.49688E-01       5.89350E+00       1.02439E+01       1.60037E+00       0.00000E+00
       1.50088E-01      -5.23444E+00       8.46250E+00      -3.59079E+00       0.00000E+00
       1.50488E-01      -1.00437E+01      -1.31739E+00      -5.97726E+00       0.00000E+00
       1.50888E-01      -5.65185E+00      -1.16436E+01      -3.77341E+00       0.00000E+00
       1.51288E-01       5.48187E+00      -1.40985E+01       1.63863E+00       0.00000E+00
       1.51606E-01       1.39780E+01      -8.28244E+00       5.58464E+00       0.00000E+00
       1.52006E-01       1.66484E+01       1.45256E+00       7.10042E+00       0.00000E+00
       1.52406E-01       1.09359E+01       1.21937E+01       4.63314E+00       0.00000E+00
       1.52806E-01      -2.33994E+00       1.49119E+01      -1.87848E+00       0.00000E+00
       1.53206E-01      -1.35253E+01       4.43987E+00      -7.92855E+00       0.00000E+00
       1.53606E-01      -1.09394E+01      -1.13655E+01      -6.80748E+00       0.00000E+00
       1.54006E-01       4.51394E+00      -1.91446E+01       1.10034E+00       0.00000E+00
       1.54406E-01       2.08883E+01      -1.03901E+01       9.58930E+00       0.00000E+00
       1.54806E-01       2.25462E+01       9.95825E+00       1.06015E+01       0.00000E+00
       1.55206E-01       6.23561E+00       2.37308E+01       2.16965E+00       0.00000E+00
       1.55606E-01      -1.50988E+01       1.87912E+01      -8.47833E+00       0.00000E+00
       1.56006E-01      -2.27946E+01      -2.69542E+00      -1.20925E+01       0.00000E+00
       1.56406E-01      -9.18255E+00      -2.14443E+01      -5.36416E+00       0.00000E+00
       1.56806E-01       1.37096E+01      -2.08396E+01       6.02112E+00       0.00000E+00
       1.57206E-01       2.72567E+01      -1.65393E+00       1.30193E+01       0.00000E+00
       1.57606E-01       1.88506E+01       2.10281E+01       9.22616E+00       0.00000E+00
       1.57916E-01      -2.28014E+00       2.83005E+01      -1.39586E+00       0.00000E+00
       1.58316E-01      -2.12658E+01       1.65107E+01      -1.12705E+01       0.00000E+00
       1.58716E-01      -2.47593E+01      -8.25435E+00      -1.35450E+01       0.00000E+00
       1.59116E-01      -6.54766E+00      -2.56798E+01      -4.34026E+00       0.00000E+00
       1.59516E-01       1.85598E+01      -2.08857E+01       8.33494E+00       0.00000E+00
       1.59916E-01       2.89878E+01       3.23386E+00       1.36037E+01       0.00000E+00
       1.60316E-01       1.47909E+01       2.48744E+01       6.77382E+00       0.00000E+00
       1.60716E-01      -1.03021E+01       2.54167E+01      -4.97467E+00       0.00000E+00
       1.61116E-01      -2.55761E+01       5.14581E+00      -1.25165E+01       0.00000E+00
       1.61516E-01      -1.65926E+01      -1.92820E+01      -8.66366E+00       0.00000E+00
       1.61916E-01       8.12404E+00      -2.42469E+01       3.66399E+00       0.00000E+00
       1.62316E-01       2.52710E+01      -7.55968E+00       1.25872E+01       0.00000E+00
       1.62716E-01       2.13937E+01       1.53650E+01       1.09032E+01       0.00000E+00
       1.63116E-01       4.25257E-01       2.48212E+01       1.52215E-01       0.00000E+00
       1.63516E-01      -1.70474E+01       1.30934E+01      -9.01874E+00       0.00000E+00
       1.63916E-01      -1.72546E+01      -7.18968E+00      -9.16844E+00       0.00000E+00
       1.64316E-01      -9.79397E-01      -1.84100E+01      -8.31291E-01       0.00000E+00
       1.64562E-01       1.51771E+01      -1.42986E+01       7.55070E+00       0.00000E+00
       1.64962E-01       2.22308E+01       1.08454E+00       1.08383E+01       0.00000E+00
       1.65362E-01       1.25184E+01       1.91768E+01       5.84266E+00       0.00000E+00
       1.65762E-01      -7.04707E+00       2.03175E+01      -3.75001E+00       0.00000E+00
       1.66162E-01      -1.79583E+01       5.61550E+00      -8.61761E+00       0.00000E+00
       1.66562E-01      -1.14912E+01      -1.15474E+01      -4.91593E+00       0.00000E+00
       1.66962E-01       6.51306E+00      -1.46980E+01       3.92280E+00       0.00000E+00
       1.67362E-01       1.73269E+01      -1.13658E+00       8.94411E+00       0.00000E+00
       1.67762E-01       1.14416E+01       1.56627E+01       5.31817E+00       0.00000E+00
       1.68162E-01      -6.49286E+00       1.94025E+01      -3.95043E+00       0.00000E+00
       1.68562E-01      -1.78312E+01       5.03435E+00      -8.86794E+00       0.00000E+00
       1.68962E-01      -1.06933E+01      -1.18496E+01      -4.75100E+00       0.00000E+00
       1.69362E-01       6.77260E+00      -1.34296E+01       3.55378E+00       0.00000E+00
       1.69762E-01       1.52138E+01       4.56269E-01       7.65732E+00       0.00000E+00
       1.70162E-01       6.55061E+00       1.33579E+01       3.88533E+00       0.00000E+00
       1.70562E-01      -6.97521E+00       1.20554E+01      -2.76775E+00       0.00000E+00
       1.70854E-01      -1.17952E+01       2.94879E+00      -5.68445E+00       0.00000E+00
       1.71254E-01      -8.12193E+00      -5.48521E+00      -4.27467E+00       0.00000E+00
       1.71654E-01       9.14611E-01      -7.71715E+00       1.46272E-01       0.00000E+00
       1.72054E-01       6.59912E+00      -2.06992E+00       3.41156E+00       0.00000E+00
       1.72454E-01       5.54231E+00       4.02558E+00       2.96676E+00       0.00000E+00
       1.72854E-01       8.68982E-01       6.81413E+00       4.90301E-01       0.00000E+00
       1.73254E-01      -4.18790E+00       4.85137E+00      -2.16598E+00       0.00000E+00
       1.73654E-01      -4.81585E+00      -3.54806E-01      -2.47702E+00       0.00000E+00
       1.74054E-01      -1.29991E+00      -2.78131E+00      -4.48623E-01       0.00000E+00
       1.74454E-01       2.00042E+00      -1.38706E+00       1.10271E+00       0.00000E+00
       1.74854E-01       2.65471E+00       1.80260E+00       1.36388E+00       0.00000E+00
       1.75254E-01      -4.85768E-01       3.71266E+00      -4.16663E-01       0.00000E+00
       1.75654E-01      -3.30748E+00       9.48840E-01      -2.04926E+00       0.00000E+00
       1.76054E-01      -1.03944E+00      -1.79122E+00      -9.42679E-01       0.00000E+00
       1.76454E-01       2.47937E+00      -3.97030E-02       1.13160E+00       0.00000E+00
       1.76854E-01       2.06356E+00       4.03573E+00       9.86422E-01       0.00000E+00
       1.77115E-01      -2.23828E+00       5.65371E+00      -1.31796E+00       0.00000E+00
       1.77515E-01      -5.90815E+00       2.02077E+00      -3.25245E+00       0.00000E+00
       1.77915E-01      -4.07894E+00      -4.90971E+00      -2.01971E+00       0.00000E+00
       1.78315E-01       3.48468E+00      -5.88739E+00       1.96813E+00       0.00000E+00
       1.78715E-01       7.67623E+00       1.19483E+00       4.22164E+00       0.00000E+00
       1.79115E-01       2.45758E+00       7.87355E+00       1.56765E+00       0.00000E+00
       1.79515E-01      -4.98429E+00       6.70215E+00      -2.46408E+00       0.00000E+00
       1.79915E-01      -7.87558E+00       4.38620E-01      -4.10150E+00       0.00000E+00
       1.80315E-01      -4.82579E+00      -6.26126E+00      -2.43949E+00       0.00000E+00
       1.80715E-01       3.44850E+00      -7.89473E+00       1.93290E+00       0.00000E+00
       1.80917E-01       8.75956E+00      -2.60625E+00       4.65091E+00       0.00000E+00
       1.81317E-01       7.74214E+00       5.20521E+00       4.22178E+00       0.00000E+00
       1.81717E-01      -9.80420E-01       1.06675E+01      -6.27492E-01       0.00000E+00
       1.82117E-01      -1.09823E+01       5.02520E+00      -6.27896E+00       0.00000E+00
       1.82517E-01      -9.35172E+00      -8.08016E+00      -5.15339E+00       0.00000E+00
       1.82917E-01       3.51095E+00      -1.25465E+01       2.21785E+00       0.00000E+00
       1.83317E-01       1.29169E+01      -3.10466E+00       7.42813E+00       0.00000E+00
       1.83717E-01       8.97281E+00       1.05506E+01       5.47078E+00       0.00000E+00
       1.84117E-01      -6.09862E+00       1.35732E+01      -2.45295E+00       0.00000E+00
       1.84517E-01      -1.51489E+01       6.91673E-01      -7.59123E+00       0.00000E+00
       1.84917E-01      -6.66463E+00      -1.34968E+01      -3.41792E+00       0.00000E+00
       1.85317E-01       1.03370E+01      -1.23040E+01       5.51483E+00       0.00000E+00
       1.85717E-01       1.65523E+01       3.86764E+00       8.71912E+00       0.00000E+00
       1.86117E-01       3.94840E+00       1.60167E+01       1.92607E+00       0.00000E+00
       1.86517E-01      -1.12466E+01       8.96651E+00      -5.76541E+00       0.00000E+00
       1.86917E-01      -1.13604E+01      -5.81420E+00      -5.55101E+00       0.00000E+00
       1.87317E-01       6.76190E-01      -1.22162E+01       4.74162E-01       0.00000E+00
       1.87717E-01       1.08615E+01      -5.28452E+00       5.61402E+00       0.00000E+00
       1.88117E-01       1.08082E+01       5.44905E+00       5.69276E+00       0.00000E+00
       1.88467E-01       3.08386E+00       1.18999E+01       1.75524E+00       0.00000E+00
       1.88867E-01      -7.08001E+00       9.36953E+00      -3.44606E+00       0.00000E+00
       1.89267E-01      -1.03642E+01      -1.38426E+00      -4.97073E+00       0.00000E+00
       1.89667E-01      -2.89847E+00      -9.78378E+00      -1.33346E+00       0.00000E+00
       1.90067E-01       8.52506E+00      -7.02676E+00       4.04383E+00       0.00000E+00
       1.90467E-01       1.06173E+01       3.68670E+00       5.10213E+00       0.00000E+00
       1.90867E-01       3.25465E+00       1.06348E+01       2.08063E+00       0.00000E+00
       1.91267E-01      -6.28612E+00       8.67434E+00      -2.84010E+00       0.00000E+00
       1.91667E-01      -9.53649E+00      -1.17165E+00      -4.80950E+00       0.00000E+00
       1.92067E-01      -2.23303E+00      -7.74223E+00      -1.12535E+00       0.00000E+00
       1.92467E-01       6.39744E+00      -5.33932E+00       2.90640E+00       0.00000E+00
       1.92867E-01       9.31860E+00       2.91132E+00       4.30506E+00       0.00000E+00
       1.93267E-01       3.09471E+00       1.07699E+01       1.27197E+00       0.00000E+00
       1.93667E-01      -7.28500E+00       8.61158E+00      -4.16821E+00       0.00000E+00
       1.94067E-01      -1.00065E+01      -1.95328E+00      -5.65617E+00       0.00000E+00
       1.94467E-01      -1.24733E+00      -8.58335E+00      -9.25548E-01       0.00000E+00
       1.94867E-01       8.30716E+00      -3.73517E+00       4.13676E+00       0.00000E+00
       1.95267E-01       7.37473E+00       6.87179E+00       3.60246E+00       0.00000E+00
       1.95667E-01      -2.40628E+00       9.85264E+00      -1.35333E+00       0.00000E+00
       1.96052E-01      -8.18230E+00       3.17579E+00      -4.35626E+00       0.00000E+00
       1.96452E-01      -5.76155E+00      -3.77365E+00      -3.33359E+00       0.00000E+00
       1.96852E-01       1.10747E+00      -5.02880E+00       1.42947E-01       0.00000E+00
       1.97252E-01       4.82109E+00       6.96550E-01       1.77536E+00       0.00000E+00
       1.97652E-01       1.75851E+00       5.90131E+00       3.68117E-01       0.00000E+00
       1.98052E-01      -4.31315E+00       5.76727E+00      -2.44157E+00       0.00000E+00
       1.98452E-01      -6.42499E+00       3.28609E-01      -3.52745E+00       0.00000E+00
       1.98852E-01      -2.13508E+00      -3.07674E+00      -1.90030E+00       0.00000E+00
       1.99252E-01       1.46433E+00      -3.76691E-01      -3.93820E-01       0.00000E+00
       1.99652E-01       4.00194E-01       3.21358E+00      -9.53616E-01       0.00000E+00
       2.00052E-01      -3.23543E+00       2.82657E+00      -2.45232E+00       0.00000E+00
       2.00452E-01      -4.01848E+00      -3.78205E-01      -2.68174E+00       0.00000E+00
       2.00852E-01      -2.80508E+00      -2.28874E+00      -2.10730E+00       0.00000E+00
       2.01252E-01      -3.01356E-01      -2.39027E+00      -6.60415E-01       0.00000E+00
       2.01652E-01       1.39041E+00       3.32098E-01       1.38996E-01       0.00000E+00
       2.02052E-01      -6.13461E-01       2.91010E+00      -1.35050E+00       0.00000E+00
       2.02452E-01      -3.91782E+00       9.53694E-01      -2.47016E+00       0.00000E+00
       2.02852E-01      -2.68160E+00      -3.66360E+00      -1.45044E+00       0.00000E+00
       2.03252E-01       2.80683E+00      -3.17543E+00       7.84209E-01       0.00000E+00
       2.03507E-01       3.57913E+00       1.40166E+00       8.27158E-01       0.00000E+00
       2.03907E-01      -7.32684E-01       3.16327E+00      -1.16227E+00       0.00000E+00
       2.04307E-01      -3.00426E+00       1.62230E-01      -1.83339E+00       0.00000E+00
       2.04707E-01      -7.98611E-01      -2.07644E+00      -5.86439E-01       0.00000E+00
       2.05107E-01       1.31568E+00      -1.41380E+00       5.23282E-01       0.00000E+00
       2.05507E-01       1.84373E+00      -2.06919E-02       7.01552E-01       0.00000E+00
       2.05907E-01       1.62932E+00       1.53792E+00       5.46585E-01       0.00000E+00
       2.06307E-01       3.16964E-01       3.13916E+00       3.74740E-02       0.00000E+00
       2.06707E-01      -3.45055E+00       3.42558E+00      -1.78112E+00       0.00000E+00
       2.07107E-01      -5.60555E+00      -1.64103E+00      -3.10838E+00       0.00000E+00
       2.07345E-01      -1.72440E+00      -6.05115E+00      -9.50899E-01       0.00000E+00
       2.07745E-01       4.21492E+00      -4.81488E+00       2.03872E+00       0.00000E+00
       2.08145E-01       7.45903E+00       1.96068E+00       3.39468E+00       0.00000E+00
       2.08545E-01       1.97637E+00       8.70575E+00       8.16551E-01       0.00000E+00
       2.08945E-01      -6.69756E+00       5.31941E+00      -3.08610E+00       0.00000E+00
       2.09345E-01      -7.05517E+00      -3.31251E+00      -3.78317E+00       0.00000E+00
       2.09745E-01      -3.82101E-01      -6.80317E+00      -6.82357E-01       0.00000E+00
       2.10145E-01       6.54766E+00      -2.81072E+00       3.16312E+00       0.00000E+00
       2.10545E-01       5.67204E+00       4.53602E+00       2.74041E+00       0.00000E+00
       2.10945E-01      -7.61151E-01       7.30355E+00      -6.32539E-01       0.00000E+00
       2.11345E-01      -7.06083E+00       4.12282E+00      -3.68959E+00       0.00000E+00
       2.11745E-01      -6.53344E+00      -3.81799E+00      -3.65517E+00       0.00000E+00
       2.12145E-01       1.69374E+00      -7.40402E+00       5.34184E-01       0.00000E+00
       2.12545E-01       7.25456E+00      -1.27657E+00       3.29973E+00       0.00000E+00
       2.12945E-01       4.31141E+00       6.07929E+00       1.90037E+00       0.00000E+00
       2.13345E-01      -3.59377E+00       6.67185E+00      -2.10836E+00       0.00000E+00
       2.13745E-01      -6.32447E+00       1.01800E+00      -3.78526E+00       0.00000E+00
       2.14145E-01      -4.57831E+00      -3.84168E+00      -2.89475E+00       0.00000E+00
       2.14545E-01       1.44276E+00      -6.96917E+00       5.20846E-01       0.00000E+00
       2.14791E-01       8.38475E+00      -3.25703E+00       4.12308E+00       0.00000E+00
       2.15191E-01       8.06543E+00       5.87622E+00       3.46016E+00       0.00000E+00
       2.15591E-01      -2.89462E+00       1.14413E+01      -1.97904E+00       0.00000E+00
       2.15991E-01      -1.30060E+01       2.29846E+00      -6.67706E+00       0.00000E+00
       2.16391E-01      -6.15322E+00      -1.15586E+01      -3.38356E+00       0.00000E+00
       2.16791E-01       9.32416E+00      -8.69193E+00       4.40765E+00       0.00000E+00
       2.17191E-01       1.04278E+01       5.63855E+00       4.73618E+00       0.00000E+00
       2.17591E-01      -1.31199E+00       1.12324E+01      -1.53797E+00       0.00000E+00
       2.17991E-01      -1.01705E+01       3.75262E+00      -5.55637E+00       0.00000E+00
       2.18391E-01      -7.80570E+00      -6.25602E+00      -3.95952E+00       0.00000E+00
       2.18791E-01       1.58579E+00      -8.82598E+00       3.64869E-01       0.00000E+00
       2.19191E-01       8.79175E+00      -3.52009E+00       3.75375E+00       0.00000E+00
       2.19591E-01       8.00145E+00       6.80261E+00       3.56448E+00       0.00000E+00
       2.19991E-01      -3.63208E+00       1.09228E+01      -2.05304E+00       0.00000E+00
       2.20391E-01      -1.21039E+01       1.15839E+00      -6.26574E+00       0.00000E+00
       2.20791E-01      -4.85236E+00      -1.16202E+01      -2.91328E+00       0.00000E+00
       2.21191E-01       1.06619E+01      -8.62989E+00       4.65260E+00       0.00000E+00
       2.21591E-01       1.15774E+01       7.40567E+00       5.32186E+00       0.00000E+00
       2.21991E-01      -2.31058E+00       1.25744E+01      -1.49944E+00       0.00000E+00
       2.22333E-01      -1.12103E+01       3.70413E+00      -5.94303E+00       0.00000E+00
       2.22733E-01      -7.34639E+00      -6.67527E+00      -3.97631E+00       0.00000E+00
       2.23133E-01       3.22474E+00      -8.09930E+00       1.36219E+00       0.00000E+00
       2.23533E-01       8.90767E+00      -2.14909E-01       4.34248E+00       0.00000E+00
       2.23933E-01       4.05311E+00       7.64114E+00       1.99814E+00       0.00000E+00
       2.24333E-01      -3.33570E+00       6.55588E+00      -2.00981E+00       0.00000E+00
       2.24733E-01      -6.62011E+00       2.27971E+00      -3.81324E+00       0.00000E+00
       2.25133E-01      -5.58819E+00      -3.84526E+00      -3.22066E+00       0.00000E+00
       2.25533E-01       1.80218E+00      -6.87597E+00       8.13955E-01       0.00000E+00
       2.25933E-01       8.29270E+00      -5.36132E-01       4.27318E+00       0.00000E+00
       2.26223E-01       5.93714E+00       7.83254E+00       2.94833E+00       0.00000E+00
       2.26623E-01      -3.58582E+00       9.59168E+00      -2.24744E+00       0.00000E+00
       2.27023E-01      -9.93871E+00       8.37202E-01      -5.49563E+00       0.00000E+00
       2.27423E-01      -4.01535E+00      -6.89409E+00      -2.24538E+00       0.00000E+00
       2.27823E-01       4.12426E+00      -4.85495E+00       1.79861E+00       0.00000E+00
       2.28223E-01       6.23565E+00       1.87848E+00       2.69056E+00       0.00000E+00
       2.28623E-01       1.50343E+00       6.79587E+00       1.59970E-01       0.00000E+00
       2.29023E-01      -5.05420E+00       5.83947E+00      -3.05932E+00       0.00000E+00
       2.29423E-01      -7.97264E+00      -1.31011E+00      -4.33555E+00       0.00000E+00
       2.29823E-01      -1.36484E+00      -7.38324E+00      -9.95443E-01       0.00000E+00
       2.30148E-01       7.33680E+00      -4.31259E+00       3.29272E+00       0.00000E+00
       2.30548E-01       7.20183E+00       5.77178E+00       3.44200E+00       0.00000E+00
       2.30948E-01      -3.53617E+00       9.50308E+00      -1.90858E+00       0.00000E+00
       2.31348E-01      -1.06396E+01       7.91672E-01      -5.77040E+00       0.00000E+00
       2.31748E-01      -3.89918E+00      -9.16149E+00      -2.45655E+00       0.00000E+00
       2.32148E-01       7.88988E+00      -5.39771E+00       3.62440E+00       0.00000E+00
       2.32548E-01       6.99200E+00       6.38852E+00       3.10210E+00       0.00000E+00
       2.32948E-01      -3.05518E+00       8.65397E+00      -1.79191E+00       0.00000E+00
       2.33348E-01      -8.47118E+00       1.00507E+00      -4.43732E+00       0.00000E+00
       2.33748E-01      -4.53543E+00      -6.15186E+00      -2.44211E+00       0.00000E+00
       2.34149E-01       3.61050E+00      -5.88071E+00       1.55764E+00       0.00000E+00
       2.34549E-01       6.37665E+00       1.12581E+00       3.01657E+00       0.00000E+00
       2.34949E-01       2.43998E+00       6.22268E+00       9.44970E-01       0.00000E+00
       2.35349E-01      -3.88566E+00       5.73728E+00      -2.08476E+00       0.00000E+00
       2.35749E-01      -7.87570E+00      -4.30418E-01      -4.09086E+00       0.00000E+00
       2.36149E-01      -2.73328E+00      -7.67206E+00      -1.78820E+00       0.00000E+00
       2.36549E-01       6.98446E+00      -4.81465E+00       3.09148E+00       0.00000E+00
       2.36949E-01       7.42856E+00       5.70526E+00       3.52765E+00       0.00000E+00
       2.37349E-01      -3.03811E+00       8.99545E+00      -1.65785E+00       0.00000E+00
       2.37656E-01      -8.97191E+00       1.58846E+00      -4.46114E+00       0.00000E+00
       2.38056E-01      -5.05194E+00      -5.80734E+00      -2.67234E+00       0.00000E+00
       2.38456E-01       2.87331E+00      -5.63445E+00       1.13428E+00       0.00000E+00
       2.38856E-01       6.41811E+00       2.34578E-01       3.06425E+00       0.00000E+00
       2.39256E-01       2.88048E+00       6.21908E+00       1.46768E+00       0.00000E+00
       2.39656E-01      -4.39757E+00       5.44985E+00      -2.44730E+00       0.00000E+00
       2.40056E-01      -6.28630E+00      -1.61149E+00      -3.50554E+00       0.00000E+00
       2.40456E-01      -7.53094E-01      -6.08804E+00      -3.70704E-01       0.00000E+00
       2.40856E-01       6.10204E+00      -2.57113E+00       3.05691E+00       0.00000E+00
       2.41256E-01       5.19716E+00       5.78239E+00       2.23452E+00       0.00000E+00
       2.41524E-01      -2.17708E+00       7.65350E+00      -1.33645E+00       0.00000E+00
       2.41924E-01      -6.78688E+00       2.09761E+00      -3.60403E+00       0.00000E+00
       2.42324E-01      -3.62317E+00      -4.51506E+00      -2.02484E+00       0.00000E+00
       2.42724E-01       2.82686E+00      -4.25573E+00       1.27870E+00       0.00000E+00
       2.43124E-01       5.32585E+00       1.45735E+00       2.31221E+00       0.00000E+00
       2.43524E-01       1.59197E+00       5.71822E+00       5.58634E-01       0.00000E+00
       2.43924E-01      -4.07558E+00       4.03284E+00      -1.93949E+00       0.00000E+00
       2.44324E-01      -4.93890E+00      -1.59656E+00      -2.45837E+00       0.00000E+00
       2.44724E-01      -2.56439E-01      -5.16833E+00      -5.82911E-01       0.00000E+00
       2.45124E-01       6.04866E+00      -1.80720E+00       2.84175E+00       0.00000E+00
       2.45393E-01       5.58650E+00       5.31527E+00       2.66554E+00       0.00000E+00
       2.45793E-01      -1.57076E+00       7.43733E+00      -1.04316E+00       0.00000E+00
       2.46193E-01      -6.10489E+00       8.56517E-01      -3.31484E+00       0.00000E+00
       2.46593E-01      -1.66911E+00      -4.06812E+00      -9.90582E-01       0.00000E+00
       2.46993E-01       2.58596E+00      -1.62306E+00       1.38046E+00       0.00000E+00
