 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
   3.767800052E-03   1.334676159E+00   1.563474877E-03   5.093205602E-02   9.706297209E+00   7.798532032E+00   1.308666077E+01   1.527654854E+00   1.608508394E-03   5.836899955E-02   9.751815770E+00   7.997574744E+00   1.401687891E+01   1.518267107E+00   1.597545598E-03   5.206332337E-02   9.646786295E+00   7.731253624E+00   1.371285351E+01
   4.168000072E-03   1.706000358E+00   1.579597186E-03   7.658874118E-02   1.021441475E+01   7.832003102E+00   1.502428091E+01   2.110112362E+00   1.827122957E-03   8.442785341E-02   1.049006094E+01   7.917815120E+00   1.523962532E+01   2.007208505E+00   1.762073410E-03   8.618546119E-02   1.012022398E+01   7.594497532E+00   1.493801441E+01
   4.568200093E-03   2.280832521E+00   1.639513395E-03   1.043154505E-01   1.121813512E+01   7.877558979E+00   1.642396991E+01   2.541556636E+00   1.735204642E-03   1.130676730E-01   1.141277494E+01   8.324884823E+00   1.702317570E+01   2.540073978E+00   1.601765503E-03   9.993663527E-02   1.104035103E+01   8.132724194E+00   1.637895251E+01
   4.968400113E-03   2.996972631E+00   1.851361872E-03   1.303628946E-01   1.227703141E+01   8.110346577E+00   1.728657304E+01   3.590815057E+00   2.052847371E-03   1.460772446E-01   1.215674689E+01   8.575779625E+00   1.656825826E+01   3.392101346E+00   1.904395359E-03   1.384783050E-01   1.222061856E+01   8.265759197E+00   1.731163923E+01
   5.368599668E-03   3.647552495E+00   2.437238600E-03   1.488046629E-01   1.329984150E+01   8.668834028E+00   1.783529468E+01   3.717207296E+00   3.059433095E-03   1.623510771E-01   1.361563267E+01   9.399918754E+00   1.703602127E+01   4.052605743E+00   2.942539378E-03   1.492436122E-01   1.304886555E+01   9.059561837E+00   1.768742730E+01
   5.768799689E-03   4.238961135E+00   3.575773433E-03   1.623197106E-01   1.419919301E+01   9.373419404E+00   1.790664767E+01   4.794598485E+00   3.892332841E-03   1.879615713E-01   1.404022447E+01   9.847186626E+00   1.715235030E+01   4.375002199E+00   4.243450030E-03   1.523607809E-01   1.400489070E+01   9.840966314E+00   1.833582674E+01
   6.169000175E-03   4.743187936E+00   5.602814779E-03   1.730061909E-01   1.489107583E+01   1.004937031E+01   1.783014995E+01   5.295754412E+00   6.508075966E-03   1.943172501E-01   1.457301907E+01   1.034076122E+01   1.728998792E+01   5.049085098E+00   6.415133494E-03   1.677169073E-01   1.485818353E+01   1.046209321E+01   1.867949311E+01
   6.569200195E-03   5.183816623E+00   8.636670007E-03   1.800800236E-01   1.536665134E+01   1.058193970E+01   1.772386102E+01   5.675700276E+00   8.663543835E-03   2.209191656E-01   1.458564747E+01   1.066593858E+01   1.695781513E+01   5.536136337E+00   9.840091603E-03   1.931662187E-01   1.556668635E+01   1.097701242E+01   1.820780116E+01
   6.969399750E-03   5.487027854E+00   1.244473729E-02   1.855309523E-01   1.568133525E+01   1.089973414E+01   1.767213830E+01   6.222096441E+00   1.679082792E-02   2.139632449E-01   1.537666200E+01   1.102264231E+01   1.781685679E+01   5.966433879E+00   1.418383751E-02   1.831758176E-01   1.547107729E+01   1.104266182E+01   1.790409075E+01
   7.369400002E-03   5.705184538E+00   1.616744788E-02   1.888115855E-01   1.580426934E+01   1.104846611E+01   1.775960004E+01   6.869472753E+00   1.699561896E-02   2.020689850E-01   1.563939286E+01   1.135880962E+01   1.794908015E+01   5.944397820E+00   1.516847225E-02   1.919884166E-01   1.580893559E+01   1.107474877E+01   1.787370803E+01
   7.769600023E-03   5.687679244E+00   1.935510031E-02   1.888317760E-01   1.572987594E+01   1.110678693E+01   1.789655953E+01   6.160662988E+00   2.314682241E-02   2.053601452E-01   1.564696591E+01   1.123182822E+01   1.795965941E+01   5.830537583E+00   1.856436897E-02   1.977524859E-01   1.547081096E+01   1.100361719E+01   1.878504988E+01
   8.169800043E-03   5.481632709E+00   2.247299833E-02   1.870485336E-01   1.549406768E+01   1.109149209E+01   1.805861189E+01   5.716825529E+00   2.912159233E-02   2.046575040E-01   1.583061079E+01   1.135206503E+01   1.847495381E+01   5.633161424E+00   1.990076335E-02   1.925189884E-01   1.574641807E+01   1.058331050E+01   1.798284147E+01
   8.569999598E-03   5.162677777E+00   2.551924066E-02   1.848159616E-01   1.513867425E+01   1.105018753E+01   1.819686539E+01   5.671472896E+00   2.600183744E-02   1.974242139E-01   1.495815187E+01   1.093817482E+01   1.868428319E+01   5.095828404E+00   2.555909572E-02   1.933945552E-01   1.527578543E+01   1.083548411E+01   1.763617915E+01
   8.970199153E-03   4.819985976E+00   2.853496747E-02   1.816999671E-01   1.480193915E+01   1.098256019E+01   1.825615977E+01   4.850030848E+00   3.411767314E-02   1.980935840E-01   1.496269273E+01   1.112014336E+01   1.852436797E+01   4.976284690E+00   3.152864957E-02   1.791728771E-01   1.462432262E+01   1.075314119E+01   1.837176090E+01
   9.370400570E-03   4.495750300E+00   3.221433538E-02   1.814039372E-01   1.446901637E+01   1.094766859E+01   1.824981390E+01   4.933422633E+00   3.699779435E-02   1.927292391E-01   1.423484384E+01   1.105529077E+01   1.887876782E+01   4.294993157E+00   3.415302581E-02   1.938164020E-01   1.401377173E+01   1.105822419E+01   1.875196346E+01
   9.770600125E-03   4.172472216E+00   3.721654474E-02   1.838270709E-01   1.418149430E+01   1.095128078E+01   1.820454627E+01   4.231364654E+00   4.383848524E-02   1.934297659E-01   1.426731709E+01   1.110996010E+01   1.929262923E+01   3.966310150E+00   4.454835643E-02   1.899485728E-01   1.388636332E+01   1.100323024E+01   1.833025979E+01
   1.017080061E-02   3.946212754E+00   4.221556360E-02   1.888421663E-01   1.396042234E+01   1.097614480E+01   1.814865473E+01   4.439792393E+00   4.509827670E-02   1.934198580E-01   1.397391902E+01   1.117812774E+01   2.003795759E+01   4.561894624E+00   4.290932918E-02   1.908859636E-01   1.383602609E+01   1.101775275E+01   1.832563074E+01
   1.057100017E-02   3.834736137E+00   4.649108388E-02   1.956139742E-01   1.389673044E+01   1.095585770E+01   1.805218019E+01   3.897470953E+00   5.120793066E-02   1.915541805E-01   1.425713876E+01   1.114168894E+01   1.971672954E+01   4.773797091E+00   5.180730318E-02   2.027617357E-01   1.392108325E+01   1.098042977E+01   1.774547290E+01
   1.097119972E-02   3.737088613E+00   4.958602086E-02   2.047595808E-01   1.385395645E+01   1.090451693E+01   1.799481779E+01   3.627821410E+00   5.140564789E-02   2.144322374E-01   1.435807371E+01   1.110612326E+01   1.878930558E+01   4.240973836E+00   5.683254639E-02   2.287049054E-01   1.357004040E+01   1.092373714E+01   1.777618718E+01
   1.137140021E-02   3.656551680E+00   5.205904259E-02   2.161509756E-01   1.384576735E+01   1.084794623E+01   1.792902940E+01   3.605215550E+00   5.175969448E-02   2.160542709E-01   1.442698718E+01   1.096568905E+01   1.903493501E+01   3.861496003E+00   6.665277846E-02   2.306146706E-01   1.384270345E+01   1.073082844E+01   1.853634471E+01
   1.177159976E-02   3.563303886E+00   5.428882628E-02   2.285792404E-01   1.384964707E+01   1.079759202E+01   1.787711755E+01   3.564840714E+00   5.681569244E-02   2.403616373E-01   1.450760803E+01   1.109273148E+01   1.943011517E+01   3.538864133E+00   6.364146902E-02   2.449845481E-01   1.402298009E+01   1.067982729E+01   1.844123983E+01
   1.217179932E-02   3.461054480E+00   5.668756521E-02   2.411079513E-01   1.384112873E+01   1.078117753E+01   1.779752898E+01   3.274527613E+00   6.157805680E-02   2.504046011E-01   1.450268746E+01   1.107796308E+01   1.867736920E+01   3.642267475E+00   6.407107007E-02   2.701454288E-01   1.382775696E+01   1.091208072E+01   1.820992421E+01
   1.257199980E-02   3.353848486E+00   5.951531520E-02   2.515398186E-01   1.380704685E+01   1.077915946E+01   1.775075298E+01   3.395552029E+00   5.875699869E-02   2.585969501E-01   1.438660704E+01   1.096478564E+01   1.896528162E+01   3.442108570E+00   5.937033316E-02   2.540989630E-01   1.392205553E+01   1.072459968E+01   1.813702328E+01
   1.297220029E-02   3.219509323E+00   6.217013640E-02   2.594703341E-01   1.372412519E+01   1.079028107E+01   1.766055143E+01   3.569501736E+00   6.499601045E-02   2.705763972E-01   1.422643495E+01   1.111016739E+01   1.893370897E+01   2.883966607E+00   5.649361943E-02   2.789586918E-01   1.355973567E+01   1.109512393E+01   1.831835558E+01
   1.337239984E-02   3.092263122E+00   6.537487509E-02   2.640498860E-01   1.361464774E+01   1.082057034E+01   1.751124440E+01   3.758005709E+00   7.568346532E-02   2.727249485E-01   1.348257064E+01   1.124563013E+01   1.890971874E+01   2.834215486E+00   6.798857872E-02   2.705268576E-01   1.402856008E+01   1.128452844E+01   1.866756600E+01
   1.377260033E-02   2.953037308E+00   6.965003437E-02   2.664918884E-01   1.345147203E+01   1.084864110E+01   1.733054279E+01   2.804649267E+00   6.997955564E-02   3.023327215E-01   1.312554588E+01   1.136077347E+01   1.745489672E+01   2.512091349E+00   6.367964597E-02   2.578771841E-01   1.429018546E+01   1.118115733E+01   1.878362136E+01
   1.417279989E-02   2.780289429E+00   7.467120162E-02   2.670531779E-01   1.317632028E+01   1.086936250E+01   1.714014732E+01   3.484612753E+00   9.077470776E-02   3.020353440E-01   1.280962663E+01   1.112106226E+01   1.785960284E+01   2.416627485E+00   8.108796616E-02   2.446871008E-01   1.383276870E+01   1.107985534E+01   1.892760838E+01
   1.457300037E-02   2.621364750E+00   8.062833021E-02   2.682410672E-01   1.284662001E+01   1.089917309E+01   1.694650712E+01   3.237908211E+00   9.900685451E-02   2.887400305E-01   1.249369498E+01   1.081125056E+01   1.662036903E+01   2.436672593E+00   7.917542259E-02   2.600163692E-01   1.305116283E+01   1.104325602E+01   1.873769853E+01
   1.488700043E-02   2.507004544E+00   8.590671544E-02   2.680427332E-01   1.260907761E+01   1.092021602E+01   1.677416544E+01   2.917177823E+00   1.103188361E-01   3.025861686E-01   1.285409630E+01   1.081013003E+01   1.586192965E+01   2.149094428E+00   8.834890935E-02   2.635282297E-01   1.287266312E+01   1.104046924E+01   1.663513013E+01
   1.528719999E-02   2.385029340E+00   9.358455653E-02   2.672857663E-01   1.234551696E+01   1.097430533E+01   1.660306915E+01   2.538758233E+00   1.294219921E-01   2.749932337E-01   1.232885467E+01   1.099405611E+01   1.565181833E+01   2.160245681E+00   9.209342253E-02   2.756948963E-01   1.246661417E+01   1.101354660E+01   1.718533857E+01
   1.568740048E-02   2.283199388E+00   1.009334389E-01   2.650345594E-01   1.213369563E+01   1.101908130E+01   1.642501196E+01   2.568422868E+00   1.176887927E-01   2.244925531E-01   1.202883819E+01   1.118532814E+01   1.625939433E+01   2.306182144E+00   9.790383364E-02   2.974761969E-01   1.233313014E+01   1.079962090E+01   1.500912191E+01
   1.608760096E-02   2.184837353E+00   1.075536509E-01   2.631991761E-01   1.197053428E+01   1.103181932E+01   1.625236329E+01   2.410602629E+00   1.334053089E-01   2.924030436E-01   1.214314560E+01   1.102317058E+01   1.780497482E+01   2.246047660E+00   1.179771010E-01   2.895663897E-01   1.186575841E+01   1.067086270E+01   1.653834827E+01
   1.648780145E-02   2.065083898E+00   1.142774626E-01   2.620946870E-01   1.178864577E+01   1.101135145E+01   1.610444069E+01   1.950405040E+00   1.381253768E-01   3.039646454E-01   1.196775209E+01   1.133454113E+01   1.714554455E+01   2.006163403E+00   1.234898114E-01   2.624921965E-01   1.190500927E+01   1.110522252E+01   1.601996414E+01
   1.688800007E-02   1.960983567E+00   1.217116546E-01   2.623976796E-01   1.161099387E+01   1.098977217E+01   1.597753571E+01   2.041955641E+00   1.289012582E-01   2.660691837E-01   1.169659854E+01   1.142147884E+01   1.712585666E+01   2.062292500E+00   1.267674290E-01   2.670656551E-01   1.164899396E+01   1.099046044E+01   1.683757973E+01
   1.728820056E-02   1.875126867E+00   1.297904017E-01   2.635734301E-01   1.144160231E+01   1.099533997E+01   1.585180455E+01   1.783493837E+00   1.645628155E-01   2.267864905E-01   1.166239618E+01   1.126423590E+01   1.613457857E+01   1.912650089E+00   1.214006115E-01   2.714325326E-01   1.158417285E+01   1.098062504E+01   1.663643149E+01
   1.768840104E-02   1.816754653E+00   1.384077984E-01   2.675804200E-01   1.132729308E+01   1.100938367E+01   1.582388815E+01   1.528516407E+00   1.656900645E-01   2.797732558E-01   1.164041707E+01   1.096094580E+01   1.582415741E+01   1.810496368E+00   1.359775681E-01   2.660256378E-01   1.148051449E+01   1.113783558E+01   1.642445895E+01
   1.808859967E-02   1.768091283E+00   1.474431695E-01   2.730218569E-01   1.125456537E+01   1.104873947E+01   1.579416986E+01   1.494951791E+00   1.446404211E-01   3.018949206E-01   1.147322220E+01   1.107003422E+01   1.658104665E+01   1.596955652E+00   1.416500634E-01   2.737756252E-01   1.143824209E+01   1.105876599E+01   1.627778969E+01
   1.848880015E-02   1.741002966E+00   1.558076072E-01   2.774039424E-01   1.122454262E+01   1.108946220E+01   1.577584753E+01   1.345284357E+00   1.629679895E-01   2.881502033E-01   1.150397114E+01   1.131414954E+01   1.612730831E+01   1.570817888E+00   1.226499184E-01   2.965835752E-01   1.129284969E+01   1.094205533E+01   1.634856080E+01
   1.888900064E-02   1.712731133E+00   1.642422491E-01   2.826992492E-01   1.120608759E+01   1.110473494E+01   1.575267184E+01   1.461692345E+00   1.821705741E-01   3.373750685E-01   1.144641646E+01   1.140263670E+01   1.679201648E+01   1.860628988E+00   1.680793241E-01   2.523861681E-01   1.126835604E+01   1.087765616E+01   1.706448975E+01
   1.928899996E-02   1.673356789E+00   1.709693336E-01   2.885080756E-01   1.118130478E+01   1.111884062E+01   1.573764968E+01   1.546124061E+00   1.834507755E-01   3.179763699E-01   1.147356527E+01   1.130142625E+01   1.624255816E+01   1.833119982E+00   1.450689606E-01   2.621506266E-01   1.116064464E+01   1.104878439E+01   1.653829781E+01
   1.968919858E-02   1.636319652E+00   1.767811878E-01   2.945382410E-01   1.115025057E+01   1.112515581E+01   1.576866134E+01   1.629702751E+00   2.069363960E-01   3.155839649E-01   1.129058395E+01   1.102243657E+01   1.609211225E+01   2.091252151E+00   1.989926887E-01   3.005831606E-01   1.108232293E+01   1.080807554E+01   1.586806632E+01
   2.008939907E-02   1.596291755E+00   1.811630114E-01   2.986405076E-01   1.111454961E+01   1.112440724E+01   1.576087305E+01   1.383312326E+00   2.028615664E-01   3.436811204E-01   1.118986784E+01   1.138123715E+01   1.599607333E+01   1.511037504E+00   2.214764033E-01   2.871194473E-01   1.100682797E+01   1.091537620E+01   1.669863578E+01
   2.209040150E-02   1.380607350E+00   2.084885713E-01   3.177449441E-01   1.074553088E+01   1.105074599E+01   1.564965091E+01   1.459166262E+00   2.092363796E-01   3.459974773E-01   1.108663633E+01   1.157442354E+01   1.677289391E+01   1.273625369E+00   1.659689716E-01   3.356678304E-01   1.099522202E+01   1.124013903E+01   1.707661992E+01
   2.409140021E-02   1.163353252E+00   2.322098191E-01   3.221599304E-01   1.033465909E+01   1.097912967E+01   1.554438336E+01   1.576018936E+00   2.284297378E-01   3.662850232E-01   1.063744771E+01   1.146074710E+01   1.611763723E+01   9.472509953E-01   1.768866459E-01   2.949032126E-01   1.007350081E+01   1.117103946E+01   1.667633068E+01
   2.609239891E-02   1.003214995E+00   2.584996867E-01   3.312184223E-01   1.000772866E+01   1.098687617E+01   1.551114863E+01   1.413297229E+00   3.233386354E-01   4.143335891E-01   1.025613679E+01   1.119415080E+01   1.595523981E+01   9.627911610E-01   2.556969344E-01   3.609937033E-01   9.671265078E+00   1.085123624E+01   1.446823783E+01
   2.809339948E-02   9.477692536E-01   2.940111210E-01   3.396606254E-01   9.872314785E+00   1.112557213E+01   1.552586401E+01   1.056473416E+00   3.606935300E-01   3.921265275E-01   1.042734955E+01   1.162263486E+01   1.683085487E+01   7.702363677E-01   3.344988353E-01   3.365508762E-01   1.006339389E+01   1.128524446E+01   1.597257925E+01
   3.009440005E-02   8.754535467E-01   3.267586414E-01   3.457803135E-01   9.690663396E+00   1.121994055E+01   1.552510331E+01   8.528152490E-01   3.936869815E-01   3.812921881E-01   9.739735873E+00   1.128315041E+01   1.624043533E+01   1.142420222E+00   2.816974023E-01   2.943959689E-01   9.884112816E+00   1.136906227E+01   1.629119064E+01
   3.209540248E-02   7.976041009E-01   3.523408882E-01   3.591051273E-01   9.512180528E+00   1.126161276E+01   1.554481153E+01   7.806873212E-01   3.536116895E-01   3.390966356E-01   9.902799211E+00   1.170843886E+01   1.637067285E+01   8.808568014E-01   3.592624206E-01   4.583393033E-01   1.003296113E+01   1.107736000E+01   1.573236800E+01
   3.409640118E-02   7.373631995E-01   3.557346179E-01   3.619507763E-01   9.341993246E+00   1.119368113E+01   1.544669031E+01   7.105888574E-01   3.421186043E-01   4.366186560E-01   1.020614676E+01   1.181745191E+01   1.634307957E+01   4.863694624E-01   2.992135607E-01   3.220378492E-01   9.416408428E+00   1.131769680E+01   1.577663538E+01
   3.599840030E-02   6.780790865E-01   3.684979663E-01   3.574203900E-01   9.158903782E+00   1.122757285E+01   1.546696945E+01   7.440837861E-01   3.948685930E-01   3.853035861E-01   1.015324469E+01   1.151543494E+01   1.630637259E+01   5.855143900E-01   3.198184397E-01   3.583876227E-01   9.641428642E+00   1.104320997E+01   1.631439218E+01
   3.799940273E-02   6.355350046E-01   3.929318226E-01   3.587676804E-01   9.046240941E+00   1.132241103E+01   1.552048832E+01   9.808676150E-01   4.039420133E-01   4.323798476E-01   1.005057855E+01   1.215589790E+01   1.610718171E+01   7.161203089E-01   3.504842110E-01   3.344559185E-01   8.412217753E+00   1.133323836E+01   1.485481716E+01
   4.000040144E-02   6.218908816E-01   4.238056399E-01   3.653601810E-01   9.067557469E+00   1.150982427E+01   1.560439180E+01   9.413729936E-01   5.026268079E-01   4.207932050E-01   1.003110203E+01   1.216147559E+01   1.643890175E+01   4.101917630E-01   3.227943812E-01   3.306442516E-01   8.683516663E+00   1.120905643E+01   1.505916790E+01
   4.200120270E-02   6.155436006E-01   4.371867658E-01   3.674790374E-01   9.028492802E+00   1.152443180E+01   1.561614171E+01   6.327381694E-01   4.852390855E-01   4.382405147E-01   9.564572558E+00   1.154101266E+01   1.565827602E+01   4.930041707E-01   3.482509967E-01   3.147073846E-01   8.350119951E+00   1.134556994E+01   1.441361783E+01
   4.400220141E-02   5.939739728E-01   4.452575912E-01   3.690695502E-01   8.965480152E+00   1.155966878E+01   1.566247352E+01   6.531623293E-01   4.266184344E-01   3.782944387E-01   9.570905106E+00   1.230395022E+01   1.581495550E+01   5.908647380E-01   4.138145328E-01   3.294007112E-01   9.371877626E+00   1.195825049E+01   1.621983772E+01
   4.590819776E-02   5.781873291E-01   4.582245542E-01   3.699371132E-01   8.945440643E+00   1.160892661E+01   1.569143160E+01   7.866961004E-01   4.680699316E-01   4.167737339E-01   9.471316735E+00   1.209330273E+01   1.535458880E+01   6.364879424E-01   4.497389470E-01   3.982968390E-01   9.017225296E+00   1.120903615E+01   1.561249236E+01
   4.790920019E-02   5.754525778E-01   4.762362549E-01   3.697343799E-01   8.950861109E+00   1.168639379E+01   1.568168121E+01   6.901796555E-01   4.906670893E-01   4.482423440E-01   9.275492251E+00   1.206971664E+01   1.748372986E+01   4.726750710E-01   4.431161562E-01   3.405463726E-01   9.387642778E+00   1.112580311E+01   1.495516416E+01
   4.985100031E-02   5.728951464E-01   4.931025440E-01   3.694445374E-01   8.974423389E+00   1.177676658E+01   1.568747820E+01   7.038325979E-01   4.978284028E-01   4.489867488E-01   9.257366179E+00   1.214353261E+01   1.562328702E+01   4.269115830E-01   4.701314435E-01   3.143902961E-01   9.173904762E+00   1.151224136E+01   1.609296780E+01
   5.185200274E-02   5.603992791E-01   4.986969295E-01   3.703919178E-01   8.981728444E+00   1.183547013E+01   1.575502862E+01   7.420163679E-01   5.206921483E-01   4.325447350E-01   8.855165243E+00   1.219590608E+01   1.590864799E+01   5.316410491E-01   5.911773880E-01   3.777278523E-01   8.019801069E+00   1.179345084E+01   1.534645838E+01
   5.375560001E-02   5.516462488E-01   5.007605559E-01   3.710937622E-01   8.996323600E+00   1.185981002E+01   1.576424666E+01   5.275514012E-01   5.646718607E-01   4.418953673E-01   9.736747252E+00   1.175578964E+01   1.533791707E+01   4.923332279E-01   5.308856006E-01   3.896228461E-01   8.710821878E+00   1.112912326E+01   1.462148844E+01
   5.575659871E-02   5.409249370E-01   4.965916309E-01   3.707502041E-01   8.996395716E+00   1.188172030E+01   1.579194127E+01   5.913863106E-01   5.634856360E-01   4.639552256E-01   9.171391048E+00   1.208038793E+01   1.566154075E+01   5.193202068E-01   5.371874936E-01   3.141087853E-01   8.956883224E+00   1.145438659E+01   1.553911067E+01
   5.760319903E-02   5.347116016E-01   4.988117278E-01   3.707731431E-01   9.022015162E+00   1.192833016E+01   1.585895963E+01   6.598958722E-01   4.914395577E-01   4.499864529E-01   9.299830811E+00   1.210103813E+01   1.501688451E+01   5.337612746E-01   4.713288168E-01   3.766545464E-01   9.157032947E+00   1.171290325E+01   1.456240497E+01
   5.960419774E-02   5.266326731E-01   5.004635073E-01   3.688307469E-01   9.059673034E+00   1.195018718E+01   1.589903686E+01   6.762993377E-01   5.906538583E-01   4.364713827E-01   1.011569453E+01   1.190817951E+01   1.561356884E+01   4.325915661E-01   4.893709513E-01   3.819602651E-01   8.877925197E+00   1.184914313E+01   1.529586473E+01
   6.145840138E-02   5.236983256E-01   5.093453358E-01   3.698312551E-01   9.078316077E+00   1.200461214E+01   1.593303564E+01   7.459064944E-01   5.895009745E-01   5.264295518E-01   9.914672056E+00   1.234943524E+01   1.604977966E+01   5.874364920E-01   4.298584124E-01   3.452693586E-01   8.122839593E+00   1.289328711E+01   1.582431141E+01
   6.345940381E-02   5.184397186E-01   5.140133142E-01   3.649485812E-01   9.122431497E+00   1.202867741E+01   1.590007432E+01   7.198394669E-01   6.196540502E-01   4.657661911E-01   8.546010925E+00   1.212020021E+01   1.601183179E+01   4.684791794E-01   4.239704853E-01   3.299780967E-01   8.506482595E+00   1.223984621E+01   1.410850344E+01
   6.546040624E-02   5.190711500E-01   5.270350139E-01   3.642413778E-01   9.171374368E+00   1.212935897E+01   1.593844499E+01   6.162566288E-01   5.530440138E-01   4.587146161E-01   9.651945409E+00   1.236294602E+01   1.561350859E+01   4.790411296E-01   4.678294853E-01   3.519700848E-01   8.393220407E+00   1.224535538E+01   1.612113239E+01
   6.732679904E-02   5.255995611E-01   5.303759105E-01   3.648690502E-01   9.238008154E+00   1.217105171E+01   1.594491665E+01   5.749034769E-01   4.625559194E-01   4.608364492E-01   9.900119118E+00   1.350699504E+01   1.632815989E+01   4.415947746E-01   4.759040053E-01   2.900356093E-01   9.074866412E+00   1.206467104E+01   1.547490386E+01
   6.932779402E-02   5.260447883E-01   5.305037013E-01   3.658517670E-01   9.276264008E+00   1.218584609E+01   1.598056997E+01   8.800317353E-01   7.220805796E-01   4.749932103E-01   9.001246660E+00   1.201119748E+01   1.704645839E+01   5.031399579E-01   5.346141598E-01   2.796222081E-01   9.310052777E+00   1.250818186E+01   1.563883801E+01
   7.123300433E-02   5.239332323E-01   5.278227673E-01   3.618885547E-01   9.326672195E+00   1.222009110E+01   1.600111950E+01   8.189256110E-01   7.610674680E-01   5.797568561E-01   9.469852463E+00   1.191032463E+01   1.621274072E+01   5.446989919E-01   5.076331221E-01   3.392505841E-01   8.290332704E+00   1.070874258E+01   1.630547266E+01
   7.323399931E-02   5.143275205E-01   5.271951905E-01   3.593322269E-01   9.346485139E+00   1.228462317E+01   1.602780599E+01   5.524447156E-01   5.887454561E-01   6.133516329E-01   9.490221629E+00   1.290940425E+01   1.675993833E+01   5.022240954E-01   4.768348607E-01   3.443359869E-01   9.199983547E+00   1.215512330E+01   1.454419524E+01
   7.507099956E-02   5.093996491E-01   5.287880750E-01   3.573543436E-01   9.364898728E+00   1.231107725E+01   1.601733704E+01   8.598301280E-01   6.487146332E-01   4.663762884E-01   9.393763555E+00   1.175373013E+01   1.490602169E+01   4.272674295E-01   5.158190930E-01   3.320938139E-01   9.233110494E+00   1.241115248E+01   1.695094231E+01
   7.707200199E-02   5.055729534E-01   5.317448888E-01   3.573407352E-01   9.417643769E+00   1.233936836E+01   1.606793661E+01   7.734547126E-01   7.761888798E-01   4.262484687E-01   1.030073773E+01   1.222518340E+01   1.751681355E+01   5.465829999E-01   5.012447313E-01   3.054906752E-01   8.769644600E+00   1.230379345E+01   1.561376890E+01
   7.892999798E-02   5.037705418E-01   5.309845002E-01   3.539064452E-01   9.443390730E+00   1.234468393E+01   1.606487595E+01   1.032036180E+00   8.996494916E-01   4.876980327E-01   9.500665373E+00   1.257742809E+01   1.664469839E+01   4.708323372E-01   4.499310943E-01   3.567703072E-01   9.137791316E+00   1.245720680E+01   1.640923281E+01
   8.093100041E-02   5.008776923E-01   5.283555458E-01   3.536344377E-01   9.487913640E+00   1.238989417E+01   1.614563600E+01   8.418077045E-01   8.607674489E-01   4.397890863E-01   9.998069251E+00   1.233755901E+01   1.607788336E+01   5.073009708E-01   4.364019748E-01   3.501900138E-01   9.538665957E+00   1.353767328E+01   1.474061431E+01
   8.293180168E-02   4.948877320E-01   5.241912650E-01   3.497612358E-01   9.528159492E+00   1.245363928E+01   1.617122027E+01   1.013741438E+00   1.020147233E+00   5.460258147E-01   9.464619907E+00   1.203277505E+01   1.679138038E+01   4.522843570E-01   5.687992531E-01   2.939025299E-01   9.729164286E+00   1.198176378E+01   1.674846566E+01
   8.493220061E-02   4.923928742E-01   5.136717465E-01   3.449323019E-01   9.561846268E+00   1.249730316E+01   1.611736004E+01   9.581771795E-01   8.645214856E-01   6.387556858E-01   9.234337122E+00   1.209652173E+01   1.540102472E+01   4.613355499E-01   5.241368201E-01   3.885987479E-01   9.265956474E+00   1.133095455E+01   1.558532465E+01
   8.693219721E-02   4.911402150E-01   5.177055807E-01   3.451578360E-01   9.611379947E+00   1.252384972E+01   1.616052417E+01   1.065794342E+00   8.767859908E-01   6.076318086E-01   9.671681789E+00   1.183968173E+01   1.638917095E+01   4.236113537E-01   5.345533842E-01   2.662721126E-01   8.771987727E+00   1.104215521E+01   1.539641126E+01
   8.893220127E-02   4.989376603E-01   5.217895258E-01   3.482909791E-01   9.646038719E+00   1.252664312E+01   1.612872737E+01   1.006027238E+00   1.119800033E+00   6.212622440E-01   9.910998754E+00   1.194583257E+01   1.516116665E+01   5.003446656E-01   4.679286694E-01   2.889858413E-01   9.293289657E+00   1.197820779E+01   1.548302665E+01
   9.093219787E-02   4.924831093E-01   5.184454014E-01   3.461254583E-01   9.687997329E+00   1.257579946E+01   1.615187655E+01   1.127715048E+00   8.841074387E-01   5.399736992E-01   9.759912140E+00   1.192095634E+01   1.537639421E+01   5.049928268E-01   4.374928947E-01   2.754665248E-01   9.109030667E+00   1.262905771E+01   1.603512976E+01
   9.293219447E-02   4.879317840E-01   5.151669862E-01   3.433680384E-01   9.718955879E+00   1.262112400E+01   1.623948191E+01   9.761647244E-01   9.727520655E-01   6.903798410E-01   9.935044451E+00   1.183483417E+01   1.586096675E+01   3.966941321E-01   4.414543163E-01   3.467450624E-01   8.727981123E+00   1.192242917E+01   1.665067259E+01
   9.493219852E-02   4.781149776E-01   5.071707345E-01   3.374165056E-01   9.716906095E+00   1.264469613E+01   1.618145425E+01   8.550713197E-01   7.917895065E-01   5.916910622E-01   1.013310488E+01   1.337118025E+01   1.687924486E+01   4.253445237E-01   4.169722768E-01   3.260106640E-01   9.334971413E+00   1.226544629E+01   1.502881301E+01
